person_id	name	name_type	source
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1016/j.jval.2025.11.005
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1016/j.vhri.2025.101501
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.22541/au.169215780.00019852/v1
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1002/hec.4863
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1007/s40273-024-01379-7
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1007/s40273-024-01382-y
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1016/j.jval.2018.05.002
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1016/j.jval.2025.04.2161
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1016/j.jval.2025.07.016
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1136/archdischild-2025-329475
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.12688/wellcomeopenres.21408.2
person:eqmember:17956	Ning Yan Gu	PUBLICATION_NAME	doi:10.1016/j.jval.2025.01.020
person:eqmember:17958	Ole Marten	PUBLICATION_NAME	doi:10.12688/wellcomeopenres.21408.2
person:eqmember:17960	Oliver Rivero-Arias	PUBLICATION_NAME	doi:10.1016/j.jval.2021.10.013
person:eqmember:17960	Oliver Rivero‐Arias	PUBLICATION_NAME	doi:10.1016/j.jval.2018.05.002
person:eqmember:17960	Oliver Rivero‐Arias	OPENALEX_NAME	doi:10.1016/j.jval.2021.10.013
person:eqmember:17962	Paul Kind	PUBLICATION_NAME	doi:10.1016/j.jval.2024.01.005
person:eqmember:17968	Peep F. M. Stalmeier	OPENALEX_NAME	doi:10.1016/j.jval.2019.10.006
person:eqmember:17968	Peep F.M. Stalmeier	PUBLICATION_NAME	doi:10.1016/j.jval.2019.10.006
person:eqmember:17974	Richard Norman	PUBLICATION_NAME	doi:10.1016/j.jval.2025.07.016
person:eqmember:17974	Richard Norman	PUBLICATION_NAME	doi:10.1016/j.vhri.2024.101045
person:eqmember:17976	Rosalie Viney	PUBLICATION_NAME	doi:10.1016/j.vhri.2024.101045
person:eqmember:17980	Ruixuan Jiang	PUBLICATION_NAME	doi:10.1016/j.jval.2019.02.006
person:eqmember:17982	Sarah Derrett	PUBLICATION_NAME	doi:10.1016/j.vhri.2021.09.007
person:eqmember:17984	Sarah Dewilde	PUBLICATION_NAME	doi:10.1016/j.jval.2025.09.009
person:eqmember:17988	A. Simon Pickard	OPENALEX_NAME	doi:10.1007/s11136-014-0897-z
person:eqmember:17988	A. Simon Pickard	PUBLICATION_NAME	doi:10.1016/j.jval.2019.02.006
person:eqmember:17988	A. Simon Pickard	PUBLICATION_NAME	doi:10.1016/j.jval.2020.03.019
person:eqmember:17988	A. Simon Pickard	PUBLICATION_NAME	doi:10.1016/j.jval.2024.03.002
person:eqmember:17988	A. Simon Pickard	PUBLICATION_NAME	doi:10.1016/j.jval.2025.01.020
person:eqmember:17988	A. Simon Pickard	PUBLICATION_NAME	doi:10.1016/j.ssmqr.2024.100398
person:eqmember:17988	A. Simon Pickard	PUBLICATION_NAME	doi:10.21203/rs.3.rs-2423517/v1
person:eqmember:17988	Pickard AS	PUBLICATION_NAME	doi:10.1007/s11136-014-0897-z
person:eqmember:17992	Stefan A. Lipman	OPENALEX_NAME	doi:10.1016/j.jval.2021.12.014
person:eqmember:17992	Stefan Lipman	PUBLICATION_NAME	doi:10.1016/j.jval.2021.12.014
person:eqmember:17998	Tessa Peasgood	PUBLICATION_NAME	doi:10.1016/j.jval.2024.05.007
person:eqmember:17998	Tessa Peasgood	PUBLICATION_NAME	doi:10.1016/j.jval.2025.04.2168
person:eqmember:17998	Tessa Peasgood	PUBLICATION_NAME	doi:10.1016/j.jval.2025.05.013
person:eqmember:17998	Tessa Peasgood	PUBLICATION_NAME	doi:10.1016/j.vhri.2025.101501
person:eqmember:17998	Tessa Peasgood	PUBLICATION_NAME	doi:10.1186/s12955-026-02578-w
person:eqmember:17998	Tessa Peasgood	PUBLICATION_NAME	doi:10.1186/s12955-026-02579-9
person:eqmember:17998	Tessa Peasgood	PUBLICATION_NAME	doi:10.12688/wellcomeopenres.21408.2
person:eqmember:18000	Thomas Kohlmann	PUBLICATION_NAME	doi:10.1016/j.jval.2019.02.006
person:eqmember:18002	Tianxin Pan	PUBLICATION_NAME	doi:10.1016/j.jval.2025.04.2161
person:eqmember:18002	Tianxin Pan	PUBLICATION_NAME	doi:10.1016/j.jval.2025.07.016
person:eqmember:18010	Greiner Wolfgang	PUBLICATION_NAME	doi:10.1016/j.jval.2021.10.013
person:eqmember:18010	Wolfgang Greiner	PUBLICATION_NAME	doi:10.1016/j.jval.2018.05.002
person:eqmember:18010	Wolfgang Greiner	OPENALEX_NAME	doi:10.1016/j.jval.2021.10.013
person:eqmember:18010	Wolfgang Greiner	PUBLICATION_NAME	doi:10.12688/wellcomeopenres.21408.2
person:eqmember:18012	Xuejing Jin	PUBLICATION_NAME	doi:10.1016/j.jval.2024.11.006
person:eqmember:18018	You-Shan Feng	PUBLICATION_NAME	doi:10.1016/j.jval.2019.02.006
person:eqmember:18018	You‐Shan Feng	OPENALEX_NAME	doi:10.1016/j.jval.2019.02.006
person:eqmember:18019	Zhihao Yang	PUBLICATION_NAME	doi:10.1007/s10198-023-01647-x
person:eqmember:18019	Zhihao Yang	PUBLICATION_NAME	doi:10.1007/s10198-024-01669-z
person:eqmember:18019	Zhihao Yang	PUBLICATION_NAME	doi:10.1007/s11136-024-03669-1
person:eqmember:18019	Zhihao Yang	PUBLICATION_NAME	doi:10.1016/j.jval.2019.06.008
person:eqmember:18019	Zhihao Yang	PUBLICATION_NAME	doi:10.1016/j.jval.2023.03.003
person:eqmember:18019	Zhihao Yang	PUBLICATION_NAME	doi:10.1016/j.jval.2024.06.018
person:eqmember:18019	Zhihao Yang	PUBLICATION_NAME	doi:10.1016/j.jval.2025.07.016
person:eqmember:18019	Zhihao Yang	PUBLICATION_NAME	doi:10.1016/j.jval.2025.11.005
person:eqmember:18019	Zhihao Yang	PUBLICATION_NAME	doi:10.1016/j.vhri.2025.101501
person:eqmember:18019	Zhihao Yang	PUBLICATION_NAME	doi:10.22541/au.169215780.00019852/v1
person:eqmember:18021	Zhuxin Mao	PUBLICATION_NAME	doi:10.1007/s11136-024-03669-1
person:eqmember:18021	Zhuxin Mao	PUBLICATION_NAME	doi:10.1016/j.jval.2024.01.005
person:eqmember:19003	Aureliano Paolo Finch	PUBLICATION_NAME	doi:10.1016/j.jval.2024.03.002
person:eqmember:19003	Aureliano Paolo Finch	PUBLICATION_NAME	doi:10.1016/j.jval.2025.05.015
person:eqmember:19003	Aureliano Paolo Finch	PUBLICATION_NAME	doi:10.1016/j.socscimed.2021.114519
person:eqmember:19005	M.F. Janssen	PUBLICATION_NAME	doi:10.1016/j.burns.2020.08.015
person:eqmember:19005	Mathieu F. Janssen	OPENALEX_NAME	doi:10.1016/j.burns.2020.08.015
person:eqmember:19005	Mathieu F. Janssen	PUBLICATION_NAME	doi:10.1016/j.jval.2024.03.2195
person:eqmember:19005	Mathieu F. Janssen	PUBLICATION_NAME	doi:10.1016/j.jval.2025.05.015
person:eqmember:19005	Mathieu F. Janssen	PUBLICATION_NAME	doi:10.1016/j.jval.2025.09.009
person:eqmember:19030	Maja Kuharic	PUBLICATION_NAME	doi:10.1016/j.ssmqr.2024.100398
person:eqmember:19030	Maja Kuharic	PUBLICATION_NAME	doi:10.1186/s12955-026-02561-5
person:eqmember:19030	Maja Kuharić	PUBLICATION_NAME	doi:10.1016/j.jval.2024.03.002
person:eqmember:19030	Maja Kuharić	OPENALEX_NAME	doi:10.1016/j.ssmqr.2024.100398
person:eqmember:19030	Maja Kuharić	OPENALEX_NAME	doi:10.1186/s12955-026-02561-5
person:eqmember:19030	Maja Kuharić	PUBLICATION_NAME	doi:10.21203/rs.3.rs-2423517/v1
person:eqmember:19032	Mina Bahrampour	PUBLICATION_NAME	doi:10.1007/s40273-024-01379-7
person:eqmember:19032	Mina Bahrampour	PUBLICATION_NAME	doi:10.1007/s40273-024-01382-y
person:eqmember:19179	Márta Péntek	PUBLICATION_NAME	doi:10.1016/j.jval.2020.03.019
person:eqmember:19813	Benjamin M. Craig	PUBLICATION_NAME	doi:10.1007/s10614-024-10637-x
person:eqmember:19813	Benjamin M. Craig	OPENALEX_NAME	doi:10.1007/s11136-014-0897-z
person:eqmember:19813	Benjamin M. Craig	OPENALEX_NAME	doi:10.1016/j.jval.2014.11.005
person:eqmember:19813	Benjamin M. Craig	PUBLICATION_NAME	doi:10.1016/j.jval.2020.05.004
person:eqmember:19813	Benjamin M. Craig	PUBLICATION_NAME	doi:10.3390/econometrics11010004
person:eqmember:19813	Craig BM	PUBLICATION_NAME	doi:10.1007/s11136-014-0897-z
person:eqmember:19813	Craig BM	PUBLICATION_NAME	doi:10.1016/j.jval.2014.11.005
person:eqmember:21677	Cate Bailey	PUBLICATION_NAME	doi:10.1016/j.jval.2025.04.2168
person:eqmember:21677	Cate Bailey	PUBLICATION_NAME	doi:10.1016/j.jval.2025.05.013
person:eqmember:21677	Cate Bailey	PUBLICATION_NAME	doi:10.1186/s12955-026-02579-9
person:eqmember:21678	Richard Huan Xu	PUBLICATION_NAME	doi:10.1016/j.jval.2026.01.001
person:leader:0a4ba2690908	Paul Schneider	PUBLICATION_NAME	doi:10.12688/wellcomeopenres.21408.2
person:leader:206cc1095a3f	Irina Kinchin	PUBLICATION_NAME	doi:10.1016/j.jval.2025.04.2160
person:leader:320b99af03c2	Maria Belizan	PUBLICATION_NAME	doi:10.1186/s12955-026-02581-1
person:leader:320b99af03c2	María Belizán	PUBLICATION_NAME	doi:10.1016/j.jval.2020.05.004
person:leader:320b99af03c2	María Belizán	OPENALEX_NAME	doi:10.1186/s12955-026-02581-1
person:leader:35b2f2d48116	Cathrine Elgaard Jensen	PUBLICATION_NAME	doi:10.1016/j.jval.2025.05.014
person:leader:3a021deb0a29	Rebecca Addo	PUBLICATION_NAME	doi:10.1016/j.vhri.2024.101045
person:leader:4a5cd1710c94	Emily McDool	PUBLICATION_NAME	doi:10.1016/j.jval.2024.05.007
person:leader:4a5cd1710c94	Emily McDool	PUBLICATION_NAME	doi:10.12688/wellcomeopenres.21408.2
person:leader:4fa690feeeb8	Oriana Ciani	PUBLICATION_NAME	doi:10.1016/j.socscimed.2021.114519
person:leader:50cca9cff5d9	Kim Dalziel	PUBLICATION_NAME	doi:10.1007/s40273-024-01379-7
person:leader:50cca9cff5d9	Kim Dalziel	PUBLICATION_NAME	doi:10.1007/s40273-024-01382-y
person:leader:50cca9cff5d9	Kim Dalziel	PUBLICATION_NAME	doi:10.1016/j.jval.2025.04.2161
person:leader:50cca9cff5d9	Kim Dalziel	PUBLICATION_NAME	doi:10.1016/j.jval.2025.05.013
person:leader:50cca9cff5d9	Kim Dalziel	PUBLICATION_NAME	doi:10.1136/archdischild-2025-329475
person:leader:510242c8d95e	Lucky G. Ngwira	PUBLICATION_NAME	doi:10.1016/j.vhri.2021.09.007
person:leader:606823d7ed51	Stevanus Pangestu	PUBLICATION_NAME	doi:10.1016/j.jval.2024.12.003
person:leader:606823d7ed51	Stevanus Pangestu	PUBLICATION_NAME	doi:10.1016/j.jval.2025.05.015
person:leader:606823d7ed51	Stevanus Pangestu	PUBLICATION_NAME	doi:10.1177/0272989x261446644
person:leader:63cb6b329986	Jill Carlton	PUBLICATION_NAME	doi:10.1186/s12955-026-02578-w
person:leader:6fe4e81455db	Maksat Jumamyradov	PUBLICATION_NAME	doi:10.1007/s10614-024-10637-x
person:leader:6fe4e81455db	Maksat Jumamyradov	PUBLICATION_NAME	doi:10.3390/econometrics11010004
person:leader:73598c4735dd	Wenjing Zhou	PUBLICATION_NAME	doi:10.1007/s10198-024-01669-z
person:leader:73598c4735dd	Wenjing Zhou	PUBLICATION_NAME	doi:10.22541/au.169215780.00019852/v1
person:leader:8677f310bcd0	Vivian Reckers-Droog	PUBLICATION_NAME	doi:10.1016/j.jval.2021.12.014
person:leader:8677f310bcd0	Vivian Reckers‐Droog	OPENALEX_NAME	doi:10.1016/j.jval.2021.12.014
person:leader:8873fe2331bf	Yifan Ding	PUBLICATION_NAME	doi:10.1007/s11136-024-03669-1
person:leader:b95f9aa0caf2	A Monteiro	OPENALEX_NAME	doi:10.1016/j.ssmqr.2024.100398
person:leader:b95f9aa0caf2	A Monteiro	PUBLICATION_NAME	doi:10.21203/rs.3.rs-2423517/v1
person:leader:b95f9aa0caf2	Andrea Monteiro	PUBLICATION_NAME	doi:10.1016/j.ssmqr.2024.100398
person:leader:c4a44baaa49e	Guangjie Zhang	PUBLICATION_NAME	doi:10.1016/j.vhri.2025.101501
person:leader:d9674d98607b	Yared Belete Belay	PUBLICATION_NAME	doi:10.1007/s10198-021-01412-y
person:leader:dd5e12d302df	Fernando Argento	PUBLICATION_NAME	doi:10.1186/s12955-026-02581-1
person:leader:e441983c0a65	Shitong Xie	PUBLICATION_NAME	doi:10.1016/j.jval.2025.07.016
person:leader:fa3dd095d626	Pei Wang	PUBLICATION_NAME	doi:10.1007/s10198-024-01669-z
person:leader:fa3dd095d626	Pei Wang	PUBLICATION_NAME	doi:10.1016/j.jval.2023.03.003
person:leader:fa3dd095d626	Pei Wang	PUBLICATION_NAME	doi:10.22541/au.169215780.00019852/v1
person:leader:fbb9eb69f451	Fitriana TS	PUBLICATION_NAME	doi:10.1016/j.vhri.2025.101121
person:leader:fbb9eb69f451	Titi Sahidah Fitriana	OPENALEX_NAME	doi:10.1016/j.vhri.2025.101121
person:leader:fc07b6540d1a	Michela Meregaglia	PUBLICATION_NAME	doi:10.1016/j.socscimed.2021.114519
person:openalex:A5000298893	Runge SK	PUBLICATION_NAME	doi:10.1016/j.jval.2014.11.005
person:openalex:A5000298893	Shannon K. Runge	OPENALEX_NAME	doi:10.1016/j.jval.2014.11.005
person:openalex:A5001166372	Marco Zampoli	PUBLICATION_NAME	doi:10.36469/001c.145813
person:openalex:A5001502711	Mirna Metni	PUBLICATION_NAME	doi:10.1016/j.jval.2025.01.003
person:openalex:A5003148807	Jo M. Wilmshurst	PUBLICATION_NAME	doi:10.36469/001c.145813
person:openalex:A5008674497	Natalí Ini	PUBLICATION_NAME	doi:10.1186/s12955-026-02581-1
person:openalex:A5008794902	Murray D. Krahn	PUBLICATION_NAME	doi:10.1007/s10198-021-01412-y
person:openalex:A5008794902	Murray Krahn	OPENALEX_NAME	doi:10.1007/s10198-021-01412-y
person:openalex:A5010304307	Grace Helena Firmansyah Putri	PUBLICATION_NAME	doi:10.1016/j.vhri.2025.101543
person:openalex:A5010988882	Julieta Galante	PUBLICATION_NAME	doi:10.1186/s12955-026-02579-9
person:openalex:A5012208098	Mignon McCulloch	PUBLICATION_NAME	doi:10.36469/001c.145813
person:openalex:A5012881493	Luz Gibbons	PUBLICATION_NAME	doi:10.1016/j.jval.2020.05.004
person:openalex:A5012904054	Preston Tse	PUBLICATION_NAME	doi:10.1016/j.jval.2025.02.001
person:openalex:A5016055826	Lasse Herdien	PUBLICATION_NAME	doi:10.36469/001c.145813
person:openalex:A5021581627	Romina A. Tejada	PUBLICATION_NAME	doi:10.1016/j.jval.2020.05.004
person:openalex:A5024974446	Katarzyna Młyńczak	PUBLICATION_NAME	doi:10.1016/j.jval.2022.05.013
person:openalex:A5025255902	Yohana Azhar	PUBLICATION_NAME	doi:10.1016/j.jval.2024.12.003
person:openalex:A5025774387	William Greene	PUBLICATION_NAME	doi:10.3390/econometrics11010004
person:openalex:A5025774387	William H. Greene	PUBLICATION_NAME	doi:10.1007/s10614-024-10637-x
person:openalex:A5025774387	William H. Greene	OPENALEX_NAME	doi:10.3390/econometrics11010004
person:openalex:A5026068062	Jianjun Xiang	PUBLICATION_NAME	doi:10.1016/j.jval.2025.11.005
person:openalex:A5026068062	Xiang JianJun	OPENALEX_NAME	doi:10.1016/j.jval.2025.11.005
person:openalex:A5026503701	G Ruzsa	OPENALEX_NAME	doi:10.1016/j.jval.2020.03.019
person:openalex:A5026503701	Gábor Ruzsa	PUBLICATION_NAME	doi:10.1016/j.jval.2020.03.019
person:openalex:A5026943307	Nora Reyes	PUBLICATION_NAME	doi:10.1016/j.jval.2020.05.004
person:openalex:A5026943307	Nora Reyes Puma	OPENALEX_NAME	doi:10.1016/j.jval.2020.05.004
person:openalex:A5026959850	Jiajun Yan	PUBLICATION_NAME	doi:10.1016/j.jval.2025.02.001
person:openalex:A5028373695	Shun Fu Lee	PUBLICATION_NAME	doi:10.1016/j.jval.2025.02.001
person:openalex:A5028609651	Nicholas T. Van Dam	PUBLICATION_NAME	doi:10.1186/s12955-026-02579-9
person:openalex:A5030081818	Shuling Kang	PUBLICATION_NAME	doi:10.1016/j.jval.2025.11.005
person:openalex:A5031673823	Ronalda De Lacy	PUBLICATION_NAME	doi:10.36469/001c.145813
person:openalex:A5032844648	Beate Sander	PUBLICATION_NAME	doi:10.1007/s10198-021-01412-y
person:openalex:A5037261695	Amanda Cole	PUBLICATION_NAME	doi:10.1016/j.jval.2018.05.002
person:openalex:A5039308938	Sha Diao	PUBLICATION_NAME	doi:10.1016/j.jval.2025.02.001
person:openalex:A5041379430	D.S. Reddy	PUBLICATION_NAME	doi:10.36469/001c.145813
person:openalex:A5043889398	Jonas Crèvecoeur	PUBLICATION_NAME	doi:10.1016/j.jval.2024.01.005
person:openalex:A5045403219	Yasmin Goga	PUBLICATION_NAME	doi:10.36469/001c.145813
person:openalex:A5047192551	Justice Nonvignon	PUBLICATION_NAME	doi:10.1016/j.vhri.2024.101045
person:openalex:A5047819061	Koen Pepermans	PUBLICATION_NAME	doi:10.1016/j.jval.2024.01.005
person:openalex:A5049910190	Jonathan N. Davies	PUBLICATION_NAME	doi:10.1186/s12955-026-02579-9
person:openalex:A5050912692	Yan Lin	PUBLICATION_NAME	doi:10.1016/j.jval.2025.11.005
person:openalex:A5051372183	Marc Hendricks	PUBLICATION_NAME	doi:10.36469/001c.145813
person:openalex:A5051988707	Alan Davidson	PUBLICATION_NAME	doi:10.36469/001c.145813
person:openalex:A5052119079	Thomas Neyens	PUBLICATION_NAME	doi:10.1016/j.jval.2024.01.005
person:openalex:A5052884545	Jing Cai	PUBLICATION_NAME	doi:10.1016/j.jval.2025.02.001
person:openalex:A5053892909	Iffat Elbarazi	PUBLICATION_NAME	doi:10.1016/j.jval.2025.01.003
person:openalex:A5059507519	Philippe Beutels	PUBLICATION_NAME	doi:10.1016/j.jval.2024.01.005
person:openalex:A5060090179	Quan Zhou	PUBLICATION_NAME	doi:10.1016/j.jval.2025.11.005
person:openalex:A5063084519	Murat K. Munkin	OPENALEX_NAME	doi:10.1007/s10614-024-10637-x
person:openalex:A5063084519	Murat K. Munkin	OPENALEX_NAME	doi:10.3390/econometrics11010004
person:openalex:A5063084519	Murat Munkin	PUBLICATION_NAME	doi:10.1007/s10614-024-10637-x
person:openalex:A5063084519	Murat Munkin	PUBLICATION_NAME	doi:10.3390/econometrics11010004
person:openalex:A5063736885	S Al Dallal	OPENALEX_NAME	doi:10.1016/j.jval.2025.01.003
person:openalex:A5063736885	Sara Dallal	PUBLICATION_NAME	doi:10.1016/j.jval.2025.01.003
person:openalex:A5065396071	Chloe Elizabeth Grace Rose	PUBLICATION_NAME	doi:10.1016/j.ssmqr.2024.100398
person:openalex:A5065396071	Chloe Elizabeth Grace Rose	PUBLICATION_NAME	doi:10.21203/rs.3.rs-2423517/v1
person:openalex:A5067715763	Nicole Alia Salis Reyes	OPENALEX_NAME	doi:10.1016/j.jval.2025.04.2161
person:openalex:A5067715763	Nicole Reyes	PUBLICATION_NAME	doi:10.1016/j.jval.2025.04.2161
person:openalex:A5069811479	Glenn Phillips	PUBLICATION_NAME	doi:10.1016/j.jval.2025.09.009
person:openalex:A5075102472	Helder De Quintal	PUBLICATION_NAME	doi:10.36469/001c.145813
person:openalex:A5075263122	Mohamed El Sadig	PUBLICATION_NAME	doi:10.1016/j.jval.2025.01.003
person:openalex:A5075516243	Shivanthan Shanthikumar	PUBLICATION_NAME	doi:10.1136/archdischild-2025-329475
person:openalex:A5077201683	Samer A. Kharroubi	PUBLICATION_NAME	doi:10.1016/j.jval.2025.01.003
person:openalex:A5078510482	Anle Shen	PUBLICATION_NAME	doi:10.1007/s10198-024-01669-z
person:openalex:A5079545906	Robin S. Turpin	PUBLICATION_NAME	doi:10.1016/j.ssmqr.2024.100398
person:openalex:A5079545906	Robin S. Turpin	PUBLICATION_NAME	doi:10.21203/rs.3.rs-2423517/v1
person:openalex:A5080066908	Mihiri Jacintha Silva	OPENALEX_NAME	doi:10.1136/archdischild-2025-329475
person:openalex:A5080066908	Mihiri Silva	PUBLICATION_NAME	doi:10.1136/archdischild-2025-329475
person:openalex:A5080865059	Lisa K. Sharp	PUBLICATION_NAME	doi:10.1016/j.ssmqr.2024.100398
person:openalex:A5080865059	Lisa K. Sharp	PUBLICATION_NAME	doi:10.21203/rs.3.rs-2423517/v1
person:openalex:A5081675787	Fanny Kapakasa	PUBLICATION_NAME	doi:10.1016/j.vhri.2021.09.007
person:openalex:A5082190751	Karen Trapani	PUBLICATION_NAME	doi:10.1186/s12955-026-02579-9
person:openalex:A5085348599	Nathan S. McClure	PUBLICATION_NAME	doi:10.1016/j.jval.2024.11.006
person:openalex:A5086557976	László Gulàcsi	OPENALEX_NAME	doi:10.1016/j.jval.2020.03.019
person:openalex:A5086557976	László Gulácsi	PUBLICATION_NAME	doi:10.1016/j.jval.2020.03.019
person:openalex:A5088417854	A. Rogier T. Donders	PUBLICATION_NAME	doi:10.1016/j.jval.2019.10.006
person:openalex:A5091770714	Richmond Owusu	PUBLICATION_NAME	doi:10.1016/j.vhri.2024.101045
person:openalex:A5093786284	Elizabeth Walkley	PUBLICATION_NAME	doi:10.1136/archdischild-2025-329475
person:openalex:A5100400360	Yifeng Chen	PUBLICATION_NAME	doi:10.1016/j.jval.2025.11.005
person:openalex:A5100758235	Yilin Zhang	PUBLICATION_NAME	doi:10.1016/j.jval.2025.11.005
person:openalex:A5100858517	Zhihong Xiao	PUBLICATION_NAME	doi:10.1016/j.jval.2025.11.005
person:openalex:A5101422734	Jie Jiang	PUBLICATION_NAME	doi:10.1016/j.jval.2023.03.003
person:openalex:A5101821097	Meixuan Li	PUBLICATION_NAME	doi:10.1016/j.jval.2025.02.001
person:openalex:A5103487818	A. Simon Pickard	PUBLICATION_NAME	doi:10.1186/s12955-026-02561-5
person:openalex:A5103487818	AS Pickard	OPENALEX_NAME	doi:10.1186/s12955-026-02561-5
person:openalex:A5106693152	Ludwig Kristina	PUBLICATION_NAME	doi:10.1016/j.jval.2021.10.013
person:openalex:A5106693153	Rupel Valentina	PUBLICATION_NAME	doi:10.1016/j.jval.2021.10.013
person:openalex:A5108286749	Kreimeier Simone	PUBLICATION_NAME	doi:10.1016/j.jval.2021.10.013
person:openalex:A5111188223	Mohamad N. Farghaly	PUBLICATION_NAME	doi:10.1016/j.jval.2025.01.003
person:openalex:A5111188223	Mohamed Farghaly	OPENALEX_NAME	doi:10.1016/j.jval.2025.01.003
person:openalex:A5111502485	Gillian Riordan	PUBLICATION_NAME	doi:10.36469/001c.145813
person:openalex:A5112697096	Alvin Ndondo	PUBLICATION_NAME	doi:10.36469/001c.145813
person:openalex:A5115594934	Zhenyan Bo	PUBLICATION_NAME	doi:10.1016/j.jval.2025.02.001
person:openalex:A5116048522	Asma Al Mannaei	PUBLICATION_NAME	doi:10.1016/j.jval.2025.01.003
person:openalex:A5116048523	Rima Kaddoura	PUBLICATION_NAME	doi:10.1016/j.jval.2025.01.003
person:openalex:A5117113297	Putu Getsha Pradnyan Rarasati Mudita	PUBLICATION_NAME	doi:10.1016/j.vhri.2025.101543
person:openalex:A5123188413	Chenxi Yang	PUBLICATION_NAME	doi:10.1016/j.jval.2026.01.001
person:openalex:A5123188413	Chenxi Yang	PUBLICATION_NAME	doi:10.1016/j.jval.2026.02.013
person:openalex:A5128706397	Richard H. Xu	PUBLICATION_NAME	doi:10.1016/j.jval.2026.02.013
person:openalex:A5130590408	Katherine Chen	PUBLICATION_NAME	doi:10.1136/archdischild-2025-329475
person:openalex:A5130602985	Mary White	PUBLICATION_NAME	doi:10.1136/archdischild-2025-329475
person:openalex:A5137930146	Justin Yu	PUBLICATION_NAME	doi:10.1186/s12955-026-02561-5
person:orcid:0000-0001-5091-3180	Hari Setyowibowo	PUBLICATION_NAME	doi:10.1016/j.jval.2024.12.003
person:orcid:0000-0001-5559-2574	Yanming Lu	PUBLICATION_NAME	doi:10.22541/au.169215780.00019852/v1
person:orcid:0000-0001-5823-7375	M.E. van Baar	PUBLICATION_NAME	doi:10.1016/j.burns.2020.08.015
person:orcid:0000-0001-5823-7375	Margriet E. van Baar	OPENALEX_NAME	doi:10.1016/j.burns.2020.08.015
person:orcid:0000-0001-7472-2039	Victoria Gale	PUBLICATION_NAME	doi:10.1186/s12955-026-02578-w
person:orcid:0000-0001-8771-6578	Bo Ding	PUBLICATION_NAME	doi:10.22541/au.169215780.00019852/v1
person:orcid:0000-0001-8778-5055	Anabel Estévez-Carrillo	PUBLICATION_NAME	doi:10.1016/j.jval.2021.10.013
person:orcid:0000-0001-9364-5788	Brittany Humphries	PUBLICATION_NAME	doi:10.1016/j.jval.2025.02.001
person:orcid:0000-0001-9571-576x	I. Spronk	PUBLICATION_NAME	doi:10.1016/j.burns.2020.08.015
person:orcid:0000-0001-9571-576x	Inge Spronk	OPENALEX_NAME	doi:10.1016/j.burns.2020.08.015
person:orcid:0000-0002-2013-6963	Sarah C. Smith	PUBLICATION_NAME	doi:10.1016/j.vhri.2021.09.007
person:orcid:0000-0002-2485-505x	Gebremedhin Beedemariam Gebretekle	PUBLICATION_NAME	doi:10.1007/s10198-021-01412-y
person:orcid:0000-0002-2862-2990	Claudio Jommi	PUBLICATION_NAME	doi:10.1016/j.socscimed.2021.114519
person:orcid:0000-0002-4331-3141	S. Polinder	PUBLICATION_NAME	doi:10.1016/j.burns.2020.08.015
