publication_id	author_order	source_person_id	resolved_person_id	source_name	source_orcid	openalex_id	openalex_name	openalex_orcid	resolution_method	resolution_status	note
doi:10.1016/j.jval.2024.11.006	5	author:doi:10.1016/j.jval.2024.11.006:5	person:eqmember:17795	Arto Ohinmaa		A5087246819	Arto Öhinmaa	0000-0002-7094-1573	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2024.11.006	6	author:doi:10.1016/j.jval.2024.11.006:6	person:eqmember:17879	Jeffrey A. Johnson		A5067514299	Jeffrey Johnson	0000-0001-8290-2857	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2024.12.003	1	author:doi:10.1016/j.jval.2024.12.003:1	person:leader:606823d7ed51	Stevanus Pangestu	0000-0003-2546-9449	A5033743427	Stevanus Pangestu	0000-0003-2546-9449	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2024.12.003	2	author:doi:10.1016/j.jval.2024.12.003:2	person:eqmember:17855	Fredrick Dermawan Purba	0000-0002-7336-3043	A5059806422	Fredrick Dermawan Purba	0000-0002-7336-3043	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2024.12.003	3	author:doi:10.1016/j.jval.2024.12.003:3	person:orcid:0000-0001-5091-3180	Hari Setyowibowo	0000-0001-5091-3180	A5046364454	Hari Setyowibowo	0000-0001-5091-3180	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2024.12.003	4	author:doi:10.1016/j.jval.2024.12.003:4	person:openalex:A5025255902	Yohana Azhar	0000-0003-2148-0202	A5025255902	Yohana Azhar	0000-0003-2148-0202	NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2024.12.003	5	author:doi:10.1016/j.jval.2024.12.003:5	person:eqmember:17819	Clara Mukuria	0000-0003-4318-1481	A5043083823	Clara Mukuria	0000-0003-4318-1481	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2024.12.003	6	author:doi:10.1016/j.jval.2024.12.003:6	person:eqmember:17845	Fanni Rencz	0000-0001-9674-620x	A5024021740	Fanni Rencz	0000-0001-9674-620x	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.01.003	1	author:doi:10.1016/j.jval.2025.01.003:1	person:eqmember:17847	Fatima Al Sayah	0000-0003-3891-5452	A5026033494	Fatima Al Sayah	0000-0003-3891-5452	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.01.003	2	author:doi:10.1016/j.jval.2025.01.003:2	person:eqmember:17805	Bram Roudijk	0000-0001-5000-0875	A5028508726	Bram Roudijk	0000-0001-5000-0875	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.01.003	3	author:doi:10.1016/j.jval.2025.01.003:3	person:openalex:A5075263122	Mohamed El Sadig	0000-0001-5795-8189	A5075263122	Mohamed El Sadig	0000-0001-5795-8189	NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2025.01.003	4	author:doi:10.1016/j.jval.2025.01.003:4	person:openalex:A5116048522	Asma Al Mannaei		A5116048522	Asma Al Mannaei		NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2025.01.003	5	author:doi:10.1016/j.jval.2025.01.003:5	person:openalex:A5111188223	Mohamad N. Farghaly		A5111188223	Mohamed Farghaly		NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2025.01.003	6	author:doi:10.1016/j.jval.2025.01.003:6	person:openalex:A5063736885	Sara Dallal		A5063736885	S Al Dallal		NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2025.01.003	7	author:doi:10.1016/j.jval.2025.01.003:7	person:openalex:A5116048523	Rima Kaddoura		A5116048523	Rima Kaddoura		NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2025.01.003	8	author:doi:10.1016/j.jval.2025.01.003:8	person:openalex:A5001502711	Mirna Metni		A5001502711	Mirna Metni		NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2025.01.003	9	author:doi:10.1016/j.jval.2025.01.003:9	person:openalex:A5053892909	Iffat Elbarazi	0000-0001-7151-2175	A5053892909	Iffat Elbarazi	0000-0001-7151-2175	NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2025.01.003	10	author:doi:10.1016/j.jval.2025.01.003:10	person:openalex:A5077201683	Samer A. Kharroubi	0000-0002-2355-2719	A5077201683	Samer A. Kharroubi	0000-0002-2355-2719	NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2025.01.020	1	author:doi:10.1016/j.jval.2025.01.020:1	person:orcid:0000-0002-4758-7588	Jonathan L. Nazari		A5083342500	Jonathan L. Nazari		EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.01.020	2	author:doi:10.1016/j.jval.2025.01.020:2	person:eqmember:17893	Juan M. Ramos-Goñi	0000-0002-9568-5190	A5047957689	Juan Manuel Ramos-Goñi	0000-0002-9568-5190	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.01.020	3	author:doi:10.1016/j.jval.2025.01.020:3	person:eqmember:17956	Ning Yan Gu	0000-0002-1250-7605	A5063972558	Ning Yan Gu	0000-0002-1250-7605	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.01.020	4	author:doi:10.1016/j.jval.2025.01.020:4	person:eqmember:17988	A. Simon Pickard	0000-0001-5645-7091	A5058888906	A. Simon Pickard	0000-0001-5645-7091	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.02.001	1	author:doi:10.1016/j.jval.2025.02.001:1	person:openalex:A5026959850	Jiajun Yan	0000-0001-8966-8709	A5026959850	Jiajun Yan	0000-0001-8966-8709	NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2025.02.001	2	author:doi:10.1016/j.jval.2025.02.001:2	person:orcid:0000-0001-9364-5788	Brittany Humphries	0000-0001-9364-5788	A5037182915	Brittany Humphries	0000-0001-9364-5788	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.02.001	3	author:doi:10.1016/j.jval.2025.02.001:3	person:author:b27c6ab473e42c53	Ruinan Xie			Ruinan Xie		PUBLICATION_LOCAL	UNRESOLVED	
doi:10.1016/j.jval.2025.02.001	4	author:doi:10.1016/j.jval.2025.02.001:4	person:author:f71bb2323624605d	Ziran Yin			Ziran Yin		PUBLICATION_LOCAL	UNRESOLVED	
doi:10.1016/j.jval.2025.02.001	5	author:doi:10.1016/j.jval.2025.02.001:5	person:openalex:A5115594934	Zhenyan Bo		A5115594934	Zhenyan Bo		NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2025.02.001	6	author:doi:10.1016/j.jval.2025.02.001:6	person:openalex:A5039308938	Sha Diao	0000-0003-4523-8509	A5039308938	Sha Diao	0000-0003-4523-8509	NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2025.02.001	7	author:doi:10.1016/j.jval.2025.02.001:7	person:openalex:A5052884545	Jing Cai	0000-0001-6934-0108	A5052884545	Jing Cai	0000-0001-6934-0108	NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2025.02.001	8	author:doi:10.1016/j.jval.2025.02.001:8	person:openalex:A5012904054	Preston Tse	0009-0001-9273-1366	A5012904054	Preston Tse	0009-0001-9273-1366	NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2025.02.001	9	author:doi:10.1016/j.jval.2025.02.001:9	person:openalex:A5101821097	Meixuan Li	0000-0001-9373-4086	A5101821097	Meixuan Li	0000-0001-9373-4086	NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2025.02.001	10	author:doi:10.1016/j.jval.2025.02.001:10	person:eqmember:17835	Eleanor Pullenayegum	0000-0003-4265-1330	A5029465719	Eleanor Pullenayegum	0000-0003-4265-1330	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.02.001	11	author:doi:10.1016/j.jval.2025.02.001:11	person:openalex:A5028373695	Shun Fu Lee	0000-0001-9795-1045	A5028373695	Shun Fu Lee	0000-0001-9795-1045	NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2025.02.001	12	author:doi:10.1016/j.jval.2025.02.001:12	person:eqmember:17851	Feng Xie	0000-0002-0215-667x	A5015716999	Feng Xie	0000-0002-0215-667x	EXACT_CANONICAL_NAME	ACCEPTED	
doi:10.1016/j.jval.2025.04.2160	1	author:doi:10.1016/j.jval.2025.04.2160:1	person:leader:206cc1095a3f	Irina Kinchin	0000-0003-0133-2763	A5054485095	Irina Kinchin	0000-0003-0133-2763	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.04.2160	2	author:doi:10.1016/j.jval.2025.04.2160:2	person:eqmember:17911	Lidia Engel		A5117412550	Lidia Engel		EXACT_CANONICAL_NAME	ACCEPTED	
doi:10.1016/j.jval.2025.04.2160	3	author:doi:10.1016/j.jval.2025.04.2160:3	person:eqmember:17845	Fanni Rencz		A5117412551	Fanni Rencz		EXACT_CANONICAL_NAME	ACCEPTED	
doi:10.1016/j.jval.2025.04.2161	1	author:doi:10.1016/j.jval.2025.04.2161:1	person:openalex:A5067715763	Nicole Reyes	0000-0003-2740-0293	A5067715763	Nicole Alia Salis Reyes	0000-0003-2740-0293	NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2025.04.2161	2	author:doi:10.1016/j.jval.2025.04.2161:2	person:eqmember:18002	Tianxin Pan	0000-0002-2243-8818	A5044860561	Tianxin Pan	0000-0002-2243-8818	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.04.2161	3	author:doi:10.1016/j.jval.2025.04.2161:3	person:orcid:0000-0002-5332-5226	Renee Jones	0000-0002-5332-5226	A5066738880	Renee Jones	0000-0002-5332-5226	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.04.2161	4	author:doi:10.1016/j.jval.2025.04.2161:4	person:leader:50cca9cff5d9	Kim Dalziel	0000-0003-4972-8871	A5078953009	Kim Dalziel	0000-0003-4972-8871	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.04.2161	5	author:doi:10.1016/j.jval.2025.04.2161:5	person:eqmember:17946	Nancy Devlin	0000-0002-1561-5361	A5103206776	Nancy Devlin	0000-0002-1561-5361	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.04.2168	1	author:doi:10.1016/j.jval.2025.04.2168:1	person:eqmember:21677	Cate Bailey	0000-0001-5030-430x	A5020867003	Cate Bailey	0000-0001-5030-430x	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.04.2168	2	author:doi:10.1016/j.jval.2025.04.2168:2	person:eqmember:17998	Tessa Peasgood	0000-0001-8024-7801	A5022446221	Tessa Peasgood	0000-0001-8024-7801	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.04.2168	3	author:doi:10.1016/j.jval.2025.04.2168:3	person:eqmember:17803	Bernhard Michalowsky	0000-0002-3425-0089	A5088093819	Bernhard Michalowsky	0000-0002-3425-0089	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.04.2168	4	author:doi:10.1016/j.jval.2025.04.2168:4	person:eqmember:17911	Lidia Engel	0000-0002-7959-3149	A5039737173	Lidia Engel	0000-0002-7959-3149	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.05.013	1	author:doi:10.1016/j.jval.2025.05.013:1	person:eqmember:21677	Cate Bailey	0000-0003-2719-8558	A5018812334	Cate Bailey	0000-0003-2719-8558	EXACT_CANONICAL_NAME	ACCEPTED	
doi:10.1016/j.jval.2025.05.013	2	author:doi:10.1016/j.jval.2025.05.013:2	person:leader:50cca9cff5d9	Kim Dalziel	0000-0003-4972-8871	A5078953009	Kim Dalziel	0000-0003-4972-8871	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.05.013	3	author:doi:10.1016/j.jval.2025.05.013:3	person:orcid:0000-0002-5692-8882	Leanne Constable	0000-0002-5692-8882	A5041620328	Leanne Constable	0000-0002-5692-8882	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.05.013	4	author:doi:10.1016/j.jval.2025.05.013:4	person:eqmember:17998	Tessa Peasgood	0000-0001-8024-7801	A5022446221	Tessa Peasgood	0000-0001-8024-7801	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.05.014	1	author:doi:10.1016/j.jval.2025.05.014:1	person:leader:35b2f2d48116	Cathrine Elgaard Jensen	0000-0001-7300-254x	A5102727513	Cathrine Elgaard Jensen	0000-0001-7300-254x	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.05.014	2	author:doi:10.1016/j.jval.2025.05.014:2	person:orcid:0000-0002-6048-521x	Sabrina Storgaard Sørensen	0000-0002-6048-521x	A5101968333	Sabrina Storgaard Sørensen	0000-0002-6048-521x	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.05.014	3	author:doi:10.1016/j.jval.2025.05.014:3	person:eqmember:17817	Claire Gudex	0000-0003-3881-9890	A5047944478	Claire Gudex	0000-0003-3881-9890	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.05.014	4	author:doi:10.1016/j.jval.2025.05.014:4	person:eqmember:17805	Bram Roudijk	0000-0001-5000-0875	A5028508726	Bram Roudijk	0000-0001-5000-0875	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.05.015	1	author:doi:10.1016/j.jval.2025.05.015:1	person:eqmember:17845	Fanni Rencz	0000-0001-9674-620x	A5024021740	Fanni Rencz	0000-0001-9674-620x	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.05.015	2	author:doi:10.1016/j.jval.2025.05.015:2	person:leader:606823d7ed51	Stevanus Pangestu	0000-0003-2546-9449	A5033743427	Stevanus Pangestu	0000-0003-2546-9449	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.05.015	3	author:doi:10.1016/j.jval.2025.05.015:3	person:eqmember:17807	Brendan Mulhern	0000-0003-3656-8063	A5090013218	Brendan Mulhern	0000-0003-3656-8063	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.05.015	4	author:doi:10.1016/j.jval.2025.05.015:4	person:eqmember:19003	Aureliano Paolo Finch	0000-0003-1438-321x	A5055927783	Aureliano Paolo Finch	0000-0003-1438-321x	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.05.015	5	author:doi:10.1016/j.jval.2025.05.015:5	person:eqmember:19005	Mathieu F. Janssen	0000-0001-6602-6949	A5020933378	Mathieu F. Janssen	0000-0001-6602-6949	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.07.016	1	author:doi:10.1016/j.jval.2025.07.016:1	person:eqmember:18002	Tianxin Pan		A5044860561	Tianxin Pan	0000-0002-2243-8818	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.07.016	2	author:doi:10.1016/j.jval.2025.07.016:2	person:eqmember:17893	Juan Manuel Ramos-Goni		A5047957689	Juan Manuel Ramos-Goñi	0000-0002-9568-5190	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.07.016	3	author:doi:10.1016/j.jval.2025.07.016:3	person:eqmember:17805	Bram Roudijk		A5028508726	Bram Roudijk	0000-0001-5000-0875	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.07.016	4	author:doi:10.1016/j.jval.2025.07.016:4	person:leader:e441983c0a65	Shitong Xie		A5113241600	Shitong Xie		EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.07.016	5	author:doi:10.1016/j.jval.2025.07.016:5	person:eqmember:17851	Feng Xie		A5015716999	Feng Xie	0000-0002-0215-667x	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.07.016	6	author:doi:10.1016/j.jval.2025.07.016:6	person:eqmember:18019	Zhihao Yang		A5028809099	Zhihao Yang	0000-0001-5468-0847	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.07.016	7	author:doi:10.1016/j.jval.2025.07.016:7	person:eqmember:17807	Brendan Mulhern		A5090013218	Brendan Mulhern	0000-0003-3656-8063	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.07.016	8	author:doi:10.1016/j.jval.2025.07.016:8	person:eqmember:17974	Richard Norman		A5057393757	Richard Norman	0000-0002-8210-9936	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.07.016	9	author:doi:10.1016/j.jval.2025.07.016:9	person:eqmember:17946	Nancy Devlin		A5103206776	Nancy Devlin	0000-0002-1561-5361	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.09.009	1	author:doi:10.1016/j.jval.2025.09.009:1	person:eqmember:17984	Sarah Dewilde	0000-0002-7315-3230	A5043932217	Sarah Dewilde	0000-0002-7315-3230	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.09.009	2	author:doi:10.1016/j.jval.2025.09.009:2	person:eqmember:19005	Mathieu F. Janssen	0000-0001-6602-6949	A5020933378	Mathieu F. Janssen	0000-0001-6602-6949	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.09.009	3	author:doi:10.1016/j.jval.2025.09.009:3	person:openalex:A5069811479	Glenn Phillips	0000-0002-9676-1909	A5069811479	Glenn Phillips	0000-0002-9676-1909	NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2025.09.009	4	author:doi:10.1016/j.jval.2025.09.009:4	person:eqmember:17807	Brendan Mulhern	0000-0003-3656-8063	A5090013218	Brendan Mulhern	0000-0003-3656-8063	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.09.009	5	author:doi:10.1016/j.jval.2025.09.009:5	person:eqmember:17845	Fanni Rencz	0000-0001-9674-620x	A5024021740	Fanni Rencz	0000-0001-9674-620x	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.11.005	1	author:doi:10.1016/j.jval.2025.11.005:1	person:openalex:A5100758235	Yilin Zhang	0000-0002-7059-2553	A5100758235	Yilin Zhang	0000-0002-7059-2553	NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2025.11.005	2	author:doi:10.1016/j.jval.2025.11.005:2	person:openalex:A5050912692	Yan Lin	0000-0002-0585-6671	A5050912692	Yan Lin	0000-0002-0585-6671	NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2025.11.005	3	author:doi:10.1016/j.jval.2025.11.005:3	person:openalex:A5100858517	Zhihong Xiao		A5100858517	Zhihong Xiao		NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2025.11.005	4	author:doi:10.1016/j.jval.2025.11.005:4	person:openalex:A5100400360	Yifeng Chen	0000-0003-1358-3367	A5100400360	Yifeng Chen	0000-0003-1358-3367	NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2025.11.005	5	author:doi:10.1016/j.jval.2025.11.005:5	person:openalex:A5060090179	Quan Zhou	0000-0002-7017-8192	A5060090179	Quan Zhou	0000-0002-7017-8192	NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2025.11.005	6	author:doi:10.1016/j.jval.2025.11.005:6	person:openalex:A5030081818	Shuling Kang		A5030081818	Shuling Kang		NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2025.11.005	7	author:doi:10.1016/j.jval.2025.11.005:7	person:eqmember:18019	Zhihao Yang	0000-0001-6186-2024	A5051597671	Zhihao Yang	0000-0001-6186-2024	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.11.005	8	author:doi:10.1016/j.jval.2025.11.005:8	person:eqmember:17845	Fanni Rencz	0000-0001-9674-620x	A5024021740	Fanni Rencz	0000-0001-9674-620x	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2025.11.005	9	author:doi:10.1016/j.jval.2025.11.005:9	person:eqmember:17944	Nan Luo		A5102604733	Nan Luo		EXACT_CANONICAL_NAME	ACCEPTED	
doi:10.1016/j.jval.2025.11.005	10	author:doi:10.1016/j.jval.2025.11.005:10	person:openalex:A5026068062	Jianjun Xiang		A5026068062	Xiang JianJun		NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2026.01.001	1	author:doi:10.1016/j.jval.2026.01.001:1	person:eqmember:21678	Richard Huan Xu	0000-0002-4720-5172	A5057171540	Richard Huan Xu	0000-0002-4720-5172	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2026.01.001	2	author:doi:10.1016/j.jval.2026.01.001:2	person:openalex:A5123188413	Chenxi Yang		A5123188413	Chenxi Yang		NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2026.01.001	3	author:doi:10.1016/j.jval.2026.01.001:3	person:eqmember:17845	Fanni Rencz		A5123176482	Fanni Rencz		EXACT_CANONICAL_NAME	ACCEPTED	
doi:10.1016/j.jval.2026.02.013	1	author:doi:10.1016/j.jval.2026.02.013:1	person:openalex:A5128706397	Richard H. Xu		A5128706397	Richard H. Xu		NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.jval.2026.02.013	2	author:doi:10.1016/j.jval.2026.02.013:2	person:openalex:A5123188413	Chenxi Yang		A5123188413	Chenxi Yang		EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.jval.2026.02.013	3	author:doi:10.1016/j.jval.2026.02.013:3	person:eqmember:17845	Fanni Rencz		A5128705474	Fanni Rencz		EXACT_CANONICAL_NAME	ACCEPTED	
doi:10.1016/j.socscimed.2021.114519	1	author:doi:10.1016/j.socscimed.2021.114519:1	person:eqmember:19003	Aureliano Paolo Finch	0000-0003-1438-321x	A5055927783	Aureliano Paolo Finch	0000-0003-1438-321x	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.socscimed.2021.114519	2	author:doi:10.1016/j.socscimed.2021.114519:2	person:leader:fc07b6540d1a	Michela Meregaglia	0000-0003-0092-5970	A5038451583	Michela Meregaglia	0000-0003-0092-5970	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.socscimed.2021.114519	3	author:doi:10.1016/j.socscimed.2021.114519:3	person:leader:4fa690feeeb8	Oriana Ciani	0000-0002-3607-0508	A5008052793	Oriana Ciani	0000-0002-3607-0508	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.socscimed.2021.114519	4	author:doi:10.1016/j.socscimed.2021.114519:4	person:eqmember:17805	Bram Roudijk	0000-0001-5000-0875	A5028508726	Bram Roudijk	0000-0001-5000-0875	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.socscimed.2021.114519	5	author:doi:10.1016/j.socscimed.2021.114519:5	person:orcid:0000-0002-2862-2990	Claudio Jommi	0000-0002-2862-2990	A5071078329	Claudio Jommi	0000-0002-2862-2990	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.ssmqr.2024.100398	1	author:doi:10.1016/j.ssmqr.2024.100398:1	person:eqmember:19030	Maja Kuharic	0000-0003-3696-9086	A5007210675	Maja Kuharić	0000-0003-3696-9086	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.ssmqr.2024.100398	2	author:doi:10.1016/j.ssmqr.2024.100398:2	person:openalex:A5080865059	Lisa K. Sharp		A5080865059	Lisa K. Sharp	0000-0002-7809-9042	NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.ssmqr.2024.100398	3	author:doi:10.1016/j.ssmqr.2024.100398:3	person:openalex:A5079545906	Robin S. Turpin		A5079545906	Robin S. Turpin		NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.ssmqr.2024.100398	4	author:doi:10.1016/j.ssmqr.2024.100398:4	person:eqmember:17807	Brendan Mulhern		A5090013218	Brendan Mulhern	0000-0003-3656-8063	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.ssmqr.2024.100398	5	author:doi:10.1016/j.ssmqr.2024.100398:5	person:orcid:0000-0003-3619-5367	Todd A. Lee		A5046614364	Todd A. Lee	0000-0003-3619-5367	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.ssmqr.2024.100398	6	author:doi:10.1016/j.ssmqr.2024.100398:6	person:openalex:A5065396071	Chloe Elizabeth Grace Rose		A5065396071	Chloe Elizabeth Grace Rose		NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.ssmqr.2024.100398	7	author:doi:10.1016/j.ssmqr.2024.100398:7	person:leader:b95f9aa0caf2	Andrea Monteiro		A5024494805	A Monteiro	0000-0001-9763-3485	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.ssmqr.2024.100398	8	author:doi:10.1016/j.ssmqr.2024.100398:8	person:eqmember:17988	A. Simon Pickard		A5058888906	A. Simon Pickard	0000-0001-5645-7091	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.vhri.2021.09.007	1	author:doi:10.1016/j.vhri.2021.09.007:1	person:leader:510242c8d95e	Lucky G. Ngwira	0000-0002-2695-8917	A5063482306	Lucky G. Ngwira	0000-0002-2695-8917	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.vhri.2021.09.007	2	author:doi:10.1016/j.vhri.2021.09.007:2	person:eqmember:17881	Jennifer Jelsma	0000-0003-4049-8395	A5064611767	Jennifer Jelsma	0000-0003-4049-8395	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.vhri.2021.09.007	3	author:doi:10.1016/j.vhri.2021.09.007:3	person:orcid:0000-0002-7375-4845	Hendramoorthy Maheswaran	0000-0002-7375-4845	A5033232150	Hendramoorthy Maheswaran	0000-0002-7375-4845	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.vhri.2021.09.007	4	author:doi:10.1016/j.vhri.2021.09.007:4	person:openalex:A5081675787	Fanny Kapakasa		A5081675787	Fanny Kapakasa		NEW_EXTERNAL_IDENTITY	ACCEPTED	
doi:10.1016/j.vhri.2021.09.007	5	author:doi:10.1016/j.vhri.2021.09.007:5	person:eqmember:17982	Sarah Derrett	0000-0003-2867-0498	A5021576811	Sarah Derrett	0000-0003-2867-0498	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.vhri.2021.09.007	6	author:doi:10.1016/j.vhri.2021.09.007:6	person:orcid:0000-0003-3121-6050	Stavros Petrou	0000-0003-3121-6050	A5089167457	Stavros Petrou	0000-0003-3121-6050	EXTERNAL_IDENTIFIER	ACCEPTED	
doi:10.1016/j.vhri.2021.09.007	7	author:doi:10.1016/j.vhri.2021.09.007:7	person:orcid:0000-0002-8639-5191	Louis Niessen	0000-0002-8639-5191	A5048876130	Louis Niessen	0000-0002-8639-5191	EXTERNAL_IDENTIFIER	ACCEPTED	
