source,target,coauthored_paper_count,layout_distance,publication_ids,dois
person:orcid:0000-0001-6983-0166,person:orcid:0000-0002-5332-5226,1,1.0,doi:10.1007/s11136-025-03996-x,10.1007/s11136-025-03996-x
person:orcid:0000-0001-6983-0166,person:orcid:0000-0002-7913-7274,1,1.0,doi:10.1007/s11136-025-03996-x,10.1007/s11136-025-03996-x
person:orcid:0000-0001-6983-0166,person:orcid:0000-0002-8438-2901,1,1.0,doi:10.1007/s11136-025-03996-x,10.1007/s11136-025-03996-x
person:orcid:0000-0001-6983-0166,person:orcid:0000-0003-2029-6331,1,1.0,doi:10.1007/s11136-025-03996-x,10.1007/s11136-025-03996-x
person:orcid:0000-0001-6983-0166,person:orcid:0000-0003-3017-2770,1,1.0,doi:10.1007/s11136-025-03996-x,10.1007/s11136-025-03996-x
person:orcid:0000-0001-6983-0166,person:orcid:0000-0003-4007-8243,1,1.0,doi:10.1007/s11136-025-03996-x,10.1007/s11136-025-03996-x
person:orcid:0000-0001-7058-5102,person:orcid:0000-0002-8229-4369,1,1.0,doi:10.1213/ane.0000000000007107,10.1213/ane.0000000000007107
person:orcid:0000-0001-7147-2222,person:orcid:0000-0001-8076-9626,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-7147-2222,person:orcid:0000-0001-9749-1747,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-7147-2222,person:orcid:0000-0002-0360-3427,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-7147-2222,person:orcid:0000-0002-1002-2989,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-7147-2222,person:orcid:0000-0002-2874-8948,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-7147-2222,person:orcid:0000-0002-2903-1631,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-7147-2222,person:orcid:0000-0002-6213-5264,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-7147-2222,person:orcid:0000-0002-6530-5513,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-7147-2222,person:orcid:0000-0002-7299-6594,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-7147-2222,person:orcid:0000-0002-8293-7061,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-7147-2222,person:orcid:0000-0002-9527-0577,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-7147-2222,person:orcid:0000-0003-0331-5182,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-7147-2222,person:orcid:0000-0003-1231-1490,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-7147-2222,person:orcid:0000-0003-3571-3871,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-7147-2222,person:orcid:0000-0003-3633-6596,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-7161-6767,person:orcid:0000-0002-3948-6488,1,1.0,doi:10.1007/s10198-024-01719-6,10.1007/s10198-024-01719-6
person:orcid:0000-0001-7161-6767,person:orcid:0000-0002-6095-2295,1,1.0,doi:10.1007/s10198-024-01719-6,10.1007/s10198-024-01719-6
person:orcid:0000-0001-7335-4852,person:orcid:0000-0002-7127-9462,1,1.0,doi:10.1007/s40273-025-01509-9,10.1007/s40273-025-01509-9
person:orcid:0000-0001-7335-4852,person:orcid:0000-0002-8385-5965,1,1.0,doi:10.1007/s40273-025-01509-9,10.1007/s40273-025-01509-9
person:orcid:0000-0001-7458-6460,person:orcid:0000-0003-3619-5367,1,1.0,doi:10.1007/s11136-020-02712-1,10.1007/s11136-020-02712-1
person:orcid:0000-0001-7458-6460,person:orcid:0000-0003-4402-9211,1,1.0,doi:10.1007/s11136-020-02712-1,10.1007/s11136-020-02712-1
person:orcid:0000-0001-7470-528x,person:orcid:0000-0002-8249-7481,1,1.0,doi:10.1371/journal.pone.0209344,10.1371/journal.pone.0209344
person:orcid:0000-0001-7470-528x,person:orcid:0000-0003-0545-1567,1,1.0,doi:10.1371/journal.pone.0209344,10.1371/journal.pone.0209344
person:orcid:0000-0001-7472-2039,person:orcid:0000-0002-9768-5389,1,1.0,doi:10.1186/s12955-026-02578-w,10.1186/s12955-026-02578-w
person:orcid:0000-0001-7472-2039,person:orcid:0000-0003-1604-5353,1,1.0,doi:10.1007/s40273-025-01550-8,10.1007/s40273-025-01550-8
person:orcid:0000-0001-7472-2039,person:orcid:0000-0003-2449-2516,1,1.0,doi:10.1007/s40273-025-01550-8,10.1007/s40273-025-01550-8
person:orcid:0000-0001-7536-8481,person:orcid:0000-0002-2592-8310,1,1.0,doi:10.1186/s12955-023-02177-z,10.1186/s12955-023-02177-z
person:orcid:0000-0001-7536-8481,person:orcid:0000-0002-9362-0086,1,1.0,doi:10.1186/s12955-023-02177-z,10.1186/s12955-023-02177-z
person:orcid:0000-0001-7536-8481,person:orcid:0000-0003-4196-8686,1,1.0,doi:10.1186/s12955-023-02177-z,10.1186/s12955-023-02177-z
person:orcid:0000-0001-7644-8088,person:orcid:0000-0001-9949-9224,1,1.0,doi:10.3961/jpmph.22.151,10.3961/jpmph.22.151
person:orcid:0000-0001-7928-1260,person:orcid:0000-0001-8144-6220,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:orcid:0000-0001-7928-1260,person:orcid:0000-0001-9558-304x,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:orcid:0000-0001-7928-1260,person:orcid:0000-0002-2739-6995,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:orcid:0000-0001-7928-1260,person:orcid:0000-0002-6012-2785,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:orcid:0000-0001-7928-1260,person:orcid:0000-0003-2798-4735,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:orcid:0000-0001-7928-1260,person:orcid:0000-0003-3187-2007,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:orcid:0000-0001-7928-1260,person:orcid:0000-0003-4392-760x,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:orcid:0000-0001-7928-1260,person:orcid:0000-0003-4509-1308,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:orcid:0000-0001-8076-9626,person:orcid:0000-0001-9749-1747,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-8076-9626,person:orcid:0000-0002-0360-3427,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-8076-9626,person:orcid:0000-0002-1002-2989,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-8076-9626,person:orcid:0000-0002-2874-8948,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-8076-9626,person:orcid:0000-0002-2903-1631,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-8076-9626,person:orcid:0000-0002-6213-5264,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-8076-9626,person:orcid:0000-0002-6530-5513,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-8076-9626,person:orcid:0000-0002-7299-6594,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-8076-9626,person:orcid:0000-0002-8293-7061,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-8076-9626,person:orcid:0000-0002-9527-0577,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-8076-9626,person:orcid:0000-0003-0331-5182,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-8076-9626,person:orcid:0000-0003-1231-1490,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-8076-9626,person:orcid:0000-0003-3571-3871,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-8076-9626,person:orcid:0000-0003-3633-6596,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-8144-6220,person:orcid:0000-0001-9558-304x,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:orcid:0000-0001-8144-6220,person:orcid:0000-0002-2739-6995,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:orcid:0000-0001-8144-6220,person:orcid:0000-0002-6012-2785,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:orcid:0000-0001-8144-6220,person:orcid:0000-0003-2798-4735,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:orcid:0000-0001-8144-6220,person:orcid:0000-0003-3187-2007,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:orcid:0000-0001-8144-6220,person:orcid:0000-0003-4392-760x,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:orcid:0000-0001-8144-6220,person:orcid:0000-0003-4509-1308,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:orcid:0000-0001-8574-8429,person:orcid:0000-0003-0370-4903,1,1.0,doi:10.1007/s10198-022-01481-7,10.1007/s10198-022-01481-7
person:orcid:0000-0001-8685-3212,person:orcid:0000-0002-2022-4939,1,1.0,doi:10.1097/mlr.0000000000002315,10.1097/mlr.0000000000002315
person:orcid:0000-0001-8685-3212,person:orcid:0000-0002-2115-2447,1,1.0,doi:10.1097/mlr.0000000000002315,10.1097/mlr.0000000000002315
person:orcid:0000-0001-8685-3212,person:orcid:0000-0002-6399-5741,1,1.0,doi:10.1097/mlr.0000000000002315,10.1097/mlr.0000000000002315
person:orcid:0000-0001-8771-6578,person:orcid:0000-0002-8314-8259,1,1.0,doi:10.22541/au.169215780.00019852/v1,10.22541/au.169215780.00019852/v1
person:orcid:0000-0001-9005-9185,person:orcid:0000-0002-1332-0500,1,1.0,doi:10.1007/s11136-019-02256-z,10.1007/s11136-019-02256-z
person:orcid:0000-0001-9071-2842,person:orcid:0000-0002-0680-7353,1,1.0,doi:10.1007/s10198-021-01306-z,10.1007/s10198-021-01306-z
person:orcid:0000-0001-9071-2842,person:orcid:0000-0003-0851-8341,1,1.0,doi:10.1007/s10198-021-01306-z,10.1007/s10198-021-01306-z
person:orcid:0000-0001-9071-2842,person:orcid:0000-0003-4609-3911,1,1.0,doi:10.1007/s10198-021-01306-z,10.1007/s10198-021-01306-z
person:orcid:0000-0001-9074-7359,person:orcid:0000-0002-1502-0659,1,1.0,doi:10.1016/j.pecinn.2025.100421,10.1016/j.pecinn.2025.100421
person:orcid:0000-0001-9074-7359,person:orcid:0000-0002-6143-1555,1,1.0,doi:10.1016/j.pecinn.2025.100421,10.1016/j.pecinn.2025.100421
person:orcid:0000-0001-9074-7359,person:orcid:0000-0002-9625-6902,1,1.0,doi:10.1016/j.pecinn.2025.100421,10.1016/j.pecinn.2025.100421
person:orcid:0000-0001-9125-1697,person:orcid:0000-0002-6463-1106,1,1.0,doi:10.1007/s40273-018-0647-0,10.1007/s40273-018-0647-0
person:orcid:0000-0001-9364-5788,person:orcid:0000-0003-4380-620x,1,1.0,doi:10.1136/bmjopen-2024-097598,10.1136/bmjopen-2024-097598
person:orcid:0000-0001-9558-304x,person:orcid:0000-0002-2739-6995,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:orcid:0000-0001-9558-304x,person:orcid:0000-0002-6012-2785,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:orcid:0000-0001-9558-304x,person:orcid:0000-0003-2798-4735,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:orcid:0000-0001-9558-304x,person:orcid:0000-0003-3187-2007,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:orcid:0000-0001-9558-304x,person:orcid:0000-0003-4392-760x,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:orcid:0000-0001-9558-304x,person:orcid:0000-0003-4509-1308,1,1.0,doi:10.1007/s40273-022-01216-9,10.1007/s40273-022-01216-9
person:orcid:0000-0001-9571-576x,person:orcid:0000-0002-0109-3283,1,1.0,doi:10.1007/s11136-021-03069-9,10.1007/s11136-021-03069-9
person:orcid:0000-0001-9571-576x,person:orcid:0000-0003-0131-1444,1,1.0,doi:10.1007/s11136-021-03069-9,10.1007/s11136-021-03069-9
person:orcid:0000-0001-9610-8507,person:orcid:0000-0002-3405-6577,1,1.0,doi:10.1007/s11136-025-03930-1,10.1007/s11136-025-03930-1
person:orcid:0000-0001-9610-8507,person:orcid:0000-0002-5416-5658,1,1.0,doi:10.1007/s11136-025-03930-1,10.1007/s11136-025-03930-1
person:orcid:0000-0001-9610-8507,person:orcid:0000-0002-7797-4722,1,1.0,doi:10.1007/s11136-025-03930-1,10.1007/s11136-025-03930-1
person:orcid:0000-0001-9610-8507,person:orcid:0000-0002-9853-1592,1,1.0,doi:10.1007/s11136-025-03930-1,10.1007/s11136-025-03930-1
person:orcid:0000-0001-9610-8507,person:orcid:0000-0003-0221-9914,1,1.0,doi:10.1007/s11136-025-03930-1,10.1007/s11136-025-03930-1
person:orcid:0000-0001-9610-8507,person:orcid:0000-0003-3621-1339,1,1.0,doi:10.1007/s11136-025-03930-1,10.1007/s11136-025-03930-1
person:orcid:0000-0001-9749-1747,person:orcid:0000-0002-0360-3427,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-9749-1747,person:orcid:0000-0002-1002-2989,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-9749-1747,person:orcid:0000-0002-2874-8948,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-9749-1747,person:orcid:0000-0002-2903-1631,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-9749-1747,person:orcid:0000-0002-6213-5264,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-9749-1747,person:orcid:0000-0002-6530-5513,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-9749-1747,person:orcid:0000-0002-7299-6594,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-9749-1747,person:orcid:0000-0002-8293-7061,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-9749-1747,person:orcid:0000-0002-9527-0577,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-9749-1747,person:orcid:0000-0003-0331-5182,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-9749-1747,person:orcid:0000-0003-1231-1490,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-9749-1747,person:orcid:0000-0003-3571-3871,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-9749-1747,person:orcid:0000-0003-3633-6596,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0001-9970-3045,person:orcid:0000-0002-4832-7833,1,1.0,doi:10.1016/j.jval.2021.03.019,10.1016/j.jval.2021.03.019
person:orcid:0000-0002-0109-3283,person:orcid:0000-0002-1332-0500,1,1.0,doi:10.1007/s11136-021-03069-9,10.1007/s11136-021-03069-9
person:orcid:0000-0002-0109-3283,person:orcid:0000-0002-4331-3141,1,1.0,doi:10.1007/s11136-021-03069-9,10.1007/s11136-021-03069-9
person:orcid:0000-0002-0109-3283,person:orcid:0000-0003-0131-1444,1,1.0,doi:10.1007/s11136-021-03069-9,10.1007/s11136-021-03069-9
person:orcid:0000-0002-0113-6917,person:orcid:0000-0002-0918-7540,1,1.0,doi:10.1007/s40273-025-01476-1,10.1007/s40273-025-01476-1
person:orcid:0000-0002-0113-6917,person:orcid:0000-0003-3550-990x,1,1.0,doi:10.1007/s40273-025-01476-1,10.1007/s40273-025-01476-1
person:orcid:0000-0002-0115-9596,person:orcid:0000-0003-1071-0017,1,1.0,doi:10.1186/s41687-020-00247-0,10.1186/s41687-020-00247-0
person:orcid:0000-0002-0122-0123,person:orcid:0000-0003-3897-2908,1,1.0,doi:10.1007/s11136-026-04230-y,10.1007/s11136-026-04230-y
person:orcid:0000-0002-0138-9252,person:orcid:0000-0002-1541-3989,1,1.0,doi:10.3390/ijerph19138208,10.3390/ijerph19138208
person:orcid:0000-0002-0138-9252,person:orcid:0000-0002-5373-410x,1,1.0,doi:10.3390/ijerph19138208,10.3390/ijerph19138208
person:orcid:0000-0002-0138-9252,person:orcid:0000-0002-5626-8116,1,1.0,doi:10.3390/ijerph19138208,10.3390/ijerph19138208
person:orcid:0000-0002-0138-9252,person:orcid:0000-0003-4833-7967,1,1.0,doi:10.3390/ijerph19138208,10.3390/ijerph19138208
person:orcid:0000-0002-0177-0192,person:orcid:0000-0002-4749-5536,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:orcid:0000-0002-0177-0192,person:orcid:0000-0002-6891-2650,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:orcid:0000-0002-0178-7007,person:orcid:0000-0003-3483-5658,1,1.0,doi:10.1136/bmjopen-2025-102509,10.1136/bmjopen-2025-102509
person:orcid:0000-0002-0245-9849,person:orcid:0000-0002-2862-2990,1,1.0,doi:10.1007/s40258-022-00772-7,10.1007/s40258-022-00772-7
person:orcid:0000-0002-0273-824x,person:orcid:0000-0002-1387-8686,1,1.0,doi:10.3390/cancers16111952,10.3390/cancers16111952
person:orcid:0000-0002-0273-824x,person:orcid:0000-0002-1716-9123,1,1.0,doi:10.3390/cancers16111952,10.3390/cancers16111952
person:orcid:0000-0002-0273-824x,person:orcid:0000-0003-1944-6777,1,1.0,doi:10.3390/cancers16111952,10.3390/cancers16111952
person:orcid:0000-0002-0273-824x,person:orcid:0009-0007-3558-3946,1,1.0,doi:10.3390/cancers16111952,10.3390/cancers16111952
person:orcid:0000-0002-0360-3427,person:orcid:0000-0002-1002-2989,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-0360-3427,person:orcid:0000-0002-2874-8948,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-0360-3427,person:orcid:0000-0002-2903-1631,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-0360-3427,person:orcid:0000-0002-6213-5264,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-0360-3427,person:orcid:0000-0002-6530-5513,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-0360-3427,person:orcid:0000-0002-7299-6594,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-0360-3427,person:orcid:0000-0002-8293-7061,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-0360-3427,person:orcid:0000-0002-9527-0577,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-0360-3427,person:orcid:0000-0003-0331-5182,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-0360-3427,person:orcid:0000-0003-1231-1490,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-0360-3427,person:orcid:0000-0003-3571-3871,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-0360-3427,person:orcid:0000-0003-3633-6596,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-0377-3389,person:orcid:0000-0002-5649-6768,1,1.0,doi:10.3389/fpsyg.2023.1175402,10.3389/fpsyg.2023.1175402
person:orcid:0000-0002-0377-3389,person:orcid:0000-0003-1026-570x,1,1.0,doi:10.3389/fpsyg.2023.1175402,10.3389/fpsyg.2023.1175402
person:orcid:0000-0002-0457-2175,person:orcid:0000-0002-1633-2179,1,1.0,doi:10.1186/s12955-022-02083-w,10.1186/s12955-022-02083-w
person:orcid:0000-0002-0525-8516,person:orcid:0000-0003-4780-8333,1,1.0,doi:10.1007/s40271-023-00647-6,10.1007/s40271-023-00647-6
person:orcid:0000-0002-0680-7353,person:orcid:0000-0003-0851-8341,1,1.0,doi:10.1007/s10198-021-01306-z,10.1007/s10198-021-01306-z
person:orcid:0000-0002-0680-7353,person:orcid:0000-0003-4609-3911,1,1.0,doi:10.1007/s10198-021-01306-z,10.1007/s10198-021-01306-z
person:orcid:0000-0002-0702-1715,person:orcid:0000-0003-0370-4903,1,1.0,doi:10.1007/s10198-022-01481-7,10.1007/s10198-022-01481-7
person:orcid:0000-0002-0918-7540,person:orcid:0000-0003-3550-990x,1,1.0,doi:10.1007/s40273-025-01476-1,10.1007/s40273-025-01476-1
person:orcid:0000-0002-1002-2989,person:orcid:0000-0002-2874-8948,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-1002-2989,person:orcid:0000-0002-2903-1631,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-1002-2989,person:orcid:0000-0002-6213-5264,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-1002-2989,person:orcid:0000-0002-6530-5513,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-1002-2989,person:orcid:0000-0002-7299-6594,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-1002-2989,person:orcid:0000-0002-8293-7061,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-1002-2989,person:orcid:0000-0002-9527-0577,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-1002-2989,person:orcid:0000-0003-0331-5182,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-1002-2989,person:orcid:0000-0003-1231-1490,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-1002-2989,person:orcid:0000-0003-3571-3871,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-1002-2989,person:orcid:0000-0003-3633-6596,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
