source_id,source,target_id,target,weight
person:openalex:A5053960402,María Gascón,person:openalex:A5069119448,Daniela Mestre,1
person:openalex:A5053960402,María Gascón,person:openalex:A5071392043,Amaia Bilbao‐González,1
person:openalex:A5053960402,María Gascón,person:openalex:A5087921707,Miren Orive,1
person:openalex:A5054229228,José M. Quintana,person:openalex:A5069119448,Daniela Mestre,1
person:openalex:A5054229228,José M. Quintana,person:openalex:A5071392043,Amaia Bilbao‐González,1
person:openalex:A5054229228,José M. Quintana,person:openalex:A5087921707,Miren Orive,1
person:openalex:A5054284981,G. Ardine de Wit,person:openalex:A5074325621,Rilana Prenger,1
person:openalex:A5054398877,P. Santos-Moreno,person:openalex:A5061181148,John Londoño,1
person:openalex:A5054398877,P. Santos-Moreno,person:openalex:A5087881843,Ingris Peláez‐Ballestas,1
person:openalex:A5054398877,P. Santos-Moreno,person:openalex:A5091245702,Rodrigo Giraldo‐Bustos,1
person:openalex:A5054398877,P. Santos-Moreno,person:openalex:A5108810048,Eugenia‐Lucia Saldarriaga,1
person:openalex:A5054398877,P. Santos-Moreno,person:openalex:A5109577856,Diana Díaz-Jiménez,1
person:openalex:A5054398877,P. Santos-Moreno,person:openalex:A5110699463,Francy-Milena Cuervo,1
person:openalex:A5054398877,P. Santos-Moreno,person:openalex:A5112554918,José-Ignacio Angarita,1
person:openalex:A5054398877,P. Santos-Moreno,person:openalex:A5113811999,Carlos Enrique Sarmiento Pinzón,1
person:openalex:A5054418588,Vania Canuto,person:openalex:A5064666151,Luciane Nascimento Cruz,1
person:openalex:A5054418588,Vania Canuto,person:openalex:A5075707097,Márcia Pinto,1
person:openalex:A5054418588,Vania Canuto,person:openalex:A5087893304,Augusto Afonso Guerra,1
person:openalex:A5054418588,Vania Canuto,person:openalex:A5101404819,Ricardo Ribeiro Alves Fernandes,1
person:openalex:A5054418588,Vania Canuto,person:openalex:A5102074062,Monica Viegas,1
person:openalex:A5054448701,Ai-Ping Chua,person:openalex:A5081793373,Shaffinaz Abd Rahman,1
person:openalex:A5054448701,Ai-Ping Chua,person:openalex:A5109703181,Michelle Hidalgo De La Cruz,1
person:openalex:A5054448701,Ai-Ping Chua,person:openalex:A5109993030,K. S. Ravichandran,1
person:openalex:A5054448701,Ai-Ping Chua,person:openalex:A5117618941,Emelita Naval Montaniel,1
person:openalex:A5054448701,Ai-Ping Chua,person:openalex:A5136357674,L Cheng,1
person:openalex:A5054515213,Mariska de Jongh,person:openalex:A5068551112,Suzanne Polinder,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5055949016,Safarina Satkunanathan,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5056510016,Tim Croudace,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5056820346,Dan Robotham,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5057527999,Caroline Potter,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5058780467,Jacki Routledge,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5059059347,Pam Enderby,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5063003600,Mairead Murphy,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5066109132,Elizabeth Gibbons,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5070067422,Samantha Waterman,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5070493741,Hasan Basarir,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5080952698,Laura Kelly,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5082679849,Daisy Elliott,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5087469402,Ines Rombach,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5089149181,Kate Absolom,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5089586523,Ann Henry,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5091171499,Andrew Trigg,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5101883607,Katherine Stevens,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5102131357,Bibhas Roy,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5107214187,Amy Barrat,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5107226688,Jaheeda Gangannagaripalli,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5107858079,Alastair Gray,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5108522350,Angela Coulter,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5108613761,Crispin Jenkinson,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5110449932,Alex Gilbert,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5112221269,Alex Labeit,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5112221270,Ruth Howells,1
person:openalex:A5054634143,Jan R. Boehnke,person:openalex:A5113786881,Julian Forder,1
person:openalex:A5054647242,Raluca Căplescu,person:openalex:A5056957640,Yemi Oluboyede,3
person:openalex:A5054647242,Raluca Căplescu,person:openalex:A5058034201,Simona Ernu,1
person:openalex:A5054647242,Raluca Căplescu,person:openalex:A5077743133,Marian Sorin Paveliu,3
person:openalex:A5054647242,Raluca Căplescu,person:openalex:A5086290664,Ileana Gabriela Niculescu-Aron,3
person:openalex:A5054664018,Swati Raman,person:openalex:A5072439986,Manmeet Kaur,2
person:openalex:A5054664018,Swati Raman,person:openalex:A5091908644,Kavitha Rajsekar,1
person:openalex:A5054664018,Swati Raman,person:openalex:A5101743284,Shalu Jain,1
person:openalex:A5054664018,Swati Raman,person:openalex:A5101892318,Atul Sharma,2
person:openalex:A5054664018,Swati Raman,person:openalex:A5103198029,Star Pala,1
person:openalex:A5054664018,Swati Raman,person:openalex:A5111241643,Aarti Goyal,1
person:openalex:A5054988860,Tran Thu Ngan,person:openalex:A5059651488,Hoàng Văn Minh,1
person:openalex:A5054988860,Tran Thu Ngan,person:openalex:A5065576118,Vu Quynh,1
person:openalex:A5055195942,Stefanie Koster,person:openalex:A5055336511,Cornelis P. C. de Jager,1
person:openalex:A5055195942,Stefanie Koster,person:openalex:A5055973290,Coen van Guldener,1
person:openalex:A5055195942,Stefanie Koster,person:openalex:A5056785549,Bas C. T. van Bussel,1
person:openalex:A5055195942,Stefanie Koster,person:openalex:A5057323541,Frederikus A. Klok,1
person:openalex:A5055195942,Stefanie Koster,person:openalex:A5060638203,F. Nanne Croles,1
person:openalex:A5055195942,Stefanie Koster,person:openalex:A5061424600,Roger E. G. Schutgens,1
person:openalex:A5055195942,Stefanie Koster,person:openalex:A5069096181,Karina Meijer,1
person:openalex:A5055195942,Stefanie Koster,person:openalex:A5073171672,Alexander P. J. Vlaar,1
person:openalex:A5055195942,Stefanie Koster,person:openalex:A5073463366,Albertus Beishuizen,1
person:openalex:A5055195942,Stefanie Koster,person:openalex:A5075635630,Marten R. Nijziel,1
person:openalex:A5055195942,Stefanie Koster,person:openalex:A5077627178,Nuray Kuşadasi,1
person:openalex:A5055195942,Stefanie Koster,person:openalex:A5078835349,Saskia le Cessie,1
person:openalex:A5055195942,Stefanie Koster,person:openalex:A5080634466,Pieter W. Kamphuisen,1
person:openalex:A5055195942,Stefanie Koster,person:openalex:A5090296015,Marieke J.H.A. Kruip,1
person:openalex:A5055195942,Stefanie Koster,person:openalex:A5113543629,Frank Stam,1
person:openalex:A5055195942,Stefanie Koster,person:orcid:0009-0007-2799-2491,Hugo Ten Cate,1
person:openalex:A5055336511,Cornelis P. C. de Jager,person:openalex:A5055973290,Coen van Guldener,1
person:openalex:A5055336511,Cornelis P. C. de Jager,person:openalex:A5056785549,Bas C. T. van Bussel,1
person:openalex:A5055336511,Cornelis P. C. de Jager,person:openalex:A5057323541,Frederikus A. Klok,1
person:openalex:A5055336511,Cornelis P. C. de Jager,person:openalex:A5060638203,F. Nanne Croles,1
person:openalex:A5055336511,Cornelis P. C. de Jager,person:openalex:A5061424600,Roger E. G. Schutgens,1
person:openalex:A5055336511,Cornelis P. C. de Jager,person:openalex:A5069096181,Karina Meijer,1
person:openalex:A5055336511,Cornelis P. C. de Jager,person:openalex:A5073171672,Alexander P. J. Vlaar,1
person:openalex:A5055336511,Cornelis P. C. de Jager,person:openalex:A5073463366,Albertus Beishuizen,1
person:openalex:A5055336511,Cornelis P. C. de Jager,person:openalex:A5075635630,Marten R. Nijziel,1
person:openalex:A5055336511,Cornelis P. C. de Jager,person:openalex:A5077627178,Nuray Kuşadasi,1
person:openalex:A5055336511,Cornelis P. C. de Jager,person:openalex:A5078835349,Saskia le Cessie,1
person:openalex:A5055336511,Cornelis P. C. de Jager,person:openalex:A5080634466,Pieter W. Kamphuisen,1
person:openalex:A5055336511,Cornelis P. C. de Jager,person:openalex:A5090296015,Marieke J.H.A. Kruip,1
person:openalex:A5055336511,Cornelis P. C. de Jager,person:openalex:A5113543629,Frank Stam,1
person:openalex:A5055336511,Cornelis P. C. de Jager,person:orcid:0009-0007-2799-2491,Hugo Ten Cate,1
person:openalex:A5055351763,Kojiro Shimozuma,person:openalex:A5102876935,Takashi Fukuda,1
person:openalex:A5055351763,Kojiro Shimozuma,person:openalex:A5103082005,Shinya Saito,1
person:openalex:A5055420426,Bethany Franks,person:openalex:A5108332679,Manoj Chevli,1
person:openalex:A5055420426,Bethany Franks,person:openalex:A5108548646,Anum Shaikh,1
person:openalex:A5055420426,Bethany Franks,person:openalex:A5113842613,Derek Tang,1
person:openalex:A5055442587,Thomas Wilkinson,person:openalex:A5073325531,Luz María Peña-Longobardo,1
person:openalex:A5055442587,Thomas Wilkinson,person:openalex:A5077825106,Pritaporn Kingkaew,1
person:openalex:A5055442587,Thomas Wilkinson,person:openalex:A5080976462,Hareth Al‐Janabi,1
person:openalex:A5055442587,Thomas Wilkinson,person:openalex:A5083390736,Wendy J. Ungar,1
person:openalex:A5055442587,Thomas Wilkinson,person:openalex:A5089239024,Edward Henry,1
person:openalex:A5055442587,Thomas Wilkinson,person:openalex:A5107867567,Lisa A. Prosser,1
person:openalex:A5055477304,Jorge Aliaga,person:openalex:A5062332946,Tomás Cuñat,1
person:openalex:A5055477304,Jorge Aliaga,person:openalex:A5083694677,Carlos Ferrando,1
person:openalex:A5055477304,Jorge Aliaga,person:openalex:A5108735143,Marilyn Arias,1
person:openalex:A5055528451,Annie Hawton,person:openalex:A5091619938,Elizabeth Goodwin,1
person:openalex:A5055555263,Bonnie Corradetti,person:openalex:A5065678279,Kara Schick‐Makaroff,1
person:openalex:A5055555263,Bonnie Corradetti,person:openalex:A5103861907,Chandra Thomas,1
person:openalex:A5055581623,Monika Janda,person:openalex:A5057067158,Dimity Pond,1
person:openalex:A5055581623,Monika Janda,person:openalex:A5062956902,Nicole Scholes‐Robertson,1
person:openalex:A5055581623,Monika Janda,person:openalex:A5065241713,Germaine Wong,1
person:openalex:A5055581623,Monika Janda,person:openalex:A5066896093,Jason D. Pole,1
person:openalex:A5055581623,Monika Janda,person:openalex:A5068621183,Tracy Comans,1
person:openalex:A5055581623,Monika Janda,person:openalex:A5072575542,Emarene Kalaw,1
person:openalex:A5055581623,Monika Janda,person:openalex:A5073030703,Andrea K. Viecelli,1
person:openalex:A5055581623,Monika Janda,person:openalex:A5074849895,Andrea Valks,1
person:openalex:A5055581623,Monika Janda,person:openalex:A5076833482,Misa Matsuyama,1
person:openalex:A5055581623,Monika Janda,person:openalex:A5084820846,Ruth E. Hubbard,1
person:openalex:A5055581623,Monika Janda,person:openalex:A5087336965,Carmel M. Hawley,1
person:openalex:A5055581623,Monika Janda,person:openalex:A5107880310,Kevan R. Polkinghorne,1
person:openalex:A5055581623,Monika Janda,person:openalex:A5107938197,Allison Jauré,1
person:openalex:A5055586791,H. Felfel,person:openalex:A5065440173,A. Kooli,1
person:openalex:A5055586791,H. Felfel,person:openalex:A5066055651,Myriam Razgallah Khrouf,1
person:openalex:A5055586791,H. Felfel,person:openalex:A5087756312,Chema Drira,1
person:openalex:A5055725320,Philip Castillo,person:openalex:A5063934009,Jhon Alexander Moreno,1
person:openalex:A5055725320,Philip Castillo,person:openalex:A5065648995,Girjanauth Boodraj,2
person:openalex:A5055725320,Philip Castillo,person:openalex:A5081982963,Fareena M. Alladin,1
person:openalex:A5055725320,Philip Castillo,person:openalex:A5083735664,Marjorie Wharton,2
person:openalex:A5055845369,Suthida Panpitpat,person:openalex:A5058041225,Suntaree Thitiwichienlert,1
person:openalex:A5055845369,Suthida Panpitpat,person:openalex:A5063379904,Wajamon Supawatjariyakul,1
person:openalex:A5055845369,Suthida Panpitpat,person:openalex:A5075254349,Nipat Aui-aree,1
person:openalex:A5055845369,Suthida Panpitpat,person:openalex:A5083020282,Niphon Chirapapaisan,1
person:openalex:A5055845369,Suthida Panpitpat,person:openalex:A5083125605,Sireedhorn Kurathong,1
person:openalex:A5055845369,Suthida Panpitpat,person:openalex:A5088485151,Kitthisak Kitthaweesin,1
person:openalex:A5055845369,Suthida Panpitpat,person:openalex:A5090057690,Kavin Vanikieti,1
person:openalex:A5055869562,Raymond Duch,person:openalex:A5061171982,Mara Violato,1
person:openalex:A5055869562,Raymond Duch,person:openalex:A5070135412,Jack Pollard,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5056510016,Tim Croudace,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5056820346,Dan Robotham,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5057527999,Caroline Potter,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5058780467,Jacki Routledge,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5059059347,Pam Enderby,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5063003600,Mairead Murphy,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5066109132,Elizabeth Gibbons,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5070067422,Samantha Waterman,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5070493741,Hasan Basarir,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5080952698,Laura Kelly,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5082679849,Daisy Elliott,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5087469402,Ines Rombach,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5089149181,Kate Absolom,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5089586523,Ann Henry,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5091171499,Andrew Trigg,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5101883607,Katherine Stevens,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5102131357,Bibhas Roy,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5107214187,Amy Barrat,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5107226688,Jaheeda Gangannagaripalli,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5107858079,Alastair Gray,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5108522350,Angela Coulter,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5108613761,Crispin Jenkinson,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5110449932,Alex Gilbert,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5112221269,Alex Labeit,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5112221270,Ruth Howells,1
person:openalex:A5055949016,Safarina Satkunanathan,person:openalex:A5113786881,Julian Forder,1
person:openalex:A5055964030,Delvys Rodríguez‐Abreu,person:openalex:A5056411428,Horus Laffite,1
person:openalex:A5055964030,Delvys Rodríguez‐Abreu,person:openalex:A5062054966,Susana C. Marques da Silva,1
person:openalex:A5055964030,Delvys Rodríguez‐Abreu,person:openalex:A5063986247,Bernardino Clavo,2
person:openalex:A5055964030,Delvys Rodríguez‐Abreu,person:openalex:A5066034131,Yolanda Ramallo‐Fariña,2
person:openalex:A5055964030,Delvys Rodríguez‐Abreu,person:openalex:A5069208601,Mario Federico,2
person:openalex:A5055964030,Delvys Rodríguez‐Abreu,person:openalex:A5073078394,Saray Galván,2
person:openalex:A5055964030,Delvys Rodríguez‐Abreu,person:openalex:A5077824254,Juan Antonio Díaz-Garrido,2
person:openalex:A5055964030,Delvys Rodríguez‐Abreu,person:openalex:A5080527729,Silvia Cañas,1
person:openalex:A5055964030,Delvys Rodríguez‐Abreu,person:openalex:A5082336359,Minerva Navarro,1
person:openalex:A5055964030,Delvys Rodríguez‐Abreu,person:openalex:A5085936108,Sara Cazorla-Rivero,1
person:openalex:A5055964030,Delvys Rodríguez‐Abreu,person:openalex:A5103532887,Ivone Maria Ribeiro,1
person:openalex:A5055964030,Delvys Rodríguez‐Abreu,person:openalex:A5113523761,Pedro Serrano‐Aguilar,2
person:openalex:A5055973290,Coen van Guldener,person:openalex:A5056785549,Bas C. T. van Bussel,1
person:openalex:A5055973290,Coen van Guldener,person:openalex:A5057323541,Frederikus A. Klok,1
person:openalex:A5055973290,Coen van Guldener,person:openalex:A5060638203,F. Nanne Croles,1
person:openalex:A5055973290,Coen van Guldener,person:openalex:A5061424600,Roger E. G. Schutgens,1
person:openalex:A5055973290,Coen van Guldener,person:openalex:A5069096181,Karina Meijer,1
person:openalex:A5055973290,Coen van Guldener,person:openalex:A5073171672,Alexander P. J. Vlaar,1
person:openalex:A5055973290,Coen van Guldener,person:openalex:A5073463366,Albertus Beishuizen,1
person:openalex:A5055973290,Coen van Guldener,person:openalex:A5075635630,Marten R. Nijziel,1
person:openalex:A5055973290,Coen van Guldener,person:openalex:A5077627178,Nuray Kuşadasi,1
person:openalex:A5055973290,Coen van Guldener,person:openalex:A5078835349,Saskia le Cessie,1
person:openalex:A5055973290,Coen van Guldener,person:openalex:A5080634466,Pieter W. Kamphuisen,1
person:openalex:A5055973290,Coen van Guldener,person:openalex:A5090296015,Marieke J.H.A. Kruip,1
person:openalex:A5055973290,Coen van Guldener,person:openalex:A5113543629,Frank Stam,1
person:openalex:A5055973290,Coen van Guldener,person:orcid:0009-0007-2799-2491,Hugo Ten Cate,1
