publication_id,doi,publication_year,author_order,author_name,person_id,display_name,orcid,openalex_id,entity_kind,corresponding,resolution_status,affiliations
doi:10.1186/s41512-025-00203-w,10.1186/s41512-025-00203-w,2025,14,Bas CT van Bussel,person:openalex:A5056785549,Bas C. T. van Bussel,0000-0003-1621-7848,A5056785549,PERSON,0,ACCEPTED,"15Department of Intensive Care Medicine, Maastricht University Medical Center+, and Cardiovascular Research Institute Maastricht (CARIM) and Care and Public Health Research Institute (CAPHRI), Maastricht University, Maastricht, The Netherlands"
doi:10.1186/s41512-025-00203-w,10.1186/s41512-025-00203-w,2025,15,Susanne van Santen,person:openalex:A5084561608,Susanne van Santen,,A5084561608,PERSON,0,ACCEPTED,"16Department of Intensive Care Medicine, Maastricht University Medical Center+, Maastricht, The Netherlands"
doi:10.1186/s41512-025-00203-w,10.1186/s41512-025-00203-w,2025,16,Bas LJH Kietselaer,person:openalex:A5087921308,Bas Kietselaer,0000-0002-0096-8594,A5087921308,PERSON,0,ACCEPTED,"17Department of Cardiovascular Disease, Mayo Clinic, Mayo Clinic, MN USA | 18Department of Cardiology, Zuyderland Medical Center, Heerlen, The Netherlands"
doi:10.1186/s41512-025-00203-w,10.1186/s41512-025-00203-w,2025,17,Gwyneth Jansen,person:openalex:A5025483182,Gwyneth Jansen,0000-0003-2391-7551,A5025483182,PERSON,0,ACCEPTED,"18Department of Cardiology, Zuyderland Medical Center, Heerlen, The Netherlands | 19GROW School for Oncology and Reproduction, Maastricht University, Maastricht, The Netherlands"
doi:10.1186/s41512-025-00203-w,10.1186/s41512-025-00203-w,2025,18,Folkert W Asselbergs,person:openalex:A5039782389,Folkert W. Asselbergs,0000-0002-1692-8669,A5039782389,PERSON,0,ACCEPTED,"20Department of Cardiology, Amsterdam Cardiovascular Sciences, Amsterdam University Medical Centre, University of Amsterdam, Amsterdam, The Netherlands | 21Institute of Health Informatics, University College London, London, UK | 22The National Institute for Health Research University College London Hospitals Biomedical Research Centre, University College London, London, UK"
doi:10.1186/s41512-025-00203-w,10.1186/s41512-025-00203-w,2025,19,Marijke Linschoten,person:openalex:A5021132662,Marijke Linschoten,0000-0002-4541-080x,A5021132662,PERSON,0,ACCEPTED,"20Department of Cardiology, Amsterdam Cardiovascular Sciences, Amsterdam University Medical Centre, University of Amsterdam, Amsterdam, The Netherlands | 23Netherlands Heart Institute, Utrecht, The Netherlands"
doi:10.1186/s41512-025-00203-w,10.1186/s41512-025-00203-w,2025,20,Juanita A Haagsma,person:eqmember:17895,Juanita Haagsma,0000-0002-2055-548x,A5060133399,PERSON,0,ACCEPTED,"8Department of Public Health, Erasmus University Medical Center Rotterdam, Rotterdam, The Netherlands"
doi:10.1186/s41512-025-00203-w,10.1186/s41512-025-00203-w,2025,21,SMJ van Kuijk,person:leader:d1d5bf1eb595,Sander van Kuijk,0000-0003-2796-729x,A5087173002,PERSON,0,ACCEPTED,"1Department of Clinical Epidemiology and Medical Technology Assessment (KEMTA), Maastricht University Medical Center+ (MUMC+), P.O. Box 5800, 6202 AZ Maastricht, The Netherlands | 2Care and Public Health Research Institute (CAPHRI), Maastricht University, Maastricht, the Netherlands"
doi:10.1186/s41512-025-00203-w,10.1186/s41512-025-00203-w,2025,22,CAPACITY-COVID Collaborative Consortium,group:author:3af6d1a766f925b6,CAPACITY-COVID Collaborative Consortium,,,GROUP,0,ACCEPTED,
doi:10.1186/s41687-020-00222-9,10.1186/s41687-020-00222-9,2020,1,Richard Brooks,person:eqmember:17973,Richard Brooks,,,PERSON,0,ACCEPTED,"1EuroQol Group Research Foundation, Marten Meesweg 107, 3068 AV Rotterdam, The Netherlands"
doi:10.1186/s41687-020-00222-9,10.1186/s41687-020-00222-9,2020,2,Kristina S Boye,person:eqmember:17907,Kristina Secnik Boye,0000-0002-5953-5929,A5039006946,PERSON,0,ACCEPTED,"2Eli Lilly and company, Lilly Corporate Center, DC 893, Indianapolis, IN 46285 USA"
doi:10.1186/s41687-020-00222-9,10.1186/s41687-020-00222-9,2020,3,Bernhard Slaap,person:leader:e670fd71e94e,Bernhard Slaap,0000-0002-4301-4790,A5001372652,PERSON,0,ACCEPTED,"1EuroQol Group Research Foundation, Marten Meesweg 107, 3068 AV Rotterdam, The Netherlands"
doi:10.1186/s41687-020-00231-8,10.1186/s41687-020-00231-8,2020,1,Olivia Ernstsson,person:openalex:A5021007211,Olivia Ernstsson,0000-0002-8920-1372,A5021007211,PERSON,0,ACCEPTED,"1Department of Learning, Informatics, Management and Ethics (LIME), Karolinska Institutet, Tomtebodavägen 18A, SE-171 77 Stockholm, Sweden"
doi:10.1186/s41687-020-00231-8,10.1186/s41687-020-00231-8,2020,2,Mathieu F Janssen,person:eqmember:19005,Bas Janssen,0000-0001-6602-6949,A5020933378,PERSON,0,ACCEPTED,"2Section Medical Psychology and Psychotherapy, Department of Psychiatry, Erasmus MC, Dr. Molewaterplein 40, Rotterdam, 3015 GD the Netherlands | 3EuroQol Research Foundation, Rotterdam, the Netherlands"
doi:10.1186/s41687-020-00231-8,10.1186/s41687-020-00231-8,2020,3,Emelie Heintz,person:leader:602c131b5ab8,Emelie Heintz,0000-0002-0715-7591,A5052327641,PERSON,0,ACCEPTED,"1Department of Learning, Informatics, Management and Ethics (LIME), Karolinska Institutet, Tomtebodavägen 18A, SE-171 77 Stockholm, Sweden"
doi:10.1186/s41687-020-00247-0,10.1186/s41687-020-00247-0,2020,1,Kim Rand,person:eqmember:17897,Kim Rand,0000-0001-7692-4099,A5041551368,PERSON,0,ACCEPTED,"1Health Services Research Unit, Akershus University Hospital, Lørenskog, Norway"
doi:10.1186/s41687-020-00247-0,10.1186/s41687-020-00247-0,2020,2,Espen Ajo Arnevik,person:openalex:A5082703972,Espen Ajo Arnevik,0000-0003-1071-0017,A5082703972,PERSON,0,ACCEPTED,"2Department of Addiction Treatment, Oslo University Hospital, Oslo, Norway"
doi:10.1186/s41687-020-00247-0,10.1186/s41687-020-00247-0,2020,3,Espen Walderhaug,person:openalex:A5078816855,Espen Walderhaug,0000-0002-0115-9596,A5078816855,PERSON,0,ACCEPTED,"2Department of Addiction Treatment, Oslo University Hospital, Oslo, Norway"
doi:10.1186/s41687-020-00251-4,10.1186/s41687-020-00251-4,2020,1,Janine Verstraete,person:eqmember:17877,Janine Verstraete,0000-0002-1148-4747,A5006452129,PERSON,1,ACCEPTED,"1Division of Medicine, Department of Paediatrics and Child Health, Klipfontein Road, Rondebosch, Cape Town, 7700 South Africa | 2Division of Physiotherapy, Faculty of Health and Rehabilitation Sciences, Cape Town, South Africa"
doi:10.1186/s41687-020-00251-4,10.1186/s41687-020-00251-4,2020,2,Lebogang Ramma,person:openalex:A5008772920,Lebogang Ramma,0000-0001-9109-9103,A5008772920,PERSON,0,ACCEPTED,"3Division of Communication Sciences and Disorders, Faculty of Health and Rehabilitation Sciences, Cape Town, South Africa"
doi:10.1186/s41687-020-00251-4,10.1186/s41687-020-00251-4,2020,3,Jennifer Jelsma,person:eqmember:17881,Jennifer Jelsma,0000-0003-4049-8395,A5064611767,PERSON,0,ACCEPTED,"2Division of Physiotherapy, Faculty of Health and Rehabilitation Sciences, Cape Town, South Africa"
doi:10.1186/s41687-021-00356-4,10.1186/s41687-021-00356-4,2021,1,Guillermo Delgado-García,person:openalex:A5070748957,Guillermo Delgado‐García,0000-0002-3123-5879,A5070748957,PERSON,0,ACCEPTED,"1Department of Clinical Neurosciences, Cumming School of Medicine, Foothills Medical Centre, University of Calgary, 1403 - 29 St NW, Calgary, AB Canada | 2Centro de Investigación y Desarrollo en Ciencias de la Salud (CIDICS), Universidad Autónoma de Nuevo León, Monterrey, Mexico"
doi:10.1186/s41687-021-00356-4,10.1186/s41687-021-00356-4,2021,2,Samuel Wiebe,person:openalex:A5025225575,Samuel Wiebe,0000-0002-1061-9099,A5025225575,PERSON,0,ACCEPTED,"1Department of Clinical Neurosciences, Cumming School of Medicine, Foothills Medical Centre, University of Calgary, 1403 - 29 St NW, Calgary, AB Canada | 3Department of Community Health Sciences, Cumming School of Medicine, University of Calgary, Calgary, AB Canada | 4Hotchkiss Brain Institute, University of Calgary, Calgary, AB Canada | 5O’Brien Institute for Public Health, University of Calgary, Calgary, AB Canada | 6Clinical Research Unit, University of Calgary, Calgary, AB Canada"
doi:10.1186/s41687-021-00356-4,10.1186/s41687-021-00356-4,2021,3,Colin B Josephson,person:openalex:A5044349713,Colin B. Josephson,0000-0001-7052-1651,A5044349713,PERSON,0,ACCEPTED,"1Department of Clinical Neurosciences, Cumming School of Medicine, Foothills Medical Centre, University of Calgary, 1403 - 29 St NW, Calgary, AB Canada | 3Department of Community Health Sciences, Cumming School of Medicine, University of Calgary, Calgary, AB Canada | 4Hotchkiss Brain Institute, University of Calgary, Calgary, AB Canada | 5O’Brien Institute for Public Health, University of Calgary, Calgary, AB Canada | 7Centre for Health Informatics, University of Calgary, Calgary, AB Canada"
doi:10.1186/s41687-021-00361-7,10.1186/s41687-021-00361-7,2021,1,Krista Brower,person:openalex:A5032068645,Krista Brower,,A5032068645,PERSON,0,ACCEPTED,"1Edmonton Oliver Primary Care Network, #130, 11910 111 Ave, Edmonton, AB Canada"
doi:10.1186/s41687-021-00361-7,10.1186/s41687-021-00361-7,2021,2,Margo Schmitt-Boshnick,person:openalex:A5049221968,Margo Schmitt‐Boshnick,,A5049221968,PERSON,0,ACCEPTED,"2Red Deer Primary Care Network, 5120 47 St, Red Deer, AB Canada"
doi:10.1186/s41687-021-00361-7,10.1186/s41687-021-00361-7,2021,3,Michel Haener,person:openalex:A5043369057,Michel K. Haener,,A5043369057,PERSON,0,ACCEPTED,"3Grande Prairie Primary Care Network, #104, 11745 105 St, Grande Prairie, AB Canada"
doi:10.1186/s41687-021-00361-7,10.1186/s41687-021-00361-7,2021,4,Shea Wilks,person:openalex:A5000773479,Shea Wilks,,A5000773479,PERSON,0,ACCEPTED,"4Palliser Primary Care Network, #104, 140 Maple Ave SE, Medicine Hat, Alberta, Canada"
doi:10.1186/s41687-021-00361-7,10.1186/s41687-021-00361-7,2021,5,Allison Soprovich,person:openalex:A5019735060,Allison Soprovich,0000-0002-6143-1555,A5019735060,PERSON,1,ACCEPTED,"5grid.17089.37Alberta PROMs and EQ-5D Research and Support Unit (APERSU), 2-040 Li Ka Shing Center for Health Research Innovation, University of Alberta, Edmonton, AB T6G 2E1 Canada"
doi:10.1186/s41687-021-00369-z,10.1186/s41687-021-00369-z,2021,1,Katie Churchill,person:openalex:A5026943664,Katie Churchill,0000-0003-2802-2810,A5026943664,PERSON,0,ACCEPTED,
doi:10.1186/s41687-021-00369-z,10.1186/s41687-021-00369-z,2021,2,Lisa Warner,person:openalex:A5040717022,Lisa Warner,,A5040717022,PERSON,0,ACCEPTED,
doi:10.1186/s41687-021-00369-z,10.1186/s41687-021-00369-z,2021,3,Eileen Keogh,person:openalex:A5058639972,Eileen Keogh,,A5058639972,PERSON,0,ACCEPTED,
doi:10.1186/s41687-021-00369-z,10.1186/s41687-021-00369-z,2021,4,Fatima Al Sayah,person:eqmember:17847,Fatima Al Sayah,0000-0003-3891-5452,A5026033494,PERSON,0,ACCEPTED,
doi:10.1186/s41687-021-00373-3,10.1186/s41687-021-00373-3,2021,1,Linda Watson,person:openalex:A5012982656,Linda Watson,0000-0002-7802-0082,A5012982656,PERSON,0,ACCEPTED,"1Cancer Research and Analytics, Cancer Care Alberta, Alberta Health Services, Holy Cross Site, Box ACB, 2210-2nd ST SW, Calgary, AB T2S 3C3 Canada | 2Faculty of Nursing, University of Calgary, Calgary, AB Canada"
doi:10.1186/s41687-021-00373-3,10.1186/s41687-021-00373-3,2021,2,Andrea Delure,person:openalex:A5060831121,Andrea Delure,,A5060831121,PERSON,0,ACCEPTED,"1Cancer Research and Analytics, Cancer Care Alberta, Alberta Health Services, Holy Cross Site, Box ACB, 2210-2nd ST SW, Calgary, AB T2S 3C3 Canada"
doi:10.1186/s41687-021-00373-3,10.1186/s41687-021-00373-3,2021,3,Siwei Qi,person:openalex:A5009003817,Siwei Qi,0000-0001-5260-2060,A5009003817,PERSON,0,ACCEPTED,"1Cancer Research and Analytics, Cancer Care Alberta, Alberta Health Services, Holy Cross Site, Box ACB, 2210-2nd ST SW, Calgary, AB T2S 3C3 Canada"
doi:10.1186/s41687-021-00373-3,10.1186/s41687-021-00373-3,2021,4,Claire Link,person:openalex:A5029725950,Claire Link,0000-0001-6729-7898,A5029725950,PERSON,0,ACCEPTED,"1Cancer Research and Analytics, Cancer Care Alberta, Alberta Health Services, Holy Cross Site, Box ACB, 2210-2nd ST SW, Calgary, AB T2S 3C3 Canada"
doi:10.1186/s41687-021-00373-3,10.1186/s41687-021-00373-3,2021,5,Lindsi Chmielewski,person:openalex:A5086769455,Lindsi Chmielewski,,A5086769455,PERSON,0,ACCEPTED,"1Cancer Research and Analytics, Cancer Care Alberta, Alberta Health Services, Holy Cross Site, Box ACB, 2210-2nd ST SW, Calgary, AB T2S 3C3 Canada"
doi:10.1186/s41687-021-00373-3,10.1186/s41687-021-00373-3,2021,6,Éclair Photitai,person:openalex:A5005930109,Éclair Photitai,,A5005930109,PERSON,0,ACCEPTED,"1Cancer Research and Analytics, Cancer Care Alberta, Alberta Health Services, Holy Cross Site, Box ACB, 2210-2nd ST SW, Calgary, AB T2S 3C3 Canada"
doi:10.1186/s41687-021-00373-3,10.1186/s41687-021-00373-3,2021,7,Louise Smith,person:openalex:A5068277529,Louise Smith,0000-0002-1277-2564,A5068277529,PERSON,0,ACCEPTED,"1Cancer Research and Analytics, Cancer Care Alberta, Alberta Health Services, Holy Cross Site, Box ACB, 2210-2nd ST SW, Calgary, AB T2S 3C3 Canada"
doi:10.1186/s41687-021-00374-2,10.1186/s41687-021-00374-2,2021,1,Fatima Al Sayah,person:eqmember:17847,Fatima Al Sayah,0000-0003-3891-5452,A5026033494,PERSON,0,ACCEPTED,"1Alberta PROMs & EQ-5D Research & Support Unit (APERSU), School of Public Health, University of Alberta, 2-040 Li Ka Shing Centre for Health Research Innovation, Edmonton, AB T6G 2E1 Canada"
doi:10.1186/s41687-021-00374-2,10.1186/s41687-021-00374-2,2021,2,Xuejing Jin,person:eqmember:18012,Xuejing Jin,0000-0003-3513-2364,A5008581679,PERSON,0,ACCEPTED,"2Centre for Evidence-Based Medicine, School of Traditional Chinese Medicine, Beijing University of Chinese Medicine, Beijing, China"
doi:10.1186/s41687-021-00374-2,10.1186/s41687-021-00374-2,2021,3,Jeffrey A Johnson,person:eqmember:17879,Jeffrey Johnson,0000-0001-8290-2857,A5067514299,PERSON,0,ACCEPTED,"1Alberta PROMs & EQ-5D Research & Support Unit (APERSU), School of Public Health, University of Alberta, 2-040 Li Ka Shing Centre for Health Research Innovation, Edmonton, AB T6G 2E1 Canada"
doi:10.1186/s41687-021-00385-z,10.1186/s41687-021-00385-z,2021,1,Kara Schick-Makaroff,person:openalex:A5065678279,Kara Schick‐Makaroff,0000-0001-6200-3416,A5065678279,PERSON,0,ACCEPTED,"1grid.17089.375-295 Edmonton Clinic Health Academy, Faculty of Nursing, University of Alberta, Edmonton, AB T6G 1C9 Canada"
doi:10.1186/s41687-021-00385-z,10.1186/s41687-021-00385-z,2021,2,Lisa A. Wozniak,person:openalex:A5019279420,Lisa Wozniak,0000-0002-1502-0659,A5019279420,PERSON,0,ACCEPTED,"2grid.17089.372-040 Li Ka Shing Centre for Health Research Innovation, School of Public Health, University of Alberta, Edmonton, AB T6G 2E1 Canada"
doi:10.1186/s41687-021-00385-z,10.1186/s41687-021-00385-z,2021,3,Hilary Short,person:openalex:A5022113389,Hilary Short,0000-0002-7142-3364,A5022113389,PERSON,0,ACCEPTED,"2grid.17089.372-040 Li Ka Shing Centre for Health Research Innovation, School of Public Health, University of Alberta, Edmonton, AB T6G 2E1 Canada"
doi:10.1186/s41687-021-00385-z,10.1186/s41687-021-00385-z,2021,4,Sara N. Davison,person:openalex:A5021139912,Sara N. Davison,0000-0003-4513-6449,A5021139912,PERSON,0,ACCEPTED,"3grid.17089.3711-113L Clinical Sciences Building, Division of Nephrology and Immunology, Department of Medicine, University of Alberta, Edmonton, AB T6G 2G3 Canada"
doi:10.1186/s41687-021-00385-z,10.1186/s41687-021-00385-z,2021,5,Scott Klarenbach,person:openalex:A5033662895,Scott Klarenbach,0000-0002-8611-1056,A5033662895,PERSON,0,ACCEPTED,"4grid.17089.3711-107 Clinical Sciences Building, Division of Nephrology and Immunology, Department of Medicine, University of Alberta, Edmonton, AB T6G 2G3 Canada"
doi:10.1186/s41687-021-00385-z,10.1186/s41687-021-00385-z,2021,6,Robert Buzinski,person:openalex:A5010752128,Robert Buzinski,,A5010752128,PERSON,0,ACCEPTED,"5Patient Partner, Medicine Hat, AB Canada"
doi:10.1186/s41687-021-00385-z,10.1186/s41687-021-00385-z,2021,7,Michael Walsh,person:openalex:A5013696488,Michael Walsh,0000-0001-8292-2014,A5013696488,PERSON,0,ACCEPTED,"6grid.25073.330000 0004 1936 8227Division of Nephrology, Department of Medicine, McMaster University, Marion Wing, Level 3, St. Joseph’s Healthcare, 50 Charlton Ave. E., Hamilton, ON L8N 4A6 Canada"
doi:10.1186/s41687-021-00385-z,10.1186/s41687-021-00385-z,2021,8,Jeffrey A. Johnson,person:eqmember:17879,Jeffrey Johnson,0000-0001-8290-2857,A5067514299,PERSON,1,ACCEPTED,"2grid.17089.372-040 Li Ka Shing Centre for Health Research Innovation, School of Public Health, University of Alberta, Edmonton, AB T6G 2E1 Canada"
doi:10.1186/s41687-021-00406-x,10.1186/s41687-021-00406-x,2022,1,Inge Spronk,person:openalex:A5048316196,Inge Spronk,0000-0001-9571-576x,A5048316196,PERSON,1,ACCEPTED,"1grid.5645.2000000040459992XDepartment of Public Health, Erasmus MC, University Medical Center Rotterdam, P.O. Box 2040, 3000 CA Rotterdam, The Netherlands | 2grid.416213.30000 0004 0460 0556Association of Dutch Burn Centres, Maasstad Hospital, Rotterdam, the Netherlands"
doi:10.1186/s41687-021-00406-x,10.1186/s41687-021-00406-x,2022,2,Suzanne Polinder,person:openalex:A5068551112,Suzanne Polinder,0000-0002-4331-3141,A5068551112,PERSON,0,ACCEPTED,"1grid.5645.2000000040459992XDepartment of Public Health, Erasmus MC, University Medical Center Rotterdam, P.O. Box 2040, 3000 CA Rotterdam, The Netherlands"
doi:10.1186/s41687-021-00406-x,10.1186/s41687-021-00406-x,2022,3,Gouke J. Bonsel,person:eqmember:17861,Gouke Bonsel,0000-0002-8364-1086,A5047977076,PERSON,0,ACCEPTED,"3EuroQol Group Executive Office, Rotterdam, The Netherlands"
doi:10.1186/s41687-021-00406-x,10.1186/s41687-021-00406-x,2022,4,M. F. Janssen,person:author:60ec4dab5be41517,M. F. Janssen,,,PERSON,0,UNRESOLVED,"4grid.5645.2000000040459992XSection Medical Psychology and Psychotherapy, Department of Psychiatry, Erasmus MC, Rotterdam, The Netherlands"
doi:10.1186/s41687-021-00406-x,10.1186/s41687-021-00406-x,2022,5,Juanita A. Haagsma,person:eqmember:17895,Juanita Haagsma,0000-0002-2055-548x,A5060133399,PERSON,0,ACCEPTED,"1grid.5645.2000000040459992XDepartment of Public Health, Erasmus MC, University Medical Center Rotterdam, P.O. Box 2040, 3000 CA Rotterdam, The Netherlands"
doi:10.1186/s41687-022-00437-y,10.1186/s41687-022-00437-y,2022,1,Jill Carlton,person:leader:63cb6b329986,Jill Carlton,0000-0002-9373-7663,A5051490866,PERSON,0,ACCEPTED,"1School of Health and Related Research (ScHARR), University of Sheffield, Regent Court, 30 Regent Street, Sheffield, S1 4DA UK"
doi:10.1186/s41687-022-00437-y,10.1186/s41687-022-00437-y,2022,2,Tessa Peasgood,person:eqmember:17998,Tessa Peasgood,0000-0001-8024-7801,A5022446221,PERSON,0,ACCEPTED,"2Melbourne School of Population and Global Health, University of Melbourne, Melbourne, Australia"
doi:10.1186/s41687-022-00437-y,10.1186/s41687-022-00437-y,2022,3,Clara Mukuria,person:eqmember:17819,Clara Mukuria,0000-0003-4318-1481,A5043083823,PERSON,0,ACCEPTED,"1School of Health and Related Research (ScHARR), University of Sheffield, Regent Court, 30 Regent Street, Sheffield, S1 4DA UK"
doi:10.1186/s41687-022-00437-y,10.1186/s41687-022-00437-y,2022,4,Julie Johnson,person:openalex:A5044795246,Julie K. Johnson,0000-0002-7757-5529,A5044795246,PERSON,0,ACCEPTED,"1School of Health and Related Research (ScHARR), University of Sheffield, Regent Court, 30 Regent Street, Sheffield, S1 4DA UK"
doi:10.1186/s41687-022-00437-y,10.1186/s41687-022-00437-y,2022,5,Margaret Ogden,person:openalex:A5084077544,Margaret Ogden,0000-0002-4611-5095,A5084077544,PERSON,0,ACCEPTED,"3On Behalf of the EQ-HWB PPIE Group, Sheffield, UK"
doi:10.1186/s41687-022-00437-y,10.1186/s41687-022-00437-y,2022,6,Wade Tovey,person:openalex:A5072208407,Wade Tovey,,A5072208407,PERSON,0,ACCEPTED,"3On Behalf of the EQ-HWB PPIE Group, Sheffield, UK"
doi:10.1186/s41687-022-00474-7,10.1186/s41687-022-00474-7,2022,1,Maryna Derkach,person:openalex:A5039966501,Maryna Derkach,0000-0001-8977-2776,A5039966501,PERSON,0,ACCEPTED,"1Alberta PROMs and EQ-5D Research and Support Unit (APERSU), School of Public Health, University of Alberta, 2-040 Li Ka Shing Centre for Health Research Innovation, Edmonton, AB T6G 2E1 Canada"
doi:10.1186/s41687-022-00474-7,10.1186/s41687-022-00474-7,2022,2,Fatima Al Sayah,person:eqmember:17847,Fatima Al Sayah,0000-0003-3891-5452,A5026033494,PERSON,0,ACCEPTED,"1Alberta PROMs and EQ-5D Research and Support Unit (APERSU), School of Public Health, University of Alberta, 2-040 Li Ka Shing Centre for Health Research Innovation, Edmonton, AB T6G 2E1 Canada"
