limitation_id,study_id,publication_id,doi,publication_year,primary_research_family,statement,about_ids
Pc60a10213040:LIM2,Pc60a10213040:S1,doi:10.1136/bmjopen-2021-051727,10.1136/bmjopen-2021-051727,2021,METHODS_RESEARCH,The pictorial representation and EQ-5D-5L colour-coding tools were not fully validated.,
Pc627a3d284ad:L1,Pc627a3d284ad:S1,doi:10.1016/j.jval.2019.10.003,10.1016/j.jval.2019.10.003,2019,METHODS_RESEARCH,"The study used a nonstandard non-stopping TTO elicitation and a nonstandard DCE-TTO derived from it, and theoretically irrelevant changes to elicitation can influence respondents, which may reduce generalizability.",
Pc627a3d284ad:L2,Pc627a3d284ad:S1,doi:10.1016/j.jval.2019.10.003,10.1016/j.jval.2019.10.003,2019,METHODS_RESEARCH,"The choice pairs came from the TTO iteration sequence rather than from an efficient experimental design, so the design is inefficient and unrealistic for a typical DCE study.",
Pc627a3d284ad:L3,Pc627a3d284ad:S1,doi:10.1016/j.jval.2019.10.003,10.1016/j.jval.2019.10.003,2019,METHODS_RESEARCH,"Health states were never compared with each other but only with varying durations of perfect health, so respondents probably attended more to duration than in a standard DCE-TTO where all attributes vary.",
Pc627a3d284ad:L4,Pc627a3d284ad:S1,doi:10.1016/j.jval.2019.10.003,10.1016/j.jval.2019.10.003,2019,METHODS_RESEARCH,Repeating many choices for the same health state may have produced answers with less error than in standard DCE tasks.,
Pc627a3d284ad:L5,Pc627a3d284ad:S1,doi:10.1016/j.jval.2019.10.003,10.1016/j.jval.2019.10.003,2019,METHODS_RESEARCH,"The worse-than-death choice sequence was imputed for respondents who did not invoke the worse-than-death task, which may have imposed strict preferences where respondents would have expressed an indifference range spanning zero and negative values, shifting both TTO and DCE values downward; the authors call this a clear limitation.",
Pc627a3d284ad:L6,Pc627a3d284ad:S1,doi:10.1016/j.jval.2019.10.003,10.1016/j.jval.2019.10.003,2019,METHODS_RESEARCH,"Only 10 health states were included, so more complicated models could not be explored, and the analysis relied on models assuming independent, identically distributed error terms and no dependence on attributes outside the two state descriptions.",
Pc694bfdad03c:lim1,Pc694bfdad03c:s1,doi:10.1177/0272989x231171912,10.1177/0272989x231171912,2023,METHODS_RESEARCH,"The experimental design had no repeated tasks or dominated health-state pairs, which limited stronger tests of reliability and internal validity.",
Pc694bfdad03c:lim2,Pc694bfdad03c:s1,doi:10.1177/0272989x231171912,10.1177/0272989x231171912,2023,METHODS_RESEARCH,"Mode of administration and respondent source were linked, so the study could not estimate their separate effects.",
Pc694bfdad03c:lim3,Pc694bfdad03c:s1,doi:10.1177/0272989x231171912,10.1177/0272989x231171912,2023,METHODS_RESEARCH,Personality was not measured in either comparator.,
Pc694bfdad03c:lim4,Pc694bfdad03c:s1,doi:10.1177/0272989x231171912,10.1177/0272989x231171912,2023,METHODS_RESEARCH,The online practice task and warning for responses completed in 7 seconds or less could have affected the comparison.,
Pc694bfdad03c:lim5,Pc694bfdad03c:s1,doi:10.1177/0272989x231171912,10.1177/0272989x231171912,2023,METHODS_RESEARCH,"The primary multinomial logit model did not account for preference or scale heterogeneity, while seven tasks per respondent limited the stability of exploratory mixed logit models.",
Pc694bfdad03c:lim6,Pc694bfdad03c:s1,doi:10.1177/0272989x231171912,10.1177/0272989x231171912,2023,METHODS_RESEARCH,"Level sum score gives equal weight to all dimensions and levels and cannot distinguish health states with the same sum, so it is only a general guide to severity.",
Pc6c2d4ec9970:limit_1,Pc6c2d4ec9970:study_1,doi:10.1186/s12955-025-02402-x,10.1186/s12955-025-02402-x,2025,VALUE_SET_DEVELOPMENT,"The cTTO sample included relatively few respondents younger than 30 years and few people with lower education, although subgroup comparisons found no statistically significant differences in mean cTTO values.",
Pc6c2d4ec9970:limit_2,Pc6c2d4ec9970:study_1,doi:10.1186/s12955-025-02402-x,10.1186/s12955-025-02402-x,2025,VALUE_SET_DEVELOPMENT,"DCE data were collected in December 2021 to January 2022, but cTTO data were collected in February to May 2023 after COVID-19-related delays and a switch to online administration; the pandemic might have affected cTTO results.",
Pc6c2d4ec9970:limit_3,Pc6c2d4ec9970:study_1,doi:10.1186/s12955-025-02402-x,10.1186/s12955-025-02402-x,2025,VALUE_SET_DEVELOPMENT,The DCE design and analysis did not consider non-linear time preference because the international valuation protocol did not address it.,
Pc6c2d4ec9970:limit_4,Pc6c2d4ec9970:study_1,doi:10.1186/s12955-025-02402-x,10.1186/s12955-025-02402-x,2025,VALUE_SET_DEVELOPMENT,"The expanded cTTO design included only one very severe state, 33333; a broader range of poor states might reduce the linear mapping approach's overprediction of the worst states.",
Pc6c2d4ec9970:limit_5,Pc6c2d4ec9970:study_1,doi:10.1186/s12955-025-02402-x,10.1186/s12955-025-02402-x,2025,VALUE_SET_DEVELOPMENT,The garbage-class approach does not perfectly identify low-quality responses in difficult online choice tasks.,
Pc6cb06badb33:lim1,Pc6cb06badb33:s1,doi:10.1136/bmjopen-2020-039517,10.1136/bmjopen-2020-039517,2020,VALUE_SET_DEVELOPMENT,The exhaustive and lengthy interview can cause respondent fatigue and can adversely affect valuation of health states in the later part of the interview.,
Pc6cb06badb33:lim2,Pc6cb06badb33:s1,doi:10.1136/bmjopen-2020-039517,10.1136/bmjopen-2020-039517,2020,VALUE_SET_DEVELOPMENT,The original five EQ-5D-5L dimensions were developed in a European context and can miss aspects of health that are important in Indian culture.,
Pc768b260ff4e:LI1,Pc768b260ff4e:S1,doi:10.1016/j.ctro.2022.09.008,10.1016/j.ctro.2022.09.008,2022,APPLIED_USE_RESEARCH,"The study appears underpowered to detect differences in performance between the competing models, so no strong conclusions can be drawn about the additional dimensions.",
Pc768b260ff4e:LI2,Pc768b260ff4e:S1,doi:10.1016/j.ctro.2022.09.008,10.1016/j.ctro.2022.09.008,2022,APPLIED_USE_RESEARCH,The data are relatively old (patients treated 1996-1998) and treatment advances such as immunotherapy in NSCLC may change the role of primary diagnosis as a predictor.,
Pc768b260ff4e:LI3,Pc768b260ff4e:S1,doi:10.1016/j.ctro.2022.09.008,10.1016/j.ctro.2022.09.008,2022,APPLIED_USE_RESEARCH,"External validation in a separate, larger and more contemporaneous dataset is still required.",
Pc768b260ff4e:LI4,Pc768b260ff4e:S1,doi:10.1016/j.ctro.2022.09.008,10.1016/j.ctro.2022.09.008,2022,APPLIED_USE_RESEARCH,The sample is limited to patients with known painful bone metastases rather than a broader advanced incurable cancer population.,
Pc768b260ff4e:LI5,Pc768b260ff4e:S1,doi:10.1016/j.ctro.2022.09.008,10.1016/j.ctro.2022.09.008,2022,APPLIED_USE_RESEARCH,"Performance status was assessed by specialists, so the comparison with non-specialist assessed performance status could not be made.",
Pc768b260ff4e:LI6,Pc768b260ff4e:S1,doi:10.1016/j.ctro.2022.09.008,10.1016/j.ctro.2022.09.008,2022,APPLIED_USE_RESEARCH,"EQ-5D performance may differ in routine clinical practice, especially if patients know the responses inform clinical decision-making, and questionnaire non-completion increases near death.",
Pc768b260ff4e:LI7,Pc768b260ff4e:S1,doi:10.1016/j.ctro.2022.09.008,10.1016/j.ctro.2022.09.008,2022,APPLIED_USE_RESEARCH,"Test-retest reliability of the EQ-5D dimensions has been reported as only moderate to excellent, and the acceptability of this approach to patients and clinicians was not assessed.",
Pc8449c90bb9c:LI1,Pc8449c90bb9c:S1,doi:10.1007/s11136-022-03107-0,10.1007/s11136-022-03107-0,2022,METHODS_RESEARCH,"Convenience sampling on a first come, first served basis may have influenced results and produced few male participants (n = 4), so differences between males and females could not be examined.",
Pc8449c90bb9c:LI2,Pc8449c90bb9c:S1,doi:10.1007/s11136-022-03107-0,10.1007/s11136-022-03107-0,2022,METHODS_RESEARCH,"All adolescents had experience with children and a majority of adults were parents, which may have influenced how they perceived valuing health states for a child.",
Pc8449c90bb9c:LI3,Pc8449c90bb9c:S1,doi:10.1007/s11136-022-03107-0,10.1007/s11136-022-03107-0,2022,METHODS_RESEARCH,Possible differences in the values given to the health states by adolescents and adults were not investigated.,
Pc8449c90bb9c:LI4,Pc8449c90bb9c:S1,doi:10.1007/s11136-022-03107-0,10.1007/s11136-022-03107-0,2022,METHODS_RESEARCH,"Video-interviewing over Zoom loses visual cues and makes a positive atmosphere harder to build, and weak internet connection was sometimes a challenge; the interview location may also affect the data.",
Pc8449c90bb9c:LI5,Pc8449c90bb9c:S1,doi:10.1007/s11136-022-03107-0,10.1007/s11136-022-03107-0,2022,METHODS_RESEARCH,"Transferability to other settings and populations must be judged by the reader from the described context, sampling and procedures, although the questions are considered relevant wherever the EQ-5D-Y-3L is used.",
Pc8b4570d9107:L1,Pc8b4570d9107:S1,doi:10.1007/s40271-017-0278-0,10.1007/s40271-017-0278-0,2017,VALUE_SET_DEVELOPMENT,"Cognitive skill was measured only by the proxy of highest educational attainment, because the valuation protocol includes no explicit cognitive measure.",Pc8b4570d9107:IN2 | Pc8b4570d9107:SF2
Pc8b4570d9107:L2,Pc8b4570d9107:S1,doi:10.1007/s40271-017-0278-0,10.1007/s40271-017-0278-0,2017,VALUE_SET_DEVELOPMENT,"The experimental design covered main effects only, so interaction terms between dimensions and levels could not be identified or estimated.",Pc8b4570d9107:MO1 | Pc8b4570d9107:TD1 | Pc8b4570d9107:TD2
Pc8b4570d9107:L3,Pc8b4570d9107:S1,doi:10.1007/s40271-017-0278-0,10.1007/s40271-017-0278-0,2017,VALUE_SET_DEVELOPMENT,"The lead-time TTO approach cannot elicit values below -1, so worse-than-dead valuations had to be censored at -1.",Pc8b4570d9107:MU2 | Pc8b4570d9107:MU6
Pc8b4570d9107:L4,Pc8b4570d9107:S1,doi:10.1007/s40271-017-0278-0,10.1007/s40271-017-0278-0,2017,VALUE_SET_DEVELOPMENT,The sample was not representative of the Hong Kong population for employment status.,Pc8b4570d9107:F1 | Pc8b4570d9107:POP1
Pc8b4570d9107:L5,Pc8b4570d9107:S1,doi:10.1007/s40271-017-0278-0,10.1007/s40271-017-0278-0,2017,VALUE_SET_DEVELOPMENT,"Qualitative free-text feedback about the module was collected from only 71 participants, and some found the hypothetical health states unrealistic and hard to judge.",Pc8b4570d9107:O3
Pc8fd596456d9:LI1,Pc8fd596456d9:S1,doi:10.1016/j.jval.2022.12.012,10.1016/j.jval.2022.12.012,2022,METHODS_RESEARCH,"A student sample was used because of budget constraints; student preferences are more homogeneous than and differ from those of the general public, for example mobility was among the least important dimensions here but the most important in the Chinese value set.",
Pc8fd596456d9:LI2,Pc8fd596456d9:S1,doi:10.1016/j.jval.2022.12.012,10.1016/j.jval.2022.12.012,2022,METHODS_RESEARCH,"Interview time (36.8 minutes) was shorter than in national valuation studies (58.3 minutes in the United States, 42.6 minutes in Italy), possibly because students are more engaged and interviewers were experienced.",
Pc8fd596456d9:LI3,Pc8fd596456d9:S1,doi:10.1016/j.jval.2022.12.012,10.1016/j.jval.2022.12.012,2022,METHODS_RESEARCH,"The study assumed a main-effects specification is sufficient and did not test interaction effects, because the health-state selection was optimized for main-effects models.",
Pc8fd596456d9:LI4,Pc8fd596456d9:S1,doi:10.1016/j.jval.2022.12.012,10.1016/j.jval.2022.12.012,2022,METHODS_RESEARCH,"Only vision was used as the added dimension, and its descriptors differed from those of established vision bolt-on studies, so the findings may not generalize to other bolt-on dimensions.",
Pc8fd596456d9:LI5,Pc8fd596456d9:S1,doi:10.1016/j.jval.2022.12.012,10.1016/j.jval.2022.12.012,2022,METHODS_RESEARCH,"The design was smaller than the 86-state EQ-VT design, and a smaller design favors the CALE model because the 20-parameter conventional model overfits; a comparison with a larger design is still needed.",
Pc93a9d8741f5:L1,Pc93a9d8741f5:S1,doi:10.1007/s11136-021-02922-1,10.1007/s11136-021-02922-1,2022,METHODS_RESEARCH,"The dataset included only adult participants from Western, developed countries, so person and item ordering may not extend to other populations if item descriptions and response categories are interpreted differently.",
Pc93a9d8741f5:L2,Pc93a9d8741f5:S1,doi:10.1007/s11136-021-02922-1,10.1007/s11136-021-02922-1,2022,METHODS_RESEARCH,"Data were collected through online survey panels, whose participants may differ from the general population.",
Pc93a9d8741f5:L3,Pc93a9d8741f5:S1,doi:10.1007/s11136-021-02922-1,10.1007/s11136-021-02922-1,2022,METHODS_RESEARCH,"No data on children were available, although the level summary score may be especially relevant for the EQ-5D-Y; similar research in children is still needed.",
Pc93a9d8741f5:L4,Pc93a9d8741f5:S1,doi:10.1007/s11136-021-02922-1,10.1007/s11136-021-02922-1,2022,METHODS_RESEARCH,Whether relationships between items are modified by other factors such as age or gender was not examined and needs future research.,
Pc9dafce32be7:limitation_1,Pc9dafce32be7:study_1,doi:10.1016/j.jval.2025.05.015,10.1016/j.jval.2025.05.015,2025,EVIDENCE_SYNTHESIS,"Nonstandard terminology and frequent omission of bolt-on use from titles and abstracts made studies difficult to identify; despite a broad search, hand searching, and citation tracking, the review might not include all eligible studies.",
Pc9dafce32be7:limitation_2,Pc9dafce32be7:study_1,doi:10.1016/j.jval.2025.05.015,10.1016/j.jval.2025.05.015,2025,EVIDENCE_SYNTHESIS,"Exact wording was confirmed for only about two thirds of studies, so some cognition bolt-on wordings can be absent from the review.",
Pc9dafce32be7:limitation_3,Pc9dafce32be7:study_1,doi:10.1016/j.jval.2025.05.015,10.1016/j.jval.2025.05.015,2025,EVIDENCE_SYNTHESIS,The quality checklist adapted criteria that were written as development guidance rather than for retrospective post-development assessment.,
Pc9dafce32be7:limitation_4,Pc9dafce32be7:study_1,doi:10.1016/j.jval.2025.05.015,10.1016/j.jval.2025.05.015,2025,EVIDENCE_SYNTHESIS,"The review treated successful use of at least one translation as translatability evidence, but this is not a formal translatability assessment and none of the items had undergone such an assessment.",
Pc9dafce32be7:limitation_5,Pc9dafce32be7:study_1,doi:10.1016/j.jval.2025.05.015,10.1016/j.jval.2025.05.015,2025,EVIDENCE_SYNTHESIS,"For the criterion on descriptors informed by qualitative language, the reviewers did not evaluate qualitative-study rigor, sample adequacy, or population diversity and relevance; qualitative work was rare and limited.",
Pc9e31edc077a:L1,Pc9e31edc077a:S1,doi:10.1007/s10198-023-01612-8,10.1007/s10198-023-01612-8,2024,METHODS_RESEARCH,"The direct method can be affected by sequence effects, heuristics, and life-stage beliefs, so the elicited pattern may not represent pure time preference.",
Pc9e31edc077a:L2,Pc9e31edc077a:S1,doi:10.1007/s10198-023-01612-8,10.1007/s10198-023-01612-8,2024,METHODS_RESEARCH,"The study did not perform validity checks for time-preference elicitation, including test-retest reliability.",
Pc9e31edc077a:L3,Pc9e31edc077a:S1,doi:10.1007/s10198-023-01612-8,10.1007/s10198-023-01612-8,2024,METHODS_RESEARCH,Video interviews replaced physical interviews because of COVID-19 restrictions.,
Pc9e31edc077a:L4,Pc9e31edc077a:S1,doi:10.1007/s10198-023-01612-8,10.1007/s10198-023-01612-8,2024,METHODS_RESEARCH,"The 20-year cTTO had a higher minimum utility (-0.5) than the 10-year cTTO (-1.0), and the different lead-time-to-disease-time ratio might help explain the similar results.",
Pc9e31edc077a:L5,Pc9e31edc077a:S1,doi:10.1007/s10198-023-01612-8,10.1007/s10198-023-01612-8,2024,METHODS_RESEARCH,The quantitative design gives only a partial explanation of the adult-child utility gap and cannot separate self-versus-other effects from adult-versus-child effects.,
