use_id,study_id,publication_id,doi,publication_year,part_id,use_type,source_label,canonical_label,registry_id,parent_registry_id,parent_label,variant_kind,language_code,jurisdiction,version,respondent_form,context,function,analytic_role
Pb1d97dabf60a:inst_ext_y_target,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,Pb1d97dabf60a:extension,Instrument,EQ-5D-Y-3L,EQ-5D-Y-3L,instrument:eq-5d-y-3l,instrument:eq-5d-y,EQ-5D-Y,LEVEL_VERSION,,,3L,YOUTH,DIRECT_CURRENT_ACTIVITY,VALUATION_TARGET,
Pb1d97dabf60a:inst_main_3l_desc,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,Pb1d97dabf60a:main,Instrument,EQ-5D-3L,EQ-5D-3L,instrument:eq-5d-3l,instrument:eq-5d,EQ-5D,LEVEL_VERSION,,,3L,,DIRECT_CURRENT_ACTIVITY,HEALTH_STATE_DESCRIPTION,
Pb1d97dabf60a:inst_main_3l_target,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,Pb1d97dabf60a:main,Instrument,EQ-5D-3L,EQ-5D-3L,instrument:eq-5d-3l,instrument:eq-5d,EQ-5D,LEVEL_VERSION,,,3L,,DIRECT_CURRENT_ACTIVITY,VALUATION_TARGET,
Pb1d97dabf60a:inst_main_y_desc,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,Pb1d97dabf60a:main,Instrument,EQ-5D-Y-3L,EQ-5D-Y-3L,instrument:eq-5d-y-3l,instrument:eq-5d-y,EQ-5D-Y,LEVEL_VERSION,,,3L,YOUTH,DIRECT_CURRENT_ACTIVITY,HEALTH_STATE_DESCRIPTION,
Pb1d97dabf60a:inst_main_y_target,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,Pb1d97dabf60a:main,Instrument,EQ-5D-Y-3L,EQ-5D-Y-3L,instrument:eq-5d-y-3l,instrument:eq-5d-y,EQ-5D-Y,LEVEL_VERSION,,,3L,YOUTH,DIRECT_CURRENT_ACTIVITY,VALUATION_TARGET,
Pb1d97dabf60a:inst_pilot_3l,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,Pb1d97dabf60a:pilot,Instrument,EQ-5D-3L,EQ-5D-3L,instrument:eq-5d-3l,instrument:eq-5d,EQ-5D,LEVEL_VERSION,,,3L,,DIRECT_CURRENT_ACTIVITY,VALUATION_TARGET,
Pb1d97dabf60a:inst_pilot_y,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,Pb1d97dabf60a:pilot,Instrument,EQ-5D-Y-3L,EQ-5D-Y-3L,instrument:eq-5d-y-3l,instrument:eq-5d-y,EQ-5D-Y,LEVEL_VERSION,,,3L,YOUTH,DIRECT_CURRENT_ACTIVITY,VALUATION_TARGET,
Pb1d97dabf60a:meth_bisect,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,,Method,Bisection elicitation,Bisection elicitation,method:bisection-elicitation,,,,,,,,DIRECT_CURRENT_ACTIVITY,EXPERIMENTAL_DESIGN,
Pb1d97dabf60a:meth_capi,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,,Method,Computer-assisted personal interview,Computer-assisted personal interview,method:computer-assisted-personal-interview,method:interview,interview,METHOD_VARIANT,,,,,DIRECT_CURRENT_ACTIVITY,QUANTITATIVE_DATA_COLLECTION,
Pb1d97dabf60a:meth_cog,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,Pb1d97dabf60a:pilot,Method,Cognitive interview,Cognitive interview,method:cognitive-interview,,,,,,,,DIRECT_CURRENT_ACTIVITY,QUALITATIVE_DATA_COLLECTION,
Pb1d97dabf60a:meth_dced,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,,Method,DCE with duration,DCE with duration,method:dce-duration,method:dce,DCE,METHOD_VARIANT,,,,,DIRECT_CURRENT_ACTIVITY,PREFERENCE_ELICITATION,
Pb1d97dabf60a:meth_deff,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,,Method,D-efficient experimental design,D-efficient experimental design,method:d-efficient-design,method:dce,DCE,METHOD_VARIANT,,,,,DIRECT_CURRENT_ACTIVITY,EXPERIMENTAL_DESIGN,
Pb1d97dabf60a:meth_desc,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,,Method,Descriptive statistics,Descriptive statistics,method:descriptive-statistics,,,,,,,,DIRECT_CURRENT_ACTIVITY,QUANTITATIVE_ANALYSIS,
Pb1d97dabf60a:meth_door,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,Pb1d97dabf60a:main,Method,Door-knock household recruitment,Door-knock household recruitment,method:door-knock-household-recruitment,,,,,,,,DIRECT_CURRENT_ACTIVITY,SAMPLING,
Pb1d97dabf60a:meth_lod,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,,Method,Location-of-dead anchoring,Location-of-dead anchoring,method:location-of-dead,,,,,,,,DIRECT_CURRENT_ACTIVITY,PREFERENCE_ELICITATION,
Pb1d97dabf60a:meth_rank,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,,Method,Ranking task,Ranking task,method:ranking-task,,,,,,,,DIRECT_CURRENT_ACTIVITY,PREFERENCE_ELICITATION,
Pb1d97dabf60a:meth_tto,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,,Method,Lag-time TTO,Lag-time TTO,method:lag-time-tto,method:tto,TTO,METHOD_VARIANT,,,,,DIRECT_CURRENT_ACTIVITY,PREFERENCE_ELICITATION,
Pb1d97dabf60a:meth_vas,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,,Method,VAS,VAS,method:vas,,,,,,,,DIRECT_CURRENT_ACTIVITY,PREFERENCE_ELICITATION,
Pb1d97dabf60a:model_clogit,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,,Model,Conditional logit model,Conditional logit model,model:conditional-logit,,,,,,,,DIRECT_CURRENT_ACTIVITY,CHOICE_MODELING,COMPARATOR
Pb1d97dabf60a:model_mixed_input,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,,Model,Mixed logit model,Mixed logit model,model:mixed-logit,,,,,,,,INPUT_DATA_PROVENANCE,SCORING,PRIMARY_REPORTED
Pb1d97dabf60a:model_power,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,,Model,Conditional logit model with non-constant proportionality,Conditional logit model with non-constant proportionality,model:conditional-logit-model-with-non-constant-proportionality,,,,,,,,DIRECT_CURRENT_ACTIVITY,CHOICE_MODELING,CANDIDATE
Pb1d97dabf60a:prot_qc,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,,Protocol,Adapted EQ-VT quality control process,Adapted EQ-VT quality control process,protocol:adapted-eq-vt-quality-control-process,,,,,,,,DIRECT_CURRENT_ACTIVITY,QUALITY_CONTROL_PROTOCOL,
Pb1d97dabf60a:soft_eqvt,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,,Software,EuroQol Valuation Technology,EuroQol Valuation Technology,software:eq-vt,,,,,,,,DIRECT_CURRENT_ACTIVITY,VALUATION_ADMINISTRATION,
Pb1d97dabf60a:soft_excel,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,,Software,Microsoft Excel,Microsoft Excel,software:microsoft-excel,,,,,,,,DIRECT_CURRENT_ACTIVITY,QUANTITATIVE_ANALYSIS,
Pb1d97dabf60a:soft_stata,Pb1d97dabf60a:study1,doi:10.1007/s10198-020-01205-9,10.1007/s10198-020-01205-9,2020,,Software,STATA,STATA,software:stata,,,,,,,,DIRECT_CURRENT_ACTIVITY,QUANTITATIVE_ANALYSIS,
Pb2c569933c50:MU1,Pb2c569933c50:S1,doi:10.1017/s0266462322003154,10.1017/s0266462322003154,2022,,Method,literature review,literature review,method:literature-review,,,,,,,,DIRECT_CURRENT_ACTIVITY,EVIDENCE_IDENTIFICATION,
Pb2c569933c50:MU2,Pb2c569933c50:S1,doi:10.1017/s0266462322003154,10.1017/s0266462322003154,2022,,Method,Narrative synthesis,Narrative synthesis,method:narrative-synthesis,,,,,,,,DIRECT_CURRENT_ACTIVITY,EVIDENCE_SYNTHESIS,
Pb2c569933c50:MU3,Pb2c569933c50:S1,doi:10.1017/s0266462322003154,10.1017/s0266462322003154,2022,,Method,Expert-panel consultation,Expert-panel consultation,method:expert-panel-consultation,,,,,,,,DIRECT_CURRENT_ACTIVITY,QUALITATIVE_DATA_COLLECTION,
Pb2f97373b576:inst_adult_ascot,Pb2f97373b576:study_main,doi:10.1007/s11136-026-04324-7,10.1007/s11136-026-04324-7,2026,Pb2f97373b576:part_adults,Instrument,"ASCOT self-complete four-level version, SCT4","ASCOT self-complete four-level version, SCT4",instrument:ascot-sct4,instrument:ascot,Adult Social Care Outcomes Toolkit,FORM_VERSION,,,SCT4,SELF,CURRENT_STUDY_OBJECT,CONTENT_TEST_OBJECT,
Pb2f97373b576:inst_adult_eq5d,Pb2f97373b576:study_main,doi:10.1007/s11136-026-04324-7,10.1007/s11136-026-04324-7,2026,Pb2f97373b576:part_adults,Instrument,EQ-5D-5L,EQ-5D-5L,instrument:eq-5d-5l,instrument:eq-5d,EQ-5D,LEVEL_VERSION,,,5L,,CURRENT_STUDY_OBJECT,CONTENT_TEST_OBJECT,
Pb2f97373b576:inst_adult_eqhwb,Pb2f97373b576:study_main,doi:10.1007/s11136-026-04324-7,10.1007/s11136-026-04324-7,2026,Pb2f97373b576:part_adults,Instrument,"EQ-HWB (EQ Health and Wellbeing Instrument), experimental 25-item long measure, self-report version",EQ-HWB,instrument:eq-hwb,,,,,,,,CURRENT_STUDY_OBJECT,CONTENT_TEST_OBJECT,
Pb2f97373b576:inst_adult_eqvas,Pb2f97373b576:study_main,doi:10.1007/s11136-026-04324-7,10.1007/s11136-026-04324-7,2026,Pb2f97373b576:part_adults,Instrument,EQ VAS,EQ VAS,instrument:eq-vas,,,,,,,,CURRENT_STUDY_OBJECT,CONTENT_TEST_OBJECT,
Pb2f97373b576:inst_carer_ascot,Pb2f97373b576:study_main,doi:10.1007/s11136-026-04324-7,10.1007/s11136-026-04324-7,2026,Pb2f97373b576:part_carers,Instrument,ASCOT-Carer,ASCOT-Carer,instrument:ascot-carer,instrument:ascot,Adult Social Care Outcomes Toolkit,FORM_VERSION,,,,CARER,CURRENT_STUDY_OBJECT,CONTENT_TEST_OBJECT,
Pb2f97373b576:inst_carer_eq5d,Pb2f97373b576:study_main,doi:10.1007/s11136-026-04324-7,10.1007/s11136-026-04324-7,2026,Pb2f97373b576:part_carers,Instrument,EQ-5D-5L,EQ-5D-5L,instrument:eq-5d-5l,instrument:eq-5d,EQ-5D,LEVEL_VERSION,,,5L,,CURRENT_STUDY_OBJECT,CONTENT_TEST_OBJECT,
Pb2f97373b576:inst_carer_eqhwb,Pb2f97373b576:study_main,doi:10.1007/s11136-026-04324-7,10.1007/s11136-026-04324-7,2026,Pb2f97373b576:part_carers,Instrument,"EQ-HWB (EQ Health and Wellbeing Instrument), experimental 25-item long measure, self-report version",EQ-HWB,instrument:eq-hwb,,,,,,,,CURRENT_STUDY_OBJECT,CONTENT_TEST_OBJECT,
Pb2f97373b576:inst_carer_eqvas,Pb2f97373b576:study_main,doi:10.1007/s11136-026-04324-7,10.1007/s11136-026-04324-7,2026,Pb2f97373b576:part_carers,Instrument,EQ VAS,EQ VAS,instrument:eq-vas,,,,,,,,CURRENT_STUDY_OBJECT,CONTENT_TEST_OBJECT,
Pb2f97373b576:inst_child_eqvas,Pb2f97373b576:study_main,doi:10.1007/s11136-026-04324-7,10.1007/s11136-026-04324-7,2026,Pb2f97373b576:part_child_proxy,Instrument,EQ VAS,EQ VAS,instrument:eq-vas,,,,,,,,CURRENT_STUDY_OBJECT,CONTENT_TEST_OBJECT,
Pb2f97373b576:inst_child_eqy,Pb2f97373b576:study_main,doi:10.1007/s11136-026-04324-7,10.1007/s11136-026-04324-7,2026,Pb2f97373b576:part_child_proxy,Instrument,EQ-5D-Y-5L,EQ-5D-Y-5L,instrument:eq-5d-y-5l,instrument:eq-5d-y,EQ-5D-Y,LEVEL_VERSION,,,5L,YOUTH,CURRENT_STUDY_OBJECT,CONTENT_TEST_OBJECT,
Pb2f97373b576:method_descriptive,Pb2f97373b576:study_main,doi:10.1007/s11136-026-04324-7,10.1007/s11136-026-04324-7,2026,,Method,Descriptive statistics,Descriptive statistics,method:descriptive-statistics,,,,,,,,DIRECT_CURRENT_ACTIVITY,QUANTITATIVE_ANALYSIS,
Pb2f97373b576:method_sampling,Pb2f97373b576:study_main,doi:10.1007/s11136-026-04324-7,10.1007/s11136-026-04324-7,2026,,Method,Purposive sampling,Purposive sampling,method:purposive-sampling,,,,,,,,DIRECT_CURRENT_ACTIVITY,SAMPLING,
Pb2f97373b576:method_semistructured,Pb2f97373b576:study_main,doi:10.1007/s11136-026-04324-7,10.1007/s11136-026-04324-7,2026,,Method,Semi-structured interview,Semi-structured interview,method:semi-structured-interview,method:interview,interview,METHOD_VARIANT,,,,,DIRECT_CURRENT_ACTIVITY,QUALITATIVE_DATA_COLLECTION,
Pb2f97373b576:method_thematic,Pb2f97373b576:study_main,doi:10.1007/s11136-026-04324-7,10.1007/s11136-026-04324-7,2026,,Method,Thematic analysis,Thematic analysis,method:thematic-analysis,,,,,,,,DIRECT_CURRENT_ACTIVITY,QUALITATIVE_ANALYSIS,
Pb2f97373b576:method_thinkaloud,Pb2f97373b576:study_main,doi:10.1007/s11136-026-04324-7,10.1007/s11136-026-04324-7,2026,,Method,Cognitive think-aloud interview,Cognitive think-aloud interview,method:cognitive-think-aloud-interview,method:think-aloud,think aloud,METHOD_VARIANT,,,,,DIRECT_CURRENT_ACTIVITY,QUALITATIVE_DATA_COLLECTION,
Pb2f97373b576:protocol_cosmin,Pb2f97373b576:study_main,doi:10.1007/s11136-026-04324-7,10.1007/s11136-026-04324-7,2026,,Protocol,COSMIN content-validity methodology,COSMIN content-validity methodology,protocol:cosmin-content-validity-methodology,protocol:cosmin-guidelines,COSMIN guidelines,PROTOCOL_VERSION,,,2018,,DIRECT_CURRENT_ACTIVITY,GOVERNING_STUDY_PROTOCOL,
Pb2f97373b576:software_nvivo,Pb2f97373b576:study_main,doi:10.1007/s11136-026-04324-7,10.1007/s11136-026-04324-7,2026,,Software,NVivo,NVivo,software:nvivo,,,,,,,,DIRECT_CURRENT_ACTIVITY,QUALITATIVE_ANALYSIS,
Pb2f97373b576:software_teams,Pb2f97373b576:study_main,doi:10.1007/s11136-026-04324-7,10.1007/s11136-026-04324-7,2026,,Software,Microsoft Teams,Microsoft Teams,software:microsoft-teams,,,,,,,,DIRECT_CURRENT_ACTIVITY,DATA_COLLECTION,
Pb2f97373b576:software_zoom,Pb2f97373b576:study_main,doi:10.1007/s11136-026-04324-7,10.1007/s11136-026-04324-7,2026,,Software,Zoom,Zoom,software:zoom,,,,,,,,DIRECT_CURRENT_ACTIVITY,DATA_COLLECTION,
Pb30819ff2f94:IU1,Pb30819ff2f94:S1,doi:10.1016/j.jval.2018.02.007,10.1016/j.jval.2018.02.007,2018,,Instrument,EQ-5D-5L,EQ-5D-5L,instrument:eq-5d-5l,instrument:eq-5d,EQ-5D,LEVEL_VERSION,,,5L,,CURRENT_STUDY_OBJECT,MEASUREMENT_PROPERTY_TEST_OBJECT,
Pb30819ff2f94:IU2,Pb30819ff2f94:S1,doi:10.1016/j.jval.2018.02.007,10.1016/j.jval.2018.02.007,2018,,Instrument,Patient Health Questionnaire-8,Patient Health Questionnaire-8,instrument:patient-health-questionnaire-8,,,,,,,,DIRECT_CURRENT_ACTIVITY,COMPARATOR,
Pb30819ff2f94:IU3,Pb30819ff2f94:S1,doi:10.1016/j.jval.2018.02.007,10.1016/j.jval.2018.02.007,2018,,Instrument,Problem Areas in Diabetes 5-item (PAID-5),Problem Areas in Diabetes 5-item (PAID-5),instrument:problem-areas-in-diabetes-5-item-paid-5,,,,,,,,DIRECT_CURRENT_ACTIVITY,COMPARATOR,
Pb30819ff2f94:IU4,Pb30819ff2f94:S1,doi:10.1016/j.jval.2018.02.007,10.1016/j.jval.2018.02.007,2018,,Instrument,12-Item Short Form Health Survey version 2,12-Item Short Form Health Survey version 2,instrument:12-item-short-form-health-survey-version-2,,,,,,,,DIRECT_CURRENT_ACTIVITY,COMPARATOR,
Pb30819ff2f94:MU1,Pb30819ff2f94:S1,doi:10.1016/j.jval.2018.02.007,10.1016/j.jval.2018.02.007,2018,,Method,Instrument-defined MID estimation using single-level health state transitions,Instrument-defined MID estimation using single-level health state transitions,method:instrument-defined-mid-estimation-using-single-level-health-state-transitions,,,,,,,,DIRECT_CURRENT_ACTIVITY,MEASUREMENT_PROPERTY_ANALYSIS,
Pb30819ff2f94:MU2,Pb30819ff2f94:S1,doi:10.1016/j.jval.2018.02.007,10.1016/j.jval.2018.02.007,2018,,Method,Anchor-based MID estimation,Anchor-based MID estimation,method:anchor-based-mid-estimation,,,,,,,,DIRECT_CURRENT_ACTIVITY,MEASUREMENT_PROPERTY_ANALYSIS,
Pb30819ff2f94:MU3,Pb30819ff2f94:S1,doi:10.1016/j.jval.2018.02.007,10.1016/j.jval.2018.02.007,2018,,Method,Paretian Classification of Health Change,Paretian Classification of Health Change,method:paretian-classification-of-health-change,,,,,,,,DIRECT_CURRENT_ACTIVITY,QUANTITATIVE_ANALYSIS,
Pb30819ff2f94:MU4,Pb30819ff2f94:S1,doi:10.1016/j.jval.2018.02.007,10.1016/j.jval.2018.02.007,2018,,Method,"Bootstrap resampling, 1,000 samples","Bootstrap resampling, 1,000 samples",method:bootstrap-resampling-1000,,,METHOD_VARIANT,,,1000,,DIRECT_CURRENT_ACTIVITY,QUANTITATIVE_ANALYSIS,
Pb30819ff2f94:MU5,Pb30819ff2f94:S1,doi:10.1016/j.jval.2018.02.007,10.1016/j.jval.2018.02.007,2018,,Method,Loess local regression smoothing,Loess local regression smoothing,method:loess-local-regression-smoothing,,,,,,,,DIRECT_CURRENT_ACTIVITY,QUANTITATIVE_ANALYSIS,
Pb30819ff2f94:MU6,Pb30819ff2f94:S1,doi:10.1016/j.jval.2018.02.007,10.1016/j.jval.2018.02.007,2018,,Method,Effect size calculation,Effect size calculation,method:effect-size-calculation,,,,,,,,DIRECT_CURRENT_ACTIVITY,QUANTITATIVE_ANALYSIS,
Pb30819ff2f94:MU7,Pb30819ff2f94:S1,doi:10.1016/j.jval.2018.02.007,10.1016/j.jval.2018.02.007,2018,,Method,Standardized response mean,Standardized response mean,method:standardized-response-mean,,,,,,,,DIRECT_CURRENT_ACTIVITY,QUANTITATIVE_ANALYSIS,
Pb30819ff2f94:PU1,Pb30819ff2f94:S1,doi:10.1016/j.jval.2018.02.007,10.1016/j.jval.2018.02.007,2018,,Product,Canadian EQ-5D-5L value set,Canadian EQ-5D-5L value set,product:eq-5d-5l-ca,,,PRODUCT_VERSION,,CA,5L,,DIRECT_CURRENT_ACTIVITY,ANALYSIS_OBJECT,
Pb30819ff2f94:SW1,Pb30819ff2f94:S1,doi:10.1016/j.jval.2018.02.007,10.1016/j.jval.2018.02.007,2018,,Software,R,R,software:r,,,,,,,,DIRECT_CURRENT_ACTIVITY,QUANTITATIVE_ANALYSIS,
Pb364affe6445:IU_CANTRIL,Pb364affe6445:S1,doi:10.1007/s11136-010-9649-x,10.1007/s11136-010-9649-x,2010,,Instrument,Cantril Self-Anchoring Striving Scale,Cantril Self-Anchoring Striving Scale,instrument:cantril-ladder,,,,,,,,DIRECT_CURRENT_ACTIVITY,COMPARATOR,
Pb364affe6445:IU_EQ5DY,Pb364affe6445:S1,doi:10.1007/s11136-010-9649-x,10.1007/s11136-010-9649-x,2010,,Instrument,EQ-5D-Y,EQ-5D-Y,instrument:eq-5d-y,instrument:eq-5d,EQ-5D,RESPONDENT_VERSION,,,,YOUTH,CURRENT_STUDY_OBJECT,MEASUREMENT_PROPERTY_TEST_OBJECT,
Pb364affe6445:IU_EQVAS,Pb364affe6445:S1,doi:10.1007/s11136-010-9649-x,10.1007/s11136-010-9649-x,2010,,Instrument,EQ VAS,EQ VAS,instrument:eq-vas,,,,,,,,CURRENT_STUDY_OBJECT,MEASUREMENT_PROPERTY_TEST_OBJECT,
Pb364affe6445:IU_GHI,Pb364affe6445:S1,doi:10.1007/s11136-010-9649-x,10.1007/s11136-010-9649-x,2010,,Instrument,Self-rated general health item,Self-rated general health item,instrument:self-rated-general-health-item,,,,,,,,DIRECT_CURRENT_ACTIVITY,COMPARATOR,
Pb364affe6445:IU_KS10,Pb364affe6445:S1,doi:10.1007/s11136-010-9649-x,10.1007/s11136-010-9649-x,2010,,Instrument,KIDSCREEN-10,KIDSCREEN-10,instrument:kidscreen-10,,,,,,,,DIRECT_CURRENT_ACTIVITY,COMPARATOR,
Pb364affe6445:IU_KS27,Pb364affe6445:S1,doi:10.1007/s11136-010-9649-x,10.1007/s11136-010-9649-x,2010,,Instrument,KIDSCREEN-27,KIDSCREEN-27,instrument:kidscreen-27,,,,,,,,DIRECT_CURRENT_ACTIVITY,COMPARATOR,
Pb364affe6445:IU_PEDSQL,Pb364affe6445:S1,doi:10.1007/s11136-010-9649-x,10.1007/s11136-010-9649-x,2010,,Instrument,PedsQL 4.0 Generic Core Scales,PedsQL 4.0 Generic Core Scales,instrument:pedsql-4-generic-core,instrument:pedsql,PedsQL,FORM_VERSION,,,,,DIRECT_CURRENT_ACTIVITY,COMPARATOR,
Pb364affe6445:IU_SDQ,Pb364affe6445:S1,doi:10.1007/s11136-010-9649-x,10.1007/s11136-010-9649-x,2010,,Instrument,Strengths and Difficulties Questionnaire,Strengths and Difficulties Questionnaire,instrument:strengths-and-difficulties-questionnaire,,,,,,,,DIRECT_CURRENT_ACTIVITY,PREDICTOR_MEASURE,
Pb364affe6445:MU1,Pb364affe6445:S1,doi:10.1007/s11136-010-9649-x,10.1007/s11136-010-9649-x,2010,,Method,Paper-and-pencil questionnaire administration,Paper-and-pencil questionnaire administration,method:paper-and-pencil-questionnaire-administration,,,,,,,,DIRECT_CURRENT_ACTIVITY,QUANTITATIVE_DATA_COLLECTION,
Pb364affe6445:MU10,Pb364affe6445:S1,doi:10.1007/s11136-010-9649-x,10.1007/s11136-010-9649-x,2010,,Method,Convenience sampling,Convenience sampling,method:convenience-sampling,,,,,,,,DIRECT_CURRENT_ACTIVITY,SAMPLING,
Pb364affe6445:MU11,Pb364affe6445:S1,doi:10.1007/s11136-010-9649-x,10.1007/s11136-010-9649-x,2010,,Method,Simple random sampling,Simple random sampling,method:simple-random-sampling,,,,,,,,DIRECT_CURRENT_ACTIVITY,SAMPLING,
Pb364affe6445:MU2,Pb364affe6445:S1,doi:10.1007/s11136-010-9649-x,10.1007/s11136-010-9649-x,2010,,Method,Test-retest reliability analysis,Test-retest reliability analysis,method:test-retest-reliability-analysis,,,,,,,,DIRECT_CURRENT_ACTIVITY,MEASUREMENT_PROPERTY_ANALYSIS,
Pb364affe6445:MU3,Pb364affe6445:S1,doi:10.1007/s11136-010-9649-x,10.1007/s11136-010-9649-x,2010,,Method,Cohen's kappa,Cohen's kappa,method:cohens-kappa,,,,,,,,DIRECT_CURRENT_ACTIVITY,MEASUREMENT_PROPERTY_ANALYSIS,
Pb364affe6445:MU4,Pb364affe6445:S1,doi:10.1007/s11136-010-9649-x,10.1007/s11136-010-9649-x,2010,,Method,Intraclass correlation coefficient,Intraclass correlation coefficient,method:intraclass-correlation-coefficient,,,,,,,,DIRECT_CURRENT_ACTIVITY,MEASUREMENT_PROPERTY_ANALYSIS,
Pb364affe6445:MU5,Pb364affe6445:S1,doi:10.1007/s11136-010-9649-x,10.1007/s11136-010-9649-x,2010,,Method,Convergent validity analysis,Convergent validity analysis,method:convergent-validity-analysis,,,,,,,,DIRECT_CURRENT_ACTIVITY,MEASUREMENT_PROPERTY_ANALYSIS,
Pb364affe6445:MU6,Pb364affe6445:S1,doi:10.1007/s11136-010-9649-x,10.1007/s11136-010-9649-x,2010,,Method,Spearman's rank correlation,Spearman's rank correlation,method:spearman-rank-correlation,,,,,,,,DIRECT_CURRENT_ACTIVITY,QUANTITATIVE_ANALYSIS,
Pb364affe6445:MU7,Pb364affe6445:S1,doi:10.1007/s11136-010-9649-x,10.1007/s11136-010-9649-x,2010,,Method,Pearson correlation coefficient,Pearson correlation coefficient,method:pearson-correlation,,,,,,,,DIRECT_CURRENT_ACTIVITY,QUANTITATIVE_ANALYSIS,
Pb364affe6445:MU8,Pb364affe6445:S1,doi:10.1007/s11136-010-9649-x,10.1007/s11136-010-9649-x,2010,,Method,Known-groups validity analysis,Known-groups validity analysis,method:known-groups-validity-analysis,,,,,,,,DIRECT_CURRENT_ACTIVITY,MEASUREMENT_PROPERTY_ANALYSIS,
Pb364affe6445:MU9,Pb364affe6445:S1,doi:10.1007/s11136-010-9649-x,10.1007/s11136-010-9649-x,2010,,Method,Chi-squared test,Chi-square test,method:chi-square-test,,,,,,,,DIRECT_CURRENT_ACTIVITY,QUANTITATIVE_ANALYSIS,
Pb393221cf997:IU1,Pb393221cf997:S1,doi:10.1007/s11136-017-1591-8,10.1007/s11136-017-1591-8,2017,Pb393221cf997:PT1,Instrument,"EQ-5D-5L, English, United States","EQ-5D-5L, English, United States",instrument:eq-5d-5l-en-us,instrument:eq-5d-5l,EQ-5D-5L,LANGUAGE_EDITION,en,US,5L,,CURRENT_STUDY_OBJECT,CONTENT_TEST_OBJECT,
Pb393221cf997:IU2,Pb393221cf997:S1,doi:10.1007/s11136-017-1591-8,10.1007/s11136-017-1591-8,2017,Pb393221cf997:PT1,Instrument,"EQ-5D-5L, Brazilian Portuguese","EQ-5D-5L, Brazilian Portuguese",instrument:eq-5d-5l-brazilian-portuguese,,,,,,,,CURRENT_STUDY_OBJECT,TRANSLATION_TARGET,
Pb393221cf997:IU3,Pb393221cf997:S1,doi:10.1007/s11136-017-1591-8,10.1007/s11136-017-1591-8,2017,Pb393221cf997:PT1,Instrument,EQ-5D-5L descriptive system,EQ-5D-5L,instrument:eq-5d-5l,instrument:eq-5d,EQ-5D,LEVEL_VERSION,,,5L,,DIRECT_CURRENT_ACTIVITY,CURRENT_HEALTH_MEASUREMENT,
Pb393221cf997:IU4,Pb393221cf997:S1,doi:10.1007/s11136-017-1591-8,10.1007/s11136-017-1591-8,2017,Pb393221cf997:PT1,Instrument,EQ VAS,EQ VAS,instrument:eq-vas,,,,,,,,DIRECT_CURRENT_ACTIVITY,CURRENT_HEALTH_MEASUREMENT,
Pb393221cf997:IU5,Pb393221cf997:S1,doi:10.1007/s11136-017-1591-8,10.1007/s11136-017-1591-8,2017,Pb393221cf997:PT1,Instrument,EQ-5D-3L,EQ-5D-3L,instrument:eq-5d-3l,instrument:eq-5d,EQ-5D,LEVEL_VERSION,,,3L,,DIRECT_CURRENT_ACTIVITY,CURRENT_HEALTH_MEASUREMENT,
