person_id,display_name,family_name,given_names,orcid,openalex_id,entity_kind,identity_status,euroqol_member,n_projects_as_pi,n_publications,first_publication_year,last_publication_year
person:openalex:A5086528283,Li Huang,Huang,Li,,A5086528283,PERSON,NEW_EXTERNAL_IDENTITY,0,0,3,2023,2025
person:openalex:A5086536825,Chiara Bucciarelli‐Ducci,Bucciarelli‐Ducci,Chiara,0000-0002-2515-0852,A5086536825,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5086557976,László Gulàcsi,Gulàcsi,László,0000-0002-9285-8746,A5086557976,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2016,2020
person:openalex:A5086575891,Abdullah Alshehri,Alshehri,Abdullah,0000-0002-0795-1760,A5086575891,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5086640521,David Meads,Meads,David,0000-0003-1369-2483,A5086640521,PERSON,NEW_EXTERNAL_IDENTITY,0,0,5,2021,2026
person:openalex:A5086690247,Yasser Almogbel,Almogbel,Yasser,0000-0003-0155-6986,A5086690247,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5086710579,Daniel Howdon,Howdon,Daniel,0000-0001-8052-2893,A5086710579,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5086757090,Peter Jacoby,Jacoby,Peter,0000-0001-5092-7697,A5086757090,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2023,2024
person:openalex:A5086769455,Lindsi Chmielewski,Chmielewski,Lindsi,,A5086769455,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5086819649,Rachel Caskey,Caskey,Rachel,0000-0002-6285-3311,A5086819649,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2018,2018
person:openalex:A5087235620,An Tran‐Duy,Tran-Duy,An,0000-0003-0224-2858,A5087235620,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2022,2023
person:openalex:A5087251816,Susan McAllister,McAllister,Susan,0000-0001-7881-6622,A5087251816,PERSON,NEW_EXTERNAL_IDENTITY,0,0,3,2014,2017
person:openalex:A5087292892,Carsten Spitzer,Spitzer,Carsten,0000-0002-2711-285x,A5087292892,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2025,2025
person:openalex:A5087305971,C. C. P. Anning,Anning,C. C. P.,,A5087305971,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5087311184,Xueyun Zeng,Zeng,Xueyun,,A5087311184,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5087336965,Carmel M. Hawley,Hawley,Carmel M,0000-0002-1392-5649,A5087336965,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5087469402,Ines Rombach,Rombach,Ines,0000-0003-3464-3867,A5087469402,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2016,2016
person:openalex:A5087630518,John W. Eikelboom,Eikelboom,John,0000-0003-4126-1285,A5087630518,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5087650324,Caroline Mann,MANN,Caroline,0000-0001-7044-2216,A5087650324,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5087683959,Alicja Wójcik,Wójcik,Alicja,0000-0003-1699-8218,A5087683959,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2020,2020
person:openalex:A5087704375,Peter J. Hotez,Hotez,Peter J.,0000-0001-8770-1042,A5087704375,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5087756312,Chema Drira,Drira,Chema,0000-0003-3037-2246,A5087756312,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5087826589,Rebecca Hsin-Ling Liu,Liu,Rebecca Hsin-Ling,,A5087826589,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2026,2026
person:openalex:A5087876103,K. Klose,Klose,Kristina,,A5087876103,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2015,2015
person:openalex:A5087881843,Ingris Peláez‐Ballestas,Peláez-Ballestas,Ingris,0000-0001-5188-7375,A5087881843,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5087893304,Augusto Afonso Guerra,Guerra,Augusto Afonso,0000-0001-5256-0577,A5087893304,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5087900341,Fitsum Sebsibe Teni,Teni,Fitsum Sebsibe,0000-0002-6182-499x,A5087900341,PERSON,NEW_EXTERNAL_IDENTITY,0,0,5,2020,2023
person:openalex:A5087921308,Bas Kietselaer,Kietselaer,Bas,0000-0002-0096-8594,A5087921308,PERSON,NEW_EXTERNAL_IDENTITY,0,0,4,2021,2025
person:openalex:A5087921707,Miren Orive,Orive,Miren,0000-0003-1848-6638,A5087921707,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5087982001,C. Ghossein,Ghossein,Chahinda,,A5087982001,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5088067171,Marcus L.F. Janssen,Janssen,M L F,0000-0003-0030-7224,A5088067171,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5088184178,Bo Ding,Ding,Bo,0000-0001-8771-6578,A5088184178,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5088195943,Kenneth Katumba,Katumba,Kenneth R,0000-0002-6726-740x,A5088195943,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5088417854,A. Rogier T. Donders,Donders,A. Rogier T.,,A5088417854,PERSON,NEW_EXTERNAL_IDENTITY,0,0,4,2014,2019
person:openalex:A5088421868,E.H. Quik,Quik,Elise H.,0000-0002-2314-327x,A5088421868,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2014,2017
person:openalex:A5088485151,Kitthisak Kitthaweesin,Kitthaweesin,Kitthisak,,A5088485151,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5088664027,Simon Oczkowski,Oczkowski,Simon J W,0000-0002-2874-8948,A5088664027,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5088696458,David Kuklinski,Kuklinski,David,0000-0002-7092-7480,A5088696458,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5088810449,Mohammad Alkhalil,Alkhalil,Mohammad,0000-0002-3088-8878,A5088810449,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5088982815,Gilda Zarate-Gonzalez,Zarate-Gonzalez,Gilda,0000-0002-7661-9526,A5088982815,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5089149181,Kate Absolom,Absolom,Kate,0000-0002-5477-6643,A5089149181,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2016,2016
person:openalex:A5089167457,Stavros Petrou,Petrou,Stavros,0000-0003-3121-6050,A5089167457,PERSON,NEW_EXTERNAL_IDENTITY,0,0,5,2021,2024
person:openalex:A5089178690,Kalih Sarjono,Sarjono,Kalih,,A5089178690,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2017,2017
person:openalex:A5089197242,Beatrice K Shava,Shava,Beatrice K,0000-0002-9130-7010,A5089197242,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2026,2026
person:openalex:A5089239024,Edward Henry,Henry,Edward,0000-0002-8975-820x,A5089239024,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5089253685,Tahmid Kashem,Kashem,Tahmid,,A5089253685,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2019,2019
person:openalex:A5089476882,Xiuqin Xiong,Xiong,Xiuqin,0000-0002-1323-4223,A5089476882,PERSON,NEW_EXTERNAL_IDENTITY,0,0,3,2023,2024
person:openalex:A5089519347,David A. Mott,Mott,David A.,0000-0002-1796-5875,A5089519347,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5089567262,Nathan Bray,Bray,Nathan,0000-0001-7646-5435,A5089567262,PERSON,NEW_EXTERNAL_IDENTITY,0,0,3,2022,2026
person:openalex:A5089586523,Ann Henry,Henry,Ann,0000-0002-5379-6618,A5089586523,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2016,2016
person:openalex:A5089626325,Xiayu Jiao,Jiao,Xiayu,,A5089626325,PERSON,NEW_EXTERNAL_IDENTITY,0,0,3,2021,2025
person:openalex:A5089735630,Yuen Chen,Chen,Yuen,0009-0008-4871-2425,A5089735630,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2026,2026
person:openalex:A5089880802,Abdulaali R. Almutairi,Almutairi,Abdulaali R.,0000-0002-3141-0606,A5089880802,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5089912389,Floortje van Nooten,van Nooten,Floortje,0000-0001-5324-6811,A5089912389,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2017,2017
person:openalex:A5089919345,Sophie Cooper,Cooper,Sophie,0000-0001-8379-6304,A5089919345,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5089991339,Jenny Cleland,Cleland,Jenny,0000-0002-1722-8015,A5089991339,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5090057690,Kavin Vanikieti,Vanikieti,Kavin,,A5090057690,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5090141541,Giulia Greco,Greco,Giulia,0000-0002-5448-9521,A5090141541,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5090296015,Marieke J.H.A. Kruip,Kruip,Marieke J H A,,A5090296015,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5090328603,Huan‐Keat Chan,Chan,Huan-Keat,0000-0001-6710-7257,A5090328603,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5090399331,Rui Jiang,Jiang,Rui,0000-0003-3929-0570,A5090399331,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5090471571,Alison Scope,Scope,Alison,0000-0003-1604-1758,A5090471571,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5090476254,Jochen Cals,Cals,Jochen W L,0000-0001-9550-5674,A5090476254,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2022,2025
person:openalex:A5090671455,Anna-Katrine Sussex,Sussex,Anna-Katrine,,A5090671455,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5091023964,Alexander D Hilt,Hilt,Alexander D,0000-0002-1009-0906,A5091023964,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5091171499,Andrew Trigg,Trigg,Andrew,0000-0002-1613-8042,A5091171499,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2016,2016
person:openalex:A5091194414,Alfons G. M. Olde Loohuis,Olde Loohuis,Alfons G. M.,,A5091194414,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2022,2023
person:openalex:A5091245702,Rodrigo Giraldo‐Bustos,Giraldo-Bustos,Rodrigo,,A5091245702,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5091336101,Roy S. Zawadzki,Zawadzki,Roy S,0000-0002-6516-8360,A5091336101,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2021,2025
person:openalex:A5091415159,Kim Bảo Giang,Giang,Kim Bao,0000-0003-2290-0205,A5091415159,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2020,2021
person:openalex:A5091435927,Ewout W. Steyerberg,Steyerberg,Ewout W,0000-0002-7787-0122,A5091435927,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2017,2017
person:openalex:A5091475352,Sylvia Lordello,Lordello,Sylvia,,A5091475352,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5091495489,Gang Chen,Chen,Gang,0000-0002-8385-5965,A5091495489,PERSON,NEW_EXTERNAL_IDENTITY,0,0,12,2024,2026
person:openalex:A5091576969,Glen T. Schumock,Schumock,Glen T.,,A5091576969,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2018,2018
person:openalex:A5091584999,Christian Jacob,Jacob,Christian,0000-0001-6960-728x,A5091584999,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2020,2020
person:openalex:A5091619938,Elizabeth Goodwin,Goodwin,Elizabeth,0000-0003-1351-9170,A5091619938,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2026,2026
person:openalex:A5091711361,Jørgen Bjerggaard Jensen,Jensen,Jørgen Bjerggaard,0000-0002-4347-739x,A5091711361,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5091770714,Richmond Owusu,Owusu,Richmond,0000-0002-0066-3491,A5091770714,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2024,2024
person:openalex:A5091908644,Kavitha Rajsekar,Rajsekar,Kavitha,0000-0003-3042-8537,A5091908644,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5091956404,Kath Feely,Feely,Kath,0000-0001-6404-1117,A5091956404,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5092213261,Janani Sarvananthar,Sarvananthar,Janani,,A5092213261,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5092392626,Victoria Gale,Gale,Victoria,0000-0001-7472-2039,A5092392626,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2025,2026
person:openalex:A5092550781,Price Udo Price,Price,Price Udo,0000-0002-5426-0719,A5092550781,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5092888697,Kristen Swampy,Swampy,Kristen,,A5092888697,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5093318416,Noluthando Zibi,Zibi,Noluthando,,A5093318416,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5093565451,Giselle Abangma,Abangma,Giselle,0009-0005-5260-4652,A5093565451,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2024,2025
person:openalex:A5093565630,Rita O’jeil,O’jeil,Rita,,A5093565630,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5093610730,Rouba Ballout,Ballout,Rouba,,A5093610730,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2026,2026
person:openalex:A5093786284,Elizabeth Walkley,Walkley,Elizabeth,,A5093786284,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2026,2026
person:openalex:A5093892305,Brenda J. Bergink-Voorthuis,Bergink-Voorthuis,Brenda J.,,A5093892305,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2026,2026
person:openalex:A5094046394,Giovanni Andrulli,Andrulli,Giovanni,0009-0003-4264-0946,A5094046394,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5094513930,Nadja Alexandrov,Alexandrov,Nadja,0009-0009-4958-1276,A5094513930,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2024,2024
person:openalex:A5095380638,Sara Masutti,Masutti,Sara,0009-0003-1666-1153,A5095380638,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5095855339,Nina Nordtorp Deacon,Deacon,Nina Nordtorp,,A5095855339,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5098980171,Tariro Dee Tunduwani,Tunduwani,Tariro,0009-0004-8073-7068,A5098980171,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2026,2026
person:openalex:A5100282181,Ricky Brathwaite,Brathwaite,Ricky,,A5100282181,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5100318622,Dong Dong,Dong,Dong,0000-0001-9784-6472,A5100318622,PERSON,NEW_EXTERNAL_IDENTITY,0,0,4,2022,2025
person:openalex:A5100336376,Long Chen,Chen,Long,0000-0001-9574-7307,A5100336376,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5100357092,Liying Zhang,Zhang,Liying,0000-0002-5882-6070,A5100357092,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2023,2025
person:openalex:A5100374778,Xiaodong Liu,Liu,Xiaodong,0000-0002-2592-8310,A5100374778,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5100400360,Yifeng Chen,Chen,Yifeng,0000-0003-1358-3367,A5100400360,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5100402717,Sha Li,Li,Sha,0000-0003-3911-5270,A5100402717,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5100438512,Zhiyuan Chen,Chen,Zhiyuan,0000-0002-4915-1593,A5100438512,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5100439750,Chunyu Zhang,Zhang,Chunyu,0000-0003-1935-6907,A5100439750,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5100591300,Jingzhi Fan,Fan,Jingzhi,,A5100591300,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2024,2025
person:openalex:A5100614771,Linda Li,Li,Linda C,0000-0001-6280-0511,A5100614771,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5100628332,Jiaxing Zhang,Zhang,Jiaxing,0000-0002-0178-7007,A5100628332,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5100638957,Jiaying Chen,Chen,Jiaying,0000-0002-8845-5792,A5100638957,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2019,2019
person:openalex:A5100693896,Hongchao Li,Li,Hongchao,0000-0001-5151-9724,A5100693896,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2015,2015
person:openalex:A5100705700,Yuanyuan Jiang,Jiang,Yuanyuan,0000-0002-8498-1066,A5100705700,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5100706208,Ping Wang,Wang,P,0000-0002-8876-4210,A5100706208,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5100758235,Yilin Zhang,Zhang,Yilin,0000-0002-7059-2553,A5100758235,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5100772105,Wei Wang,Wang,Wei,0000-0002-1718-2758,A5100772105,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5100858517,Zhihong Xiao,Xiao,Zhihong,,A5100858517,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5100953734,Di An,An,Di,0000-0001-6171-7791,A5100953734,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5100972456,CS Yang,Yang,CS,,A5100972456,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2026,2026
person:openalex:A5101130443,Junchao Feng,Feng,Junchao,,A5101130443,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5101313577,Y. Lu,Lu,Yanming,0009-0008-6782-4182,A5101313577,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5101404819,Ricardo Ribeiro Alves Fernandes,Fernandes,Ricardo Ribeiro Alves,0000-0002-2197-8724,A5101404819,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5101414164,Jiaer Lin,Lin,Jiaer,0000-0001-9785-1407,A5101414164,PERSON,NEW_EXTERNAL_IDENTITY,0,0,3,2019,2022
person:openalex:A5101424015,Xiaoyan Yang,Yang,Xiaoyan,0000-0003-3483-5658,A5101424015,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5101454822,Da Feng,Feng,Da,0000-0003-4392-760x,A5101454822,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2022,2023
person:openalex:A5101498965,Shiqi Chen,Chen,Sikky Shiqi,0000-0002-0537-1762,A5101498965,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5101501282,Azhar Hussain,Hussain,Azhar,0000-0002-5473-1592,A5101501282,PERSON,NEW_EXTERNAL_IDENTITY,0,0,3,2022,2025
person:openalex:A5101588264,Xiumei Ma,Ma,Xiumei,0000-0002-6881-1534,A5101588264,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5101609487,Yanming Lu,Lu,Yanming,0000-0001-5559-2574,A5101609487,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2025,2025
person:openalex:A5101640408,Robert Fowler,Fowler,Robert,0000-0002-1002-2989,A5101640408,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5101743284,Shalu Jain,Jain,Shalu,0000-0003-4335-0978,A5101743284,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2020,2020
person:openalex:A5101760857,Xiaoyan Liu,Liu,Xiaoyan,0000-0002-4895-663x,A5101760857,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5101813769,Martijn S. Visser,Visser,Martijn S.,0000-0001-7022-7874,A5101813769,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2017,2017
person:openalex:A5101821097,Meixuan Li,Li,Meixuan,0000-0001-9373-4086,A5101821097,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5101831479,Ting Zhou,Zhou,Ting,0000-0002-9628-7346,A5101831479,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5101850788,Stephen D. Gill,Gill,Stephen,0000-0001-8722-0572,A5101850788,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5101852224,Jiahe Chen,Chen,Jiahe,0000-0002-4119-4265,A5101852224,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5101878806,Yan Huang,Huang,Yan,0000-0001-7806-5697,A5101878806,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5101883607,Katherine Stevens,Stevens,Katherine,0000-0002-9018-6413,A5101883607,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2016,2016
person:openalex:A5101892318,Atul Sharma,Sharma,Atul,0000-0002-7989-3010,A5101892318,PERSON,NEW_EXTERNAL_IDENTITY,0,0,4,2020,2023
person:openalex:A5101894228,Wang Pei,Wang,Pei,0000-0003-3340-352x,A5101894228,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5101897221,Yaqin Li,Li,Yaqin,0009-0002-6616-3657,A5101897221,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5101968333,Sabrina Storgaard Sørensen,Sørensen,Sabrina S.,0000-0002-6048-521x,A5101968333,PERSON,NEW_EXTERNAL_IDENTITY,0,0,3,2021,2025
person:openalex:A5101984063,Judith Edwards,Edwards,Judith,0000-0002-6531-1315,A5101984063,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5102074062,Monica Viegas,Viegas,Monica,,A5102074062,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5102076784,M.H.M. Janssen,Janssen,MF,,A5102076784,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2011,2011
person:openalex:A5102131357,Bibhas Roy,Roy,Bibhas,,A5102131357,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2016,2016
person:openalex:A5102432342,Wendy WL Chan,Chan,Wendy WL,,A5102432342,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5102623414,Shakib Rahman,Rahman,Shakib,,A5102623414,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2024,2025
person:openalex:A5102640242,Haijing Guan,Guan,Haijing,,A5102640242,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2015,2017
person:openalex:A5102712579,Saniya Saleem,Saleem,Saniya,0000-0001-9045-0539,A5102712579,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5102760533,Whay Kuang Chia,Chia,Whay Kuang,0000-0003-4198-9831,A5102760533,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2017,2017
person:openalex:A5102780130,Mingxia Jing,Jing,Mingxia,0000-0001-7928-1260,A5102780130,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5102830952,Xinyi Song,Song,Xinyi,0000-0003-1741-4747,A5102830952,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5102868937,Raymond Ng,Ng,Raymond,0000-0001-9651-234x,A5102868937,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2017,2017
person:openalex:A5102876935,Takashi Fukuda,Fukuda,Takashi,0000-0002-4601-0955,A5102876935,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2016,2021
person:openalex:A5102901545,Muhammad Arifin,Arifin,Muhammad,0000-0003-2529-9371,A5102901545,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2017,2017
person:openalex:A5102906407,Rhiannon Tudor Edwards,Edwards,Rhiannon Tudor,0000-0003-4748-5730,A5102906407,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5103048206,Sangjin Shin,Shin,Sangjin,0000-0001-5383-8614,A5103048206,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2016,2016
person:openalex:A5103062061,Jooyeon Park,Park,Jooyeon,0000-0002-1391-160x,A5103062061,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2016,2016
person:openalex:A5103082005,Shinya Saito,Saito,Shinya,0000-0002-1220-1630,A5103082005,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2016,2016
person:openalex:A5103125825,Peter Lacy,Lacy,Peter S,0000-0002-5916-6465,A5103125825,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5103185016,Xiaoyu Xi,Xi,Xiaoyu,0000-0003-4509-1308,A5103185016,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2022,2023
person:openalex:A5103198029,Star Pala,Pala,Star,0000-0001-5677-0555,A5103198029,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2020,2020
person:openalex:A5103219361,Bin Wu,Wu,Bin,0000-0002-8314-8259,A5103219361,PERSON,NEW_EXTERNAL_IDENTITY,0,0,6,2021,2025
person:openalex:A5103360461,John A. Romley,Romley,John A.,,A5103360461,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5103370973,Faridah Yusof,Yusof,Faridah Aryani Md,,A5103370973,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2019,2019
person:openalex:A5103487818,AS Pickard,Pickard,AS,,A5103487818,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2020,2026
person:openalex:A5103532887,Ivone Maria Ribeiro,Ribeiro,Ivone,,A5103532887,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
