finding_id,ordinal,publication_id,doi,publication_year,outcome,reported_value,unit,denominator,time,subgroup,comparator,direction,uncertainty
Pd9ca6937af59:find_ceiling,4,doi:10.1016/j.jval.2025.04.2160,10.1016/j.jval.2025.04.2160,2025,Instrument-level and item-level floor and ceiling effects,14.59,percent,"1,220 respondents",,ICECAP-A,,ceiling,
Pd9ca6937af59:find_corr,1,doi:10.1016/j.jval.2025.04.2160,10.1016/j.jval.2025.04.2160,2025,Convergent and divergent validity,0.740 to 0.759,Pearson r,"1,220 respondents",,EQ-HWB-S,EQ-5D-5L indices,positive,p < 0.001
Pd9ca6937af59:find_corr,2,doi:10.1016/j.jval.2025.04.2160,10.1016/j.jval.2025.04.2160,2025,Convergent and divergent validity,0.604,Pearson r,"1,220 respondents",,EQ-HWB-S,ICECAP-A index,positive,p < 0.001
Pd9ca6937af59:find_means,1,doi:10.1016/j.jval.2025.04.2160,10.1016/j.jval.2025.04.2160,2025,Instrument index values and EQ-HWB level sum score,0.755,index value,"1,220 respondents",,EQ-HWB-S,,,SD 0.211
Pd9ca6937af59:find_means,2,doi:10.1016/j.jval.2025.04.2160,10.1016/j.jval.2025.04.2160,2025,Instrument index values and EQ-HWB level sum score,0.760 to 0.830,index value,"1,220 respondents",,EQ-5D-5L,Different value sets,,
Pd9ca6937af59:find_means,3,doi:10.1016/j.jval.2025.04.2160,10.1016/j.jval.2025.04.2160,2025,Instrument index values and EQ-HWB level sum score,0.807,index value,"1,220 respondents",,ICECAP-A,,,SD 0.178
Pda4dd0296aa0:finding1,1,doi:10.1007/s10198-025-01770-x,10.1007/s10198-025-01770-x,2025,Test-retest reliability and measurement error,0.25 to 0.48,Kappa coefficient,231 clinically stable participants,Seven-day retest,EQ-5D-Y-3L; pain and no-pain groups,,Fair to moderate,
Pda4dd0296aa0:finding1,2,doi:10.1007/s10198-025-01770-x,10.1007/s10198-025-01770-x,2025,Test-retest reliability and measurement error,0.20 to 0.49,Kappa coefficient,231 clinically stable participants,Seven-day retest,EQ-5D-Y-5L; pain and no-pain groups,,Fair to moderate,
Pda4dd0296aa0:finding1,3,doi:10.1007/s10198-025-01770-x,10.1007/s10198-025-01770-x,2025,Test-retest reliability and measurement error,0.11 to 0.46,Kappa coefficient,231 clinically stable participants,Seven-day retest,CHU9D; pain and no-pain groups,,Poor to moderate,
Pda4dd0296aa0:finding2,1,doi:10.1007/s10198-025-01770-x,10.1007/s10198-025-01770-x,2025,Test-retest reliability and measurement error,0.81,ICC,96 clinically stable participants with pain,Seven-day retest,Musculoskeletal pain; EQ-5D-Y-3L EQ VAS,No-pain group ICC 0.40,Higher reliability with pain,95% CI 0.72 to 0.87
Pda4dd0296aa0:finding2,2,doi:10.1007/s10198-025-01770-x,10.1007/s10198-025-01770-x,2025,Test-retest reliability and measurement error,0.80,ICC,96 clinically stable participants with pain,Seven-day retest,Musculoskeletal pain; EQ-5D-Y-5L EQ VAS,No-pain group ICC 0.58,Higher reliability with pain,95% CI 0.71 to 0.86
Pda4dd0296aa0:finding2,3,doi:10.1007/s10198-025-01770-x,10.1007/s10198-025-01770-x,2025,Test-retest reliability and measurement error,0.40,ICC,135 clinically stable participants without pain,Seven-day retest,No musculoskeletal pain; EQ-5D-Y-3L EQ VAS,Pain group ICC 0.81,Moderate reliability,95% CI 0.24 to 0.53
Pda4dd0296aa0:finding2,4,doi:10.1007/s10198-025-01770-x,10.1007/s10198-025-01770-x,2025,Test-retest reliability and measurement error,0.58,ICC,135 clinically stable participants without pain,Seven-day retest,No musculoskeletal pain; EQ-5D-Y-5L EQ VAS,Pain group ICC 0.80,Moderate reliability,95% CI 0.45 to 0.68
Pda4dd0296aa0:finding3,1,doi:10.1007/s10198-025-01770-x,10.1007/s10198-025-01770-x,2025,Hypothesis-based construct validity,89%,prespecified hypotheses confirmed,Participants with musculoskeletal pain,Baseline,EQ-5D-Y-3L versus PedsQL,Adequacy threshold 75%,Met threshold,
Pda4dd0296aa0:finding3,2,doi:10.1007/s10198-025-01770-x,10.1007/s10198-025-01770-x,2025,Hypothesis-based construct validity,100%,prespecified hypotheses confirmed,Participants with musculoskeletal pain,Baseline,EQ-5D-Y-5L versus PedsQL,Adequacy threshold 75%,Met threshold,
Pda4dd0296aa0:finding3,3,doi:10.1007/s10198-025-01770-x,10.1007/s10198-025-01770-x,2025,Hypothesis-based construct validity,33%,prespecified hypotheses confirmed,Participants without musculoskeletal pain,Baseline,Each EQ-5D-Y version versus PedsQL,Adequacy threshold 75%,Did not meet threshold,
Pda4dd0296aa0:finding3,4,doi:10.1007/s10198-025-01770-x,10.1007/s10198-025-01770-x,2025,Hypothesis-based construct validity,81% and 75%,prespecified hypotheses confirmed,"Pain and no-pain groups, respectively",Baseline,EQ-5D-Y-5L versus CHU9D,Adequacy threshold 75%,Met threshold in both groups,
Pda4dd0296aa0:finding3,5,doi:10.1007/s10198-025-01770-x,10.1007/s10198-025-01770-x,2025,Hypothesis-based construct validity,44% and 69%,prespecified hypotheses confirmed,"Pain and no-pain groups, respectively",Baseline,EQ-5D-Y-3L versus CHU9D,Adequacy threshold 75%,Did not meet threshold,
Pda4dd0296aa0:finding3,6,doi:10.1007/s10198-025-01770-x,10.1007/s10198-025-01770-x,2025,Hypothesis-based construct validity,49% and 51%,prespecified hypotheses confirmed,"Pain and no-pain groups, respectively",Baseline,CHU9D versus PedsQL,Adequacy threshold 75%,Did not meet threshold,
Pda4dd0296aa0:finding5,1,doi:10.1007/s10198-025-01770-x,10.1007/s10198-025-01770-x,2025,Missing responses and completion rate,98.5% to 98.7%,completion rate,181 with pain and 175 without pain,Baseline,EQ-5D-Y-3L,Other instruments,Highest completion,
Pda4dd0296aa0:finding5,2,doi:10.1007/s10198-025-01770-x,10.1007/s10198-025-01770-x,2025,Missing responses and completion rate,12.7%,missing responses,181 participants with pain,Baseline,EQ-5D-Y-5L usual-activities dimension,Other item-level missing rates,Highest reported item-level missing rate,
Pda4dd0296aa0:finding6,1,doi:10.1007/s10198-025-01770-x,10.1007/s10198-025-01770-x,2025,Ceiling and floor effects,18.2%,no-problems health profile,181 participants with pain,Baseline,EQ-5D-Y-3L profile 11111,EQ-5D-Y-5L 16.0%,Higher ceiling,
Pda4dd0296aa0:finding6,2,doi:10.1007/s10198-025-01770-x,10.1007/s10198-025-01770-x,2025,Ceiling and floor effects,16.0%,no-problems health profile,181 participants with pain,Baseline,EQ-5D-Y-5L profile 11111,EQ-5D-Y-3L 18.2%,Lower ceiling,
Pda4dd0296aa0:finding6,3,doi:10.1007/s10198-025-01770-x,10.1007/s10198-025-01770-x,2025,Ceiling and floor effects,5.5%,no-problems health profile,181 participants with pain,Baseline,CHU9D profile 111111111,EQ-5D-Y profiles,Lowest ceiling,
Pda4dd0296aa0:finding7,1,doi:10.1007/s10198-025-01770-x,10.1007/s10198-025-01770-x,2025,Self-reported health-related quality of life and EQ VAS,76.1 versus 89.8,mean EQ VAS score,181 with pain and 175 without pain,Baseline,Musculoskeletal pain versus no pain; EQ-5D-Y-3L,No-pain group,Lower with pain,SD 23.8 versus 17.3
Pda4dd0296aa0:finding7,2,doi:10.1007/s10198-025-01770-x,10.1007/s10198-025-01770-x,2025,Self-reported health-related quality of life and EQ VAS,75.7 versus 89.3,mean EQ VAS score,181 with pain and 175 without pain,Baseline,Musculoskeletal pain versus no pain; EQ-5D-Y-5L,No-pain group,Lower with pain,SD 25.3 versus 17.4
Pda4dd0296aa0:finding7,3,doi:10.1007/s10198-025-01770-x,10.1007/s10198-025-01770-x,2025,Self-reported health-related quality of life and EQ VAS,65.9 versus 81.4,mean PedsQL total score,181 with pain and 175 without pain,Baseline,Musculoskeletal pain versus no pain,No-pain group,Lower with pain,SD 19.6 versus 13.0
Pdb6a65ddab88:F1,1,doi:10.1007/s11136-020-02730-z,10.1007/s11136-020-02730-z,2021,,−0.796,utility value,,,EQ-5D-3L state 33333,,minimum,
Pdb6a65ddab88:F1,2,doi:10.1007/s11136-020-02730-z,10.1007/s11136-020-02730-z,2021,,1.0,utility value,,,Full health,,maximum,
Pdb6a65ddab88:F2,1,doi:10.1007/s11136-020-02730-z,10.1007/s11136-020-02730-z,2021,,6511.941,AIC,,,Hybrid Model III,Other hybrid models,lowest,
Pdb6a65ddab88:F2,2,doi:10.1007/s11136-020-02730-z,10.1007/s11136-020-02730-z,2021,,0.341,MAE,,,Hybrid Model III,Other hybrid models,lowest,
Pdb6a65ddab88:F3,1,doi:10.1007/s11136-020-02730-z,10.1007/s11136-020-02730-z,2021,,0.597,utility decrement,,,Extreme mobility problems,,largest,
Pdb6a65ddab88:F3,2,doi:10.1007/s11136-020-02730-z,10.1007/s11136-020-02730-z,2021,,0.340,utility decrement,,,Extreme self-care problems,,second largest,
Pdb6a65ddab88:F4,1,doi:10.1007/s11136-020-02730-z,10.1007/s11136-020-02730-z,2021,,790 (26.3%),cTTO observations,3000 cTTO observations,,Negative values,,negative,
Pdb6a65ddab88:F4,2,doi:10.1007/s11136-020-02730-z,10.1007/s11136-020-02730-z,2021,,369 (12.3%),cTTO observations,3000 cTTO observations,,Value −1,,at lower bound,
Pdb6a65ddab88:F5,1,doi:10.1007/s11136-020-02730-z,10.1007/s11136-020-02730-z,2021,,73.81%,DCE responses,,,Lower misery-index state,,preferred,
Pdb6a65ddab88:F7,1,doi:10.1007/s11136-020-02730-z,10.1007/s11136-020-02730-z,2021,,72.7,EQ VAS points,,,All analyzed participants,,,
Pdb6a65ddab88:F7,2,doi:10.1007/s11136-020-02730-z,10.1007/s11136-020-02730-z,2021,,83 (27.7%),participants,300 analyzed participants,,EQ-5D-3L state 11111,,,
Pdb6a65ddab88:F8,1,doi:10.1007/s11136-020-02730-z,10.1007/s11136-020-02730-z,2021,,43 (14.3%),participants,300 analyzed participants,,Reported religious-belief influence,,,
Pdb6a65ddab88:F8,2,doi:10.1007/s11136-020-02730-z,10.1007/s11136-020-02730-z,2021,,1,participant,300 analyzed participants,,Non-trader,,,
Pdb91becc0ce5:FI1,1,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,Wave-to-wave retention rate of the online panel,1467 (53.7%),respondents,2734 wave 1 respondents,Wave 2 (July-September 2020),,,Retained,
Pdb91becc0ce5:FI1,2,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,Wave-to-wave retention rate of the online panel,964 (39.3%),respondents,2454 wave 2 respondents,Wave 3 (January-March 2021),,,Retained,
Pdb91becc0ce5:FI2,1,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,Panel attrition: non-participation in the following survey wave,OR 0.426,odds ratio,,Attrition at wave 2,Aged 45-54 years,Aged 18-24 years,Lower odds of dropout,95% CI 0.291 to 0.625
Pdb91becc0ce5:FI2,2,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,Panel attrition: non-participation in the following survey wave,OR 0.078,odds ratio,,Attrition at wave 3,Aged 65 years or older,Aged 18-24 years,Lower odds of dropout,95% CI 0.038 to 0.159
Pdb91becc0ce5:FI3,1,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,,OR 1.698,odds ratio,,Attrition at wave 2,Hispanic,Non-Hispanic,Higher odds of dropout,95% CI 1.266 to 2.279
Pdb91becc0ce5:FI3,2,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,,OR 2.097,odds ratio,,Attrition at wave 3,Hispanic,Non-Hispanic,Higher odds of dropout,95% CI 1.344 to 3.273
Pdb91becc0ce5:FI4,1,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,,OR 1.075 per point,odds ratio,,Attrition at wave 2,,,Higher odds of dropout,95% CI 1.026 to 1.126
Pdb91becc0ce5:FI4,2,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,,OR 1.125 per point,odds ratio,,Attrition at wave 3,,,Higher odds of dropout,95% CI 1.061 to 1.193
Pdb91becc0ce5:FI5,1,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,,OR 1.384,odds ratio,,Attrition at wave 2,Experienced COVID-19-like symptoms not requiring hospitalisation,No such symptoms,Higher odds of dropout,95% CI 1.052 to 1.821
Pdb91becc0ce5:FI5,2,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,,OR 5.026,odds ratio,,Attrition at wave 3,Diagnosed with COVID-19,Not diagnosed,Higher odds of dropout,95% CI 2.026 to 12.473
Pdb91becc0ce5:FI5,3,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,,OR 1.612,odds ratio,,Attrition at wave 3,Medical care deferred due to COVID-19,Care not deferred,Higher odds of dropout,95% CI 1.238 to 2.101
Pdb91becc0ce5:FI6,1,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,,OR 1.246,odds ratio,,Attrition at wave 2,Change of normal diet,,Higher odds of dropout,95% CI 1.042 to 1.490
Pdb91becc0ce5:FI6,2,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,,OR 1.103 per hour,odds ratio,,Attrition at wave 2,Average hours of sleep per day,,Higher odds of dropout,95% CI 1.046 to 1.162
Pdb91becc0ce5:FI6,3,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,,OR 1.061 per point,odds ratio,,Attrition at wave 2,COVID-19 impact on productivity (0-10 scale),,Higher odds of dropout,95% CI 1.028 to 1.095
Pdb91becc0ce5:FI6,4,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,,OR 0.966 per hour,odds ratio,,Attrition at wave 2,Average hours worked per day (0-12 scale),,Lower odds of dropout,95% CI 0.944 to 0.989
Pdb91becc0ce5:FI6,5,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,,OR 1.223,odds ratio,,Attrition at wave 2,Work deemed essential,Work not essential,Higher odds of dropout,95% CI 1.020 to 1.466
Pdb91becc0ce5:FI7,1,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,,OR 1.355,odds ratio,,Attrition at wave 2,VR-12 Q2a limited a little in moderate activity,Not limited at all,Higher odds of dropout,95% CI 1.088 to 1.688
Pdb91becc0ce5:FI7,2,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,,OR 1.778,odds ratio,,Attrition at wave 2,VR-12 Q6b a lot of energy some of the time,None of the time,Higher odds of dropout,95% CI 1.289 to 2.450
Pdb91becc0ce5:FI7,3,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,,OR 1.974,odds ratio,,Attrition at wave 2,VR-12 Q9 emotional problems much better than one year ago,About the same,Higher odds of dropout,95% CI 1.424 to 2.736
Pdb91becc0ce5:FI8,1,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,,OR 1.654,odds ratio,,Attrition at wave 3,Republican,Democrat,Higher odds of dropout,95% CI 1.262 to 2.167
Pdb91becc0ce5:FI8,2,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,,OR 1.047 per point,odds ratio,,Attrition at wave 3,Support for social distancing policy,,Higher odds of dropout,95% CI 1.004 to 1.092
Pdb91becc0ce5:FI8,3,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,,OR 1.435,odds ratio,,Attrition at wave 3,Just enough money to make ends meet,Some money left over at month end,Higher odds of dropout,95% CI 1.132 to 1.821
Pdb91becc0ce5:FI8,4,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,,OR 2.298,odds ratio,,Attrition at wave 3,Medicare insurance,Commercial or private insurance,Higher odds of dropout,95% CI 1.601 to 3.299
Pdb91becc0ce5:FI8,5,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,,OR 3.682,odds ratio,,Attrition at wave 3,History of stroke,No stroke history,Higher odds of dropout,95% CI 1.101 to 12.308
Pdb91becc0ce5:FI9,1,doi:10.1186/s12955-022-02015-8,10.1186/s12955-022-02015-8,2022,EQ-5D-5L VAS score as a correlate of subsequent panel dropout,OR 1.011 per VAS point,odds ratio,,Attrition at wave 3,,,Higher odds of dropout,95% CI 1.005 to 1.017
Pdbf006e1c2a9:F1,1,doi:10.1007/s10198-026-01972-x,10.1007/s10198-026-01972-x,2026,,0.26%–11.63%,percent missing responses,,baseline,self-complete across age groups and dimensions,interviewer-administered: 0.00%–1.94%,higher,
Pdbf006e1c2a9:F1,2,doi:10.1007/s10198-026-01972-x,10.1007/s10198-026-01972-x,2026,,4.65%–11.63%,percent missing responses,,baseline,"self-complete, age 8–12 years","self-complete, age 13–18 years: 0.26%–1.81%",higher,All dimension age comparisons p<0.001
Pdbf006e1c2a9:F2,1,doi:10.1007/s10198-026-01972-x,10.1007/s10198-026-01972-x,2026,,0.51–0.89,Gwet agreement coefficient,,baseline,dimension-level pairwise comparisons,three mode pairs,moderate to almost perfect,
Pdbf006e1c2a9:F2,2,doi:10.1007/s10198-026-01972-x,10.1007/s10198-026-01972-x,2026,,0.95,ICC,588 complete LSS pairs,baseline,self-complete versus interviewer-administered LSS,,highest,95% CI 0.94–0.95
Pdbf006e1c2a9:F2,3,doi:10.1007/s10198-026-01972-x,10.1007/s10198-026-01972-x,2026,,0.80,ICC,588 complete LSS pairs,baseline,self-complete versus proxy-report LSS,,,95% CI 0.77–0.82
Pdbf006e1c2a9:F2,4,doi:10.1007/s10198-026-01972-x,10.1007/s10198-026-01972-x,2026,,0.79,ICC,588 complete LSS pairs,baseline,interviewer-administered versus proxy-report LSS,,,95% CI 0.76–0.82
Pdbf006e1c2a9:F2,5,doi:10.1007/s10198-026-01972-x,10.1007/s10198-026-01972-x,2026,,"0.93, 0.68, 0.70",ICC,,baseline,"EQ VAS: SC–IA, SC–proxy, IA–proxy",,agreement lower for proxy comparisons,All p<0.01
Pdbf006e1c2a9:F3,1,doi:10.1007/s10198-026-01972-x,10.1007/s10198-026-01972-x,2026,,"36.95%, 34.78%, 33.54%",percent 11111 profiles,644 per version,baseline,"SC, IA, proxy respectively",,proxy lowest,
Pdbf006e1c2a9:F4,1,doi:10.1007/s10198-026-01972-x,10.1007/s10198-026-01972-x,2026,,0.61–0.89,Gwet AC2,,10-day retest,EQ-5D-Y-5L dimensions across versions,,moderate to excellent,
Pdbf006e1c2a9:F4,2,doi:10.1007/s10198-026-01972-x,10.1007/s10198-026-01972-x,2026,,"0.93, 0.96, 0.92",ICC,,10-day retest,"EQ VAS: SC, IA, proxy respectively",,excellent,
Pdbf006e1c2a9:F5,1,doi:10.1007/s10198-026-01972-x,10.1007/s10198-026-01972-x,2026,,"285.42, 273.50, 232",Kruskal-Wallis chi-square,,baseline,"health-condition group validity for SC, IA, proxy respectively",,significant,All p<0.01
Pdbf006e1c2a9:F5,2,doi:10.1007/s10198-026-01972-x,10.1007/s10198-026-01972-x,2026,,"5.62, 10.74, 7.42, 14.64, 7.13, 12.48",mean LSS,,baseline,"SC: school, CHF, T1DM, acute injury, HIV/AIDS, exacerbated asthma",,acute injury highest and school group lowest,
Pdbf006e1c2a9:F6,1,doi:10.1007/s10198-026-01972-x,10.1007/s10198-026-01972-x,2026,,"0.74, 0.36, 0.33",standardized effect size,31 worsened participants,one month,"worsened: SC, IA, proxy respectively",,worse health increased LSS,
Pdbf006e1c2a9:F6,2,doi:10.1007/s10198-026-01972-x,10.1007/s10198-026-01972-x,2026,,"−0.61, −0.66, −0.34",standardized effect size,146 improved participants,one month,"improved: SC, IA, proxy respectively",,improved health reduced LSS,
Pdbf006e1c2a9:F6,3,doi:10.1007/s10198-026-01972-x,10.1007/s10198-026-01972-x,2026,,"−0.02, −0.03, −0.01",standardized effect size,301 unchanged participants,one month,"unchanged: SC, IA, proxy respectively",,negligible change,
